triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
246,relation,Cerebral Perfusion Pressure (CPP),assesses,Mean Cerebral Perfusion Pressure,[inferred] cluster completion,revise,4.4,Mean Cerebral Perfusion Pressure,is measured by,Cerebral Perfusion Pressure (CPP),"The relation 'assesses' should be corrected to reflect a more appropriate relationship, such as 'is measured by'.",0.7,The relation 'assesses' is incorrect; 'is measured by' accurately describes the relationship.,0.9,low_evidence
247,relation,CVP,is monitored by,Intracranial Hypertension,[inferred] cluster completion,reject,,,,,The relation 'is monitored by' does not accurately describe the relationship between CVP and Intracranial Hypertension.,0.9,,,
248,relation,Intracranial Pressure (ICP),is influenced by,Mean Cerebral Perfusion Pressure,[inferred] cluster completion,accept_direct,,,,,The relation correctly describes the influence of ICP on Mean Cerebral Perfusion Pressure.,0.9,,,
249,relation,Intracranial Pressure (ICP),has monitoring data,Cerebral Perfusion Pressure (CPP),[inferred] cluster completion,accept_direct,,,,,The relationship between ICP and CPP is clinically valid and directly relevant in neurointensive care.,0.9,,,
250,relation,Intracranial Hypertension,worsens,Outcome,[inferred] cluster completion,reject,,,,,The relation 'worsens' is not clinically accurate as it implies a direct causative link without sufficient evidence.,0.9,,,
251,relation,Intracranial Hypertension,is a condition of,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,The triple correctly represents a direct relationship between Intracranial Hypertension and Intracranial Pressure as conditions in the neuro-ICU domain.,0.9,,,
252,relation,Mean Cerebral Perfusion Pressure,calculates,Cerebral Perfusion Pressure (CPP),[inferred] cluster completion,revise,4.4,Mean Cerebral Perfusion Pressure,is derived from,Cerebral Perfusion Pressure (CPP),The relation 'calculates' is not appropriate; it should be 'is derived from' to better reflect the relationship between the two concepts.,0.8,The relation 'calculates' was incorrect and should be 'is derived from'.,0.9,
253,relation,Mean Cerebral Perfusion Pressure,is related to,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,The relationship between Mean Cerebral Perfusion Pressure and Intracranial Pressure is clinically valid and directly relevant.,0.9,,,
254,relation,Mean Intracranial Pressure,is measured by,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,The triple correctly represents the relationship between Mean Intracranial Pressure and Intracranial Pressure as a measurement concept.,0.9,,,
255,relation,Pressure Reactivity Index (PRx),assesses,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,The triple correctly represents the relationship between PRx and ICP in the context of neurointensive care.,0.9,,,
256,relation,Carbon Dioxide,is monitored by,End-tidal Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,The relationship accurately describes the monitoring of end-tidal carbon dioxide as it pertains to carbon dioxide levels in patients.,0.9,,,
257,relation,Carbon Dioxide,has laboratory value,Partial Pressure of Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,The relationship between Carbon Dioxide and its laboratory value is semantically correct and direct.,0.9,,,
258,relation,End-tidal Carbon Dioxide,assesses,Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,The triple accurately describes the relationship between end-tidal carbon dioxide and carbon dioxide in the context of assessing respiratory function.,0.9,,,
259,relation,End-tidal Carbon Dioxide,is associated with,Partial Pressure of Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,The relationship between End-tidal Carbon Dioxide and Partial Pressure of Carbon Dioxide is clinically valid and directly applicable.,0.9,,,
260,relation,Partial Pressure of Carbon Dioxide,has laboratory value,Carbon Dioxide,[inferred] cluster completion,revise,4.4,Partial Pressure of Carbon Dioxide,is measured by,Carbon Dioxide,The relation label 'has laboratory value' should be adjusted to reflect a more accurate clinical relationship.,0.8,The relation label better reflects the clinical measurement context.,0.9,
261,relation,Partial Pressure of Carbon Dioxide,correlates with,End-tidal Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,The correlation between Partial Pressure of Carbon Dioxide and End-tidal Carbon Dioxide is clinically valid and directly applicable.,0.9,,,
262,relation,Brain Injury,affects outcome,GCS Assessment,[inferred] cluster completion,accept_direct,,,,,The relation 'affects outcome' is appropriate between brain injury and GCS assessment as both are directly related in clinical practice.,0.9,,,
263,relation,Brain Injury,is a risk factor for,Disability,[inferred] cluster completion,accept_direct,,,,,Brain injury is a recognized risk factor for disability in clinical literature.,0.9,,,
264,relation,Cranial Injuries,is associated with,Traumatic Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Cranial injuries are a recognized cause of traumatic brain injury, making the relation semantically correct.",0.9,,,
265,relation,Disability,is influenced by,Brain Injury,[inferred] cluster completion,accept_direct,,,,,The relationship between Disability and Brain Injury is semantically correct and directly applicable in the neurointensive-care context.,0.9,,,
266,relation,GCS Assessment,assesses,Brain Injury,[inferred] cluster completion,accept_direct,,,,,The triple correctly represents the relationship between GCS Assessment and Brain Injury in the context of neurological assessment.,0.9,,,
267,relation,GOSe Outcome,predicts outcome,Traumatic Brain Injury,[inferred] cluster completion,accept_direct,,,,,The triple correctly represents a direct relationship between the GOSe Outcome and Traumatic Brain Injury.,0.9,,,
268,relation,Guideline Adherence,is related to,Guideline,[inferred] cluster completion,accept_direct,,,,,The relation accurately describes the connection between guideline adherence and guidelines in clinical practice.,0.9,,,
269,relation,Head Injury,is associated with,Traumatic Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Head Injury is a specific type of Traumatic Brain Injury, making the association semantically correct.",0.9,,,
270,relation,Head Trauma,is monitored by,GCS Assessment,[inferred] cluster completion,accept_direct,,,,,The relationship between Head Trauma and GCS Assessment is correct as GCS is used to monitor head trauma patients.,0.9,,,
271,relation,Motor Impairment,is influenced by,Brain Injury,[inferred] cluster completion,accept_direct,,,,,The triple correctly represents a direct relationship between Motor Impairment and Brain Injury.,0.9,,,
272,relation,Neurological Injury,is related to,Brain Injury,[inferred] cluster completion,accept_direct,,,,,The relationship between Neurological Injury and Brain Injury is semantically correct and directly applicable.,0.9,,,
273,relation,Outcome Score,relates to clinical outcome,GOSe Outcome,[inferred] cluster completion,accept_direct,,,,,The triple accurately describes the relationship between Outcome Score and GOSe Outcome as both assess neurological outcomes after brain injury.,0.9,,,
274,relation,Pupil Assessment,is associated with,Brain Injury,[inferred] cluster completion,accept_direct,,,,,The relation 'is associated with' correctly links Pupil Assessment and Brain Injury as they are clinically relevant concepts.,0.9,,,
275,relation,Traumatic Brain Injury,is a risk factor for,Mortality,[inferred] cluster completion,accept_direct,,,,,The triple correctly identifies Traumatic Brain Injury as a risk factor for Mortality.,0.9,,,
276,relation,Acute Respiratory Distress Syndrome,is associated with,Hypotension,[inferred] cluster completion,accept_direct,,,,,The relationship between Acute Respiratory Distress Syndrome and Hypotension is clinically recognized and directly applicable in neuro-ICU contexts.,0.9,,,
277,relation,Acute Respiratory Distress Syndrome,affects outcome,Sepsis,[inferred] cluster completion,reject,,,,,The relationship 'affects outcome' is too vague and not clinically supported between these specific conditions.,0.8,,,
278,relation,Adrenaline,is administered during,Hypotension,[inferred] cluster completion,accept_direct,,,,,Adrenaline is indeed administered during hypotension in clinical settings.,0.9,,,
279,relation,Adrenaline,is treated with,Noradrenaline,[inferred] cluster completion,reject,,,,,"The relation 'is treated with' is clinically implausible between Adrenaline and Noradrenaline as they are both used in treatment, not one for the other.",0.9,,,
280,relation,Adverse Event,is related to,Hypertension,[inferred] cluster completion,accept_direct,,,,,The relationship between Adverse Event and Hypertension is clinically valid and directly relevant in the context of medical interventions.,0.9,,,
281,relation,Arterial Hypotension,worsens,Acute Respiratory Distress Syndrome,[inferred] cluster completion,reject,,,,,The relationship 'worsens' between the two conditions is clinically implausible as they are not directly related in this context.,0.9,,,
282,relation,Heart Failure,is a risk factor for,Hypotension,[inferred] cluster completion,accept_direct,,,,,Heart failure is clinically recognized as a risk factor for hypotension.,0.9,,,
283,relation,Hypertension,is related to,Adverse Event,[inferred] cluster completion,reject,,,,,Hypertension is not directly related to adverse events in a specific clinical context without further clarification.,0.8,,,
284,relation,Hypotension,is a condition of,Septic Shock,[inferred] cluster completion,accept_direct,,,,,"Hypotension is indeed a condition associated with septic shock, making the relationship accurate.",0.9,,,
285,relation,Hypotension,is influenced by,Adrenaline,[inferred] cluster completion,accept_direct,,,,,Hypotension can indeed be influenced by adrenaline in a clinical context.,0.9,,,
286,relation,Mean Arterial Pressure (MAP),measures parameter,Hypotension,[inferred] cluster completion,accept_direct,,,,,"The triple correctly relates MAP as a measure of hypotension, both relevant in the neuro-ICU context.",0.9,,,
287,relation,Noradrenaline,is administered during,Hypotension,[inferred] cluster completion,accept_direct,,,,,Noradrenaline is indeed administered during hypotension in clinical practice.,0.9,,,
288,relation,Respiratory Distress Syndrome,is related to,Acute Respiratory Distress Syndrome,[inferred] cluster completion,accept_direct,,,,,Both conditions are related as they pertain to respiratory issues in critically ill patients.,0.9,,,
289,relation,Sepsis,has outcome,Hypotension,[inferred] cluster completion,accept_direct,,,,,Sepsis can directly lead to hypotension as a consequence of its physiological effects.,0.9,,,
290,relation,Septic Shock,is a condition of,Hypotension,[inferred] cluster completion,accept_direct,,,,,"Septic Shock is indeed a condition that can lead to Hypotension, making the relation valid.",0.9,,,
291,relation,Clinical Outcome,affects outcome,Outcome,[inferred] cluster completion,revise,4.4,Clinical Outcome,affects patient outcome measure,Outcome,The relation 'affects outcome' needs clarification; consider specifying the type of outcome for accuracy.,0.8,The relation label needs to specify that it affects patient outcome measures.,0.9,
292,relation,Data Quality Assessment,has quality assessment,Monitoring Data,[inferred] cluster completion,revise,4.4,Data Quality Assessment,evaluates,Monitoring Data,The relation label 'has quality assessment' should be adjusted to better reflect the nature of the relationship.,0.8,The relation label should reflect the evaluation nature of the assessment.,0.9,
293,relation,Monitoring Data,is monitored by,Core Monitoring Parameter,[inferred] cluster completion,revise,4.4,Core Monitoring Parameter,monitors,Monitoring Data,The relation label 'is monitored by' may need to be adjusted to accurately reflect the monitoring context.,0.7,"The relation label should reflect that parameters monitor the data, not the other way around.",0.9,low_evidence
294,relation,Outcome Data,has monitoring data,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,The relation 'has monitoring data' correctly describes the direct relationship between Outcome Data and Monitoring Data.,0.9,,,
295,relation,Patient Interventions,is administered during,Treatment Data,[inferred] cluster completion,reject,,,,,The relation 'is administered during' does not accurately connect the concepts of Patient Interventions and Treatment Data.,0.9,,,
296,relation,Physiological Data,is related to,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,The relationship between Physiological Data and Monitoring Data is semantically correct and directly applicable in the neuro-ICU context.,0.9,,,
297,relation,Treatment Data,is associated with,Clinical Outcome,[inferred] cluster completion,accept_direct,,,,,The relationship between treatment data and clinical outcomes is direct and semantically correct.,0.9,,,
298,relation,Observation,is measured by,Sensor,[inferred] cluster completion,accept_direct,,,,,The relation 'is measured by' correctly describes the direct relationship between Observation and Sensor.,0.9,,,
299,relation,Reading,is measured at,Measurement Time,[inferred] cluster completion,accept_direct,,,,,The relationship between Reading and Measurement Time is semantically correct and directly applicable in the context of ICU measurements.,0.9,,,
300,relation,Temperature,is monitored by,Sensor,[inferred] cluster completion,revise,4.4,Temperature,is measured by,Sensor,The relation 'is monitored by' should be 'is measured by' for better accuracy in context.,0.7,The relation 'is monitored by' is inaccurate and should be 'is measured by'.,0.95,low_evidence
301,relation,Condition,affects outcome,Decompressive Craniectomy,[inferred] cluster completion,accept_direct,,,,,The triple correctly describes the direct relationship between the condition and the surgical procedure.,0.9,,,
302,relation,Decompressive Craniectomy,is administered during,Management,[inferred] cluster completion,revise,4.4,Decompressive Craniectomy,is performed as part of,Management,The relation 'is administered during' needs clarification as it does not accurately represent the relationship between the procedure and management.,0.7,The relation should indicate that the procedure is part of the management process.,0.9,low_evidence
303,relation,Jugular Venous Oxygen Saturation,assesses,Partial Pressure of Brain Tissue Oxygen,[inferred] cluster completion,reject,,,,,The relation 'assesses' is not appropriate between the two concepts as they represent different types of measurements.,0.9,,,
304,relation,Microdialysis,is monitored by,Partial Pressure of Brain Tissue Oxygen,[inferred] cluster completion,reject,,,,,The relationship 'is monitored by' between Microdialysis and Partial Pressure of Brain Tissue Oxygen is clinically implausible.,0.9,,,
305,relation,Partial Pressure of Brain Tissue Oxygen,is measured by,Jugular Venous Oxygen Saturation,[inferred] cluster completion,revise,4.5,Partial Pressure of Brain Tissue Oxygen,is assessed by,Jugular Venous Oxygen Saturation,The relation 'is measured by' may need to be adjusted to better reflect the clinical context between the two parameters.,0.8,The relationship should reflect that Jugular Venous Oxygen Saturation is used to assess brain oxygen levels indirectly.,0.9,
306,relation,Anti-hypertensives,is treated with,Analgesia,[inferred] cluster completion,reject,,,,,"Analgesia is not a treatment for Anti-hypertensives, making the relation clinically implausible.",1.0,,,
307,relation,Electrocardiogram (ECG),assesses,Ventilation,[inferred] cluster completion,reject,,,,,The relation 'assesses' is not clinically appropriate between ECG and mechanical ventilation settings.,0.9,,,
308,relation,EtCO2,is monitored by,Ventilation,[inferred] cluster completion,reject,,,,,The relationship between EtCO2 and mechanical ventilation settings is not clinically plausible as stated.,0.9,,,
309,relation,Insult,is a risk factor for,Poor Outcome,[inferred] cluster completion,reject,,,,,The relationship 'is a risk factor for' does not semantically fit between 'Insult' and 'Poor Outcome' as currently stated.,0.9,,,
310,relation,Secondary Insult,is associated with,Secondary Brain Injury,[inferred] cluster completion,accept_direct,,,,,The relationship between Secondary Insult and Secondary Brain Injury is semantically correct and directly applicable in the neurointensive care context.,0.9,,,
311,relation,Secondary Insult Therapy,is treated with,Secondary Insult,[inferred] cluster completion,reject,,,,,The relation 'is treated with' is not clinically appropriate between secondary insult therapy and secondary insult.,0.9,,,
312,relation,Secondary Insult Treatment,receives therapy,Secondary Insult Therapy,[inferred] cluster completion,revise,4.4,Secondary Insult Treatment,is treated by,Secondary Insult Therapy,The relation label 'receives therapy' needs clarification to accurately reflect the nature of the connection between the classes.,0.8,The relation label needs to accurately reflect the treatment relationship.,0.9,
313,relation,Biochemistry,has laboratory value,Haematology,[inferred] cluster completion,reject,,,,,The relation 'has laboratory value' is not appropriate between Biochemistry and Haematology as they are distinct fields.,0.9,,,
314,relation,Biochemistry,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,The relation 'is monitored by' does not semantically connect Biochemistry and Monitoring in a clinically relevant way.,0.9,,,
315,relation,Blood Gases,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Blood Gases,is assessed by,Monitoring,The relation 'is monitored by' needs to be adjusted to accurately reflect the monitoring process in the context of blood gases.,0.7,The relation 'is monitored by' should be replaced with 'is assessed by' for accuracy.,0.9,low_evidence
316,relation,Fluids,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,The relation 'is monitored by' does not accurately represent the relationship between fluids and monitoring in this context.,0.9,,,
317,relation,Glucose,has laboratory value,Biochemistry,[inferred] cluster completion,reject,,,,,The relationship between glucose and biochemistry is too broad and not specific to neurointensive care context.,0.9,,,out_of_scope
318,relation,Glucose,is monitored by,Monitoring,[inferred] cluster completion,accept_direct,,,,,The relationship between glucose and monitoring is semantically correct and directly applicable in the neurointensive care context.,0.9,,,
319,relation,Haematocrit,is monitored by,Monitoring,[inferred] cluster completion,accept_direct,,,,,The relation 'is monitored by' correctly describes the direct relationship between haematocrit and monitoring in the neuro-ICU context.,0.9,,,
320,relation,Haematology,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,The relation 'is monitored by' does not accurately represent the relationship between Haematology and Monitoring.,0.9,,,
321,relation,Haemoglobin,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Monitoring,monitors,Haemoglobin concentration,The relation 'is monitored by' should be adjusted to reflect the correct direction or specificity of monitoring haemoglobin concentration.,0.7,The relation direction should reflect that monitoring is the action performed on haemoglobin concentration.,0.9,low_evidence
322,relation,Nutrition,is administered during,Monitoring,[inferred] cluster completion,reject,,,,,The relation 'is administered during' does not accurately describe the connection between Nutrition and Monitoring.,0.9,,,
323,relation,Potassium,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.4,Potassium — Serum potassium (K+),is a component of,"Biochemistry — A branch of science that explores the chemical processes within and related to living organisms, often assessed through laboratory values.",The relation label 'has laboratory value' needs to be more specific to accurately reflect the connection between potassium and biochemistry.,0.8,The relation label needs to better reflect the specific relationship between potassium and biochemistry.,0.9,
324,relation,Potassium,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Potassium — Serum potassium (K+). Daily biochemistry value.,is monitored for,Monitoring — The continuous observation and measurement of physiological parameters in critically ill patients to detect changes in their condition.,The relation 'is monitored by' should be adjusted to reflect the correct monitoring context for serum potassium.,0.7,The relation should specify the monitoring context for serum potassium.,0.9,low_evidence
325,relation,Sedation,is managed by,Monitoring,[inferred] cluster completion,reject,,,,,The relation 'is managed by' does not accurately describe the connection between Sedation and Monitoring in this context.,0.9,,,
326,relation,Sodium,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.4,Sodium,is measured in,Biochemistry,The relation label needs clarification to accurately reflect the connection between sodium and biochemistry.,0.8,The relation label should reflect that sodium is measured within the context of biochemistry.,0.9,
327,relation,Sodium,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Sodium — Serum sodium (Na),is monitored for,Monitoring — The continuous observation and measurement of physiological parameters in critically ill patients to detect changes in their condition.,The relation 'is monitored by' should be adjusted to reflect the monitoring of serum sodium specifically.,0.8,The relation should specify monitoring for serum sodium instead of by monitoring.,0.9,
328,relation,Anterior Fossa Repair,is monitored by,Laboratory Values,[inferred] cluster completion,reject,,,,,The relation 'is monitored by' does not accurately describe the relationship between anterior fossa repair and laboratory values.,0.9,,,
329,relation,CT Scan Assessment,is monitored by,Laboratory Values,[inferred] cluster completion,reject,,,,,The relation 'is monitored by' does not accurately describe the connection between CT Scan Assessment and Laboratory Values.,0.9,,,
330,relation,Clinical Assessment,has monitoring data,Laboratory Values,[inferred] cluster completion,revise,4.4,Clinical Assessment,has associated laboratory values,Laboratory Values,The relation label 'has monitoring data' may need clarification or adjustment to better reflect the nature of the connection.,0.7,The relation label needs to accurately reflect the connection between assessment and laboratory values.,0.9,low_evidence
331,relation,Coma,is a risk factor for,Secondary Insult,[inferred] cluster completion,reject,,,,,"Coma is not a risk factor for secondary insult; rather, it is a condition that may lead to complications.",0.9,,,
332,relation,Extra Ventricular Drain Placement,is monitored by,Laboratory Values,[inferred] cluster completion,reject,,,,,The relation 'is monitored by' does not accurately describe the connection between the two classes in the neuro-ICU context.,0.9,,,
333,relation,Nursing Intervention,is administered during,Session,[inferred] cluster completion,revise,4.4,Nursing Intervention,is performed during,Session,The relation label needs clarification; 'is administered during' may not accurately reflect the nature of the relationship.,0.8,'is administered during' inaccurately describes the relationship; 'is performed during' is more appropriate.,0.9,
334,relation,Physiotherapy,is administered during,Session,[inferred] cluster completion,revise,4.4,Physiotherapy,is provided during,Session,The relation label 'is administered during' needs correction to better reflect the context of physiotherapy sessions in ICU management.,0.7,The relation label needs to accurately reflect the context of physiotherapy sessions.,0.9,low_evidence
335,relation,Routine Nursing Care,is administered during,Session,[inferred] cluster completion,reject,,,,,The relation 'is administered during' does not accurately describe the connection between nursing care and a monitoring session.,0.9,,,
336,relation,Session,has timepoint,Laboratory Values,[inferred] cluster completion,reject,,,,,The relation 'has timepoint' does not semantically connect 'Session' and 'Laboratory Values' appropriately.,0.9,,,
337,relation,Surgical Procedure,is monitored by,Laboratory Values,[inferred] cluster completion,reject,,,,,The relation 'is monitored by' does not accurately represent the connection between surgical procedures and laboratory values.,0.9,,,
338,relation,Cerebral Perfusion Pressure (CPP),assesses,Traumatic Intracranial Hypertension,[inferred] cluster completion,revise,4.4,Cerebral Perfusion Pressure (CPP),is associated with,Traumatic Intracranial Hypertension,The relation 'assesses' may not accurately describe the connection; consider 'is associated with' instead.,0.8,The relation 'assesses' does not accurately represent the connection between CPP and traumatic intracranial hypertension.,0.9,
339,relation,Intracranial Hypertension,worsens,Traumatic Intracranial Hypertension,[inferred] cluster completion,reject,,,,,The relation 'worsens' is not clinically accurate between these two conditions as stated.,0.9,,,
340,relation,Intracranial Pressure (ICP),is monitored by,CVP,[inferred] cluster completion,reject,,,,,ICP and CVP measure different pressures and are not directly related in monitoring.,0.9,,,
341,relation,Mean Cerebral Perfusion Pressure,calculates,Intracranial Pressure (ICP),[inferred] cluster completion,revise,4.4,Mean Cerebral Perfusion Pressure,is derived from,Intracranial Pressure (ICP),The relation 'calculates' should be corrected to 'is derived from' to accurately reflect the relationship between the two concepts.,0.8,The relation 'calculates' should be changed to 'is derived from' for accuracy.,0.9,
342,relation,Traumatic Intracranial Hypertension,is a risk factor for,Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,The triple correctly identifies Traumatic Intracranial Hypertension as a risk factor for Intracranial Hypertension.,0.9,,,
343,hierarchy,Decompressive Craniectomy,subClassOf,Surgical Procedure,Decompressive craniectomy (DC) is a surgical technique originally described by Kocher in 1901.,accept_direct,,,,,Decompressive craniectomy is a specific type of surgical procedure performed in the neuro-ICU.,0.9,,,
344,hierarchy,Secondary Insult,subClassOf,Insult,One of the most critical types of systemic secondary insult is arterial hypotension.,accept_direct,,,,,The relationship between Secondary Insult and Insult is correctly classified as a subclass relation.,0.9,,,
345,hierarchy,Vasopressors,subClassOf,Baseline Therapy,[inferred] Vasopressors is a subclass of Baseline Therapy (deterministic hierarchy checklist).,reject,,,,,"Vasopressors are not a subclass of Baseline Therapy; they are a type of medication used in critical care, not a state of therapy.",1.0,,,
346,hierarchy,Secondary Insult,subClassOf,Condition,[inferred] Secondary Insult is a subclass of Condition (deterministic hierarchy checklist).,reject,,,,,Secondary Insult is not a type of Condition as defined; it is a complication rather than a stroke type.,0.9,,,
347,hierarchy,Core Monitoring Parameter,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Core Monitoring Parameter is organized under Monitoring Data,accept_direct,,,,,The triple correctly represents a direct subclass relationship between Core Monitoring Parameter and Monitoring Data.,0.9,,,
348,hierarchy,Heart Rate,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Heart Rate is organized under Core Monitoring Parameter,accept_direct,,,,,Heart Rate is correctly classified as a subclass of Core Monitoring Parameter.,0.9,,,
349,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Arterial Pressure (MAP) is correctly classified as a subclass of Core Monitoring Parameter.,0.9,,,
350,hierarchy,Mean Intracranial Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Intracranial Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Intracranial Pressure is correctly classified as a subclass of Core Monitoring Parameter.,0.9,,,
351,hierarchy,Mean Cerebral Perfusion Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Cerebral Perfusion Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Cerebral Perfusion Pressure is correctly classified as a Core Monitoring Parameter.,0.9,,,
352,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Pressure Reactivity Index (PRx) is organized under Core Monitoring Parameter,accept_direct,,,,,The triple correctly identifies PRx as a subclass of Core Monitoring Parameter based on the provided evidence.,0.9,,,
353,hierarchy,Monitoring Time,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Monitoring Time is organized under Monitoring Data,accept_direct,,,,,"Monitoring Time is a specific aspect of Monitoring Data, making the subclass relationship valid.",0.9,,,
354,hierarchy,Baseline Therapy,subClassOf,Therapy,[inferred] Chain-of-Layer: Baseline Therapy is organized under Therapy,accept_direct,,,,,The triple correctly represents a direct subclass relationship between Baseline Therapy and Therapy.,0.9,,,
355,hierarchy,Barbiturates,subClassOf,Secondary Insult Therapy,[inferred] Chain-of-Layer: Barbiturates is organized under Baseline Therapy,reject,,,,,Barbiturates are not a subclass of Secondary Insult Therapy; they serve different purposes in clinical practice.,1.0,,,
356,hierarchy,Traumatic Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Traumatic Brain Injury is organized under Condition,reject,,,,,Traumatic Brain Injury is not a subclass of Condition as defined here; they are distinct entities.,0.9,,,
357,hierarchy,Sepsis,subClassOf,Condition,[inferred] Chain-of-Layer: Sepsis is organized under Condition,reject,,,,,Sepsis is not a type of stroke and does not belong under the class Condition as defined here.,0.9,,,
358,hierarchy,Septic Shock,subClassOf,Condition,[inferred] Chain-of-Layer: Septic Shock is organized under Condition,reject,,,,,Septic Shock is not a type of stroke and is clinically distinct from the defined Condition.,0.9,,,
359,hierarchy,GCS Assessment,subClassOf,Clinical Assessment,[inferred] Chain-of-Layer: GCS Assessment is organized under Outcome,accept_direct,,,,,"GCS Assessment is a specific type of Clinical Assessment, correctly reflecting a direct subclass relationship.",0.9,,,
360,hierarchy,Guideline Adherence,subClassOf,Guideline,[inferred] Chain-of-Layer: Guideline Adherence is organized under Guideline,accept_direct,,,,,The triple correctly represents a direct subclass relationship between Guideline Adherence and Guideline.,0.9,,,
361,hierarchy,Cerebrovascular Autoregulation,subClassOf,Condition,[inferred] Cerebrovascular Autoregulation is a subclass of Condition (deterministic hierarchy checklist).,reject,,,,,"Cerebrovascular Autoregulation is not a subclass of Condition; it is a physiological mechanism, not a type of stroke.",1.0,,,
362,hierarchy,Haematocrit,subClassOf,Haematology,the physiological vital functions are extensively monitored.,reject,,,,,The relationship between Haematocrit and Haematology is not accurately represented as a subclass relationship.,0.7,,,low_evidence
363,hierarchy,TCD,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,reject,,,,,The relationship between TCD and Optional Monitoring Parameter is not semantically correct as TCD is not a subclass of monitoring parameters.,0.9,,,
364,hierarchy,Optional Monitoring Parameter,subClassOf,Monitoring Data,the physiological vital functions are extensively monitored.,accept_direct,,,,,The relationship between Optional Monitoring Parameter and Monitoring Data is correctly defined as a subclass relation.,0.9,,,
365,hierarchy,Intracranial Pressure (ICP),subClassOf,Core Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,Intracranial Pressure is a specific type of Core Monitoring Parameter in the context of neurointensive care.,0.9,,,
366,hierarchy,Removal of Foreign Body,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,The triple correctly identifies a subclass relationship between the removal of foreign body and surgical procedures in the neuro-ICU context.,0.9,,,
367,hierarchy,Peripheral Temperature,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,reject,,,,,The relationship between Peripheral Temperature and Optional Monitoring Parameter is not clinically plausible as defined.,0.9,,,
368,hierarchy,Sodium,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,reject,,,,,The relationship between Sodium and Biochemistry is not accurately represented as a subclass relation.,0.7,,,low_evidence
369,hierarchy,Fluids,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,reject,,,,,The relationship between Fluids and Baseline Therapy is not clinically plausible as they represent different concepts.,0.9,,,
370,hierarchy,Extra Ventricular Drain Placement,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,reject,,,,,Extra Ventricular Drain Placement is not a subclass of Surgical Procedure as defined; it is a specific procedure rather than a general category.,0.9,,,
371,hierarchy,EtCO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,EtCO2 is a specific parameter that can be categorized under optional monitoring parameters in the context of neuro-ICU.,0.9,,,
372,hierarchy,SjO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,reject,,,,,SjO2 is not a subclass of Optional Monitoring Parameter as defined in the context.,0.9,,,
373,hierarchy,Blood Gases,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,reject,,,,,Blood gases are not a subclass of routine laboratory tests; they are a specific type of laboratory value.,0.9,,,
