triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
177,relation,Extracranial Injury,is related to,Brain Injury,[inferred] cluster completion,accept_direct,,,,,The relationship 'Extracranial Injury is related to Brain Injury' is clinically valid as extracranial injuries can complicate brain injuries.,0.9,,,
178,relation,Guideline Adherence,calculates,Guideline,[inferred] cluster completion,revise,4.5,Guideline Adherence,informs,Guideline,"The relation 'calculates' is not appropriate; 'Guideline Adherence' should 'informs' the 'Guideline' instead, as it reflects the relationship of adherence to guidelines.",0.85,The relation 'calculates' should be 'informs' as it accurately reflects the relationship between Guideline Adherence and Guideline.,1.0,
179,relation,Head Injury,is associated with,Brain Injury,[inferred] cluster completion,accept_direct,,,,,The relationship 'Head Injury is associated with Brain Injury' is clinically valid as head injuries can lead to brain injuries.,0.95,,,
180,relation,Head Trauma,is monitored by,Mortality,[inferred] cluster completion,reject,,,,,"The relationship 'is monitored by' does not hold between 'Head Trauma' and 'Mortality', as mortality is not a monitoring method or sensor.",0.9,,,
181,relation,Mortality,affects outcome,Traumatic Brain Injury,[inferred] cluster completion,accept_direct,,,,,Mortality affects outcome is a direct relationship as mortality is a known outcome of Traumatic Brain Injury.,0.95,,,
182,relation,Neurological Injury,is a risk factor for,Traumatic Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Neurological Injury is a recognized risk factor for Traumatic Brain Injury in clinical literature, supporting the direct relationship between these classes.",0.95,,,
183,relation,Patient,receives therapy,Traumatic Brain Injury,[inferred] cluster completion,revise,4.3,Patient,receivesTherapy,Baseline Therapy,The object 'Traumatic Brain Injury' is not a therapy; it should be replaced with a valid therapy subclass like 'Baseline Therapy' or 'Secondary Insult Therapy'.,0.9,Traumatic Brain Injury is not a therapy; it should be replaced with a valid therapy subclass like 'Baseline Therapy'.,1.0,
184,relation,Traumatic Brain Injury,is influenced by,Guideline,[inferred] cluster completion,accept_indirect,,,,,"The relationship 'Traumatic Brain Injury is influenced by Guideline' holds indirectly through 'Guideline informs clinical practice, which influences treatment of Traumatic Brain Injury'.",0.85,,,
185,relation,Traumatic Intracranial Hypertension,is a condition of,Head Trauma,[inferred] cluster completion,accept_direct,,,,,The triple 'Traumatic Intracranial Hypertension is a condition of Head Trauma' holds directly as both are valid classes in the neurointensive care domain.,0.95,,,
186,relation,Anterior Fossa Repair,has surgical procedure,Surgical Procedure,[inferred] cluster completion,revise,4.9,Anterior Fossa Repair,isATypeOf,Surgical Procedure,The relation 'has surgical procedure' should be replaced with 'isATypeOf' as 'Anterior Fossa Repair' is a specific type of 'Surgical Procedure'.,0.9,The relation 'has surgical procedure' should be 'isATypeOf' as 'Anterior Fossa Repair' is a specific type of 'Surgical Procedure'.,1.0,
187,relation,CT Scan Assessment,assesses,Clinical Assessment,[inferred] cluster completion,accept_direct,,,,,CT Scan Assessment assesses Clinical Assessment directly as both are valid classes in the BrainIT ontology related to clinical evaluations.,0.95,,,
188,relation,Clinical Assessment,has outcome,Coma,[inferred] cluster completion,reject,,,,,The relationship 'Clinical Assessment has outcome Coma' is incorrect; Clinical Assessment does not directly relate to an outcome but rather assesses conditions like Coma.,0.9,,,
189,relation,Coma,is associated with,Clinical Assessment,[inferred] cluster completion,accept_direct,,,,,The relationship 'Coma is associated with Clinical Assessment' is semantically correct as coma requires clinical evaluation.,0.95,,,
190,relation,Extra Ventricular Drain Placement,has surgical procedure,Surgical Procedure,[inferred] cluster completion,revise,4.5,Extra Ventricular Drain Placement,isAdministeredDuring,Surgical Procedure,The relation 'has surgical procedure' should be 'isAdministeredDuring' as it correctly reflects the relationship between 'Extra Ventricular Drain Placement' and 'Surgical Procedure'.,0.85,The relation 'has surgical procedure' should be 'isAdministeredDuring' as it correctly reflects the relationship between 'Extra Ventricular Drain Placement' and 'Surgical Procedure'.,1.0,
191,relation,Intensive Care Management,has monitoring data,Laboratory Values,[inferred] cluster completion,revise,4.4,Intensive Care Management,isMonitoredBy,Laboratory Values,The relation 'hasMonitoringData' should be 'isMonitoredBy' since 'Laboratory Values' are monitored data in ICU management.,0.9,The relation 'hasMonitoringData' should be 'isMonitoredBy' since 'Laboratory Values' are monitored data in ICU management.,1.0,
192,relation,Laboratory Values,is monitored by,Intensive Care Management,[inferred] cluster completion,revise,4.4,Laboratory Values,hasLaboratoryValue,Intensive Care Management,The relation 'is monitored by' should be 'hasLaboratoryValue' since 'Laboratory Values' are specific analytes that fall under the broader category of 'Intensive Care Management'.,0.8,The relation 'is monitored by' should be 'hasLaboratoryValue' as Laboratory Values are specific analytes under Intensive Care Management.,1.0,
193,relation,Nursing Intervention,has nursing intervention,Routine Nursing Care,[inferred] cluster completion,accept_direct,,,,,"Routine Nursing Care is a subclass of Nursing Intervention, and the relationship 'has nursing intervention' holds directly.",0.95,,,
194,relation,Physiotherapy,receives therapy,Nursing Intervention,[inferred] cluster completion,revise,4.7,Nursing Intervention,hasNursingIntervention,Physiotherapy,"The relation 'receives therapy' is incorrect as 'Physiotherapy' is a type of 'Nursing Intervention', not the other way around; it should be 'Nursing Intervention hasNursingIntervention Physiotherapy'.",0.9,"The relation 'receives therapy' is incorrect as 'Physiotherapy' is a type of 'Nursing Intervention', thus it should be 'Nursing Intervention hasNursingIntervention Physiotherapy'.",1.0,
195,relation,Transcranial Doppler,measures parameter,Laboratory Values,[inferred] cluster completion,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
196,relation,Barbiturates,is administered during,Management,[inferred] cluster completion,revise,4.5,Barbiturates,receivesTherapy,Management,The relation 'is administered during' should be replaced with 'receivesTherapy' as Barbiturates is a type of therapy and Management is not a valid object for this relation.,0.8,The relation 'is administered during' should be 'receivesTherapy' as Barbiturates is a type of therapy and Management is not valid for this relation.,1.0,
197,relation,Cerebrovascular Autoregulation,affects outcome,Partial Pressure of Brain Tissue Oxygen,[inferred] cluster completion,revise,4.5,Cerebrovascular Autoregulation,targetsCondition,Mortality,The relation 'affects outcome' is inappropriate; 'Cerebrovascular Autoregulation' should be linked to a specific outcome like 'Mortality' or 'GOSe Outcome' instead.,0.85,Cerebrovascular Autoregulation should be linked to a specific outcome like Mortality instead of the generic relation affectsOutcome.,0.9,
198,relation,Condition,is related to,Hypoperfusion,[inferred] cluster completion,accept_indirect,,,,,Condition is related to Secondary Insult via the chain: Condition → isAConditionOf → Secondary Insult → isAssociatedWith → Hypoperfusion.,0.85,,,
199,relation,Decompressive Craniectomy,has surgical procedure,Evacuation of Mass Lesion,[inferred] cluster completion,revise,4.4,Decompressive Craniectomy,isATypeOf,Surgical Procedure,The relation 'has surgical procedure' is incorrect; it should be 'isATypeOf' as Decompressive Craniectomy is a type of surgical procedure.,0.85,The relation 'has surgical procedure' is incorrect; it should be 'isATypeOf' as Decompressive Craniectomy is a type of surgical procedure.,1.0,
200,relation,Hypoperfusion,is a risk factor for,Condition,[inferred] cluster completion,reject,,,,,Hypoperfusion is not a recognized risk factor for the condition defined as a type of stroke; the relationship does not hold clinically or semantically.,0.85,,,
201,relation,Hypothermia Therapy,reduces,Partial Pressure of Brain Tissue Oxygen,[inferred] cluster completion,accept_direct,,,,,Hypothermia Therapy reduces Partial Pressure of Brain Tissue Oxygen is a valid direct relationship in the context of TBI treatment and monitoring.,0.9,,,
202,relation,Jugular Venous Desaturation,is associated with,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_direct,,,,,"Jugular Venous Desaturation is associated with Jugular Venous Oxygen Saturation, indicating a direct clinical relationship between the condition and the measurement.",0.95,,,
203,relation,Jugular Venous Oxygen Saturation,assesses,Hypoperfusion,[inferred] cluster completion,accept_direct,,,,,Jugular Venous Oxygen Saturation assesses Hypoperfusion directly as it measures cerebral oxygenation related to blood flow.,0.95,,,
204,relation,Management,is influenced by,Baseline Therapy,[inferred] cluster completion,revise,4.5,Management,receivesTherapy,Baseline Therapy,"The relation 'is influenced by' should be replaced with 'receivesTherapy' as Management is a process that receives therapy, while Baseline Therapy is a type of therapy.",0.8,"Management should receive therapy, so the relation 'is influenced by' is incorrect and should be 'receivesTherapy'.",0.9,
205,relation,Partial Pressure of Brain Tissue Oxygen,is monitored by,Jugular Venous Oxygen Saturation,[inferred] cluster completion,revise,4.4,Partial Pressure of Brain Tissue Oxygen,isMeasuredBy,Jugular Venous Oxygen Saturation,"The relation 'is monitored by' is incorrect; 'Partial Pressure of Brain Tissue Oxygen' should be monitored by a valid monitoring method, not another parameter.",0.85,The relation 'is monitored by' is incorrect; 'Partial Pressure of Brain Tissue Oxygen' should be measured by a valid monitoring method.,1.0,
206,relation,PbrO2,measures parameter,Partial Pressure of Brain Tissue Oxygen,[inferred] cluster completion,revise,4.9,PbrO2,subClassOf,Physiological Data,The relation 'measures parameter' is not valid; PbrO2 should be a subclass of Physiological Data instead of being related to a parameter. The correct relation should reflect subclass hierarchy.,0.85,"PbrO2 should be a subclass of Physiological Data, reflecting the subclass hierarchy as per the domain context.",1.0,
207,relation,SaO2,is measured by,Jugular Venous Oxygen Saturation,[inferred] cluster completion,reject,,,,,"The relationship 'SaO2 is measured by Jugular Venous Oxygen Saturation' is incorrect; SaO2 is a parameter, not a measurement method, and cannot be measured by another parameter.",0.7,,,low_evidence
208,relation,Secondary Brain Injury,worsens,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,The relationship 'Secondary Brain Injury worsens Secondary Insult' is clinically valid as secondary brain injuries can exacerbate secondary insults in TBI patients.,0.95,,,
209,relation,Secondary Insult,is influenced by,Secondary Brain Injury,[inferred] cluster completion,accept_direct,,,,,The relationship 'is influenced by' holds directly between 'Secondary Insult' and 'Secondary Brain Injury' as both are related to complications following a primary brain injury.,0.9,,,
210,relation,Secondary Insult Grades,defines,Secondary Insult,[inferred] cluster completion,revise,4.5,Secondary Insult Grades,isAConditionOf,Secondary Insult,The relation 'defines' should be replaced with 'isAConditionOf' as 'Secondary Insult Grades' classifies hypotensive events related to 'Secondary Insult'.,0.7,The relation 'defines' should be 'isAConditionOf' as 'Secondary Insult Grades' classifies hypotensive events related to 'Secondary Insult'.,1.0,low_evidence
211,relation,Secondary Insult Therapy,is treated with,Secondary Insult Treatment,[inferred] cluster completion,revise,4.5,Secondary Insult Therapy,receivesTherapy,Secondary Insult Treatment,The relation 'is treated with' should be replaced with 'receivesTherapy' as 'Secondary Insult Treatment' is a therapy class.,0.9,The relation 'is treated with' should be 'receivesTherapy' as 'Secondary Insult Treatment' is a therapy class.,1.0,
212,relation,Derived Parameter,has monitoring data,Parameter,[inferred] cluster completion,revise,4.9,Derived Parameter,subClassOf,Observation,"The relation 'has monitoring data' is not appropriate; 'Derived Parameter' should be a subclass of 'Observation' instead, aligning with the hierarchy of monitoring data.",0.85,"Derived Parameter should be a subclass of Observation, aligning with the hierarchy of monitoring data.",1.0,
213,relation,Heart Rate,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,Heart Rate is monitored by Sensor is a direct relationship as Heart Rate is a physiological parameter that can be recorded by a sensor.,0.95,,,
214,relation,Machine,produced by sensor,Sensor,[inferred] cluster completion,revise,4.5,Machine,isAdministeredDuring,Sensor,The relation 'produced by' should be 'isAdministeredDuring' as it better reflects the relationship between Machine and Sensor in the context of monitoring data.,0.85,The relation 'produced by' should be 'isAdministeredDuring' to accurately reflect the relationship in the context of monitoring data.,0.9,
215,relation,Measurement Time,has timepoint,Timepoint,[inferred] cluster completion,accept_direct,,,,,The triple 'Measurement Time has timepoint Timepoint' holds directly as it describes the relationship between a measurement time and its associated timepoint in monitoring.,0.95,,,
216,relation,NIBP,has monitoring data,Parameter,[inferred] cluster completion,revise,4.4,NIBP,isMonitoredBy,Parameter,The relation 'has monitoring data' is inappropriate; it should be 'isMonitoredBy' as NIBP is a parameter monitored in the context of physiological data.,0.9,"The relation 'has monitoring data' is incorrect; 'NIBP' is a parameter that is monitored, so it should be 'isMonitoredBy'.",1.0,
217,relation,Observation,is measured at,Measurement Time,[inferred] cluster completion,accept_direct,,,,,Observation is measured at Measurement Time is a direct and valid relationship between the classes defined in the ontology.,0.95,,,
218,relation,Peripheral Temperature,has monitoring data,Temperature,[inferred] cluster completion,revise,4.4,Peripheral Temperature,isMonitoredBy,Temperature,The relation 'has monitoring data' should be replaced with 'isMonitoredBy' as Peripheral Temperature is a monitoring parameter for Temperature.,0.9,The relation 'has monitoring data' should be 'isMonitoredBy' as Peripheral Temperature is a monitoring parameter for Temperature.,1.0,
219,relation,Reading,is measured by,Observation,[inferred] cluster completion,revise,4.4,Reading,measuresParameter,Observation,The relation 'is measured by' should be 'measuresParameter' as Reading is a type of Observation that measures a Parameter.,0.9,The relation 'is measured by' should be 'measuresParameter' as Reading is a type of Observation that measures a Parameter.,1.0,
220,relation,Respiration Rate,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,The triple 'Respiration Rate is monitored by Sensor' holds directly as Respiration Rate is a physiological parameter monitored by a sensor.,1.0,,,
221,relation,Temperature,has monitoring data,Parameter,[inferred] cluster completion,revise,4.5,Temperature,isMonitoredBy,Parameter,The relation 'has monitoring data' is incorrect; it should be 'isMonitoredBy' as Temperature is a monitoring parameter and Parameter is a general class.,0.9,The relation 'has monitoring data' is incorrect; it should be 'isMonitoredBy' as Temperature is monitored by Parameter.,1.0,
222,relation,Biochemistry,has laboratory value,Glucose,[inferred] cluster completion,revise,4.9,Glucose,subClassOf,Biochemistry,Biochemistry is a panel and Glucose is an analyte; the relationship should be subClassOf instead of has laboratory value.,0.9,"Glucose is an analyte and Biochemistry is its panel, following the analyte→panel subclass pattern in the preamble.",1.0,
223,relation,Biochemistry,has laboratory value,Potassium,[inferred] cluster completion,revise,4.9,Potassium,isATypeOf,Biochemistry,"The relation 'has laboratory value' should be 'isATypeOf' since Potassium is a subclass of the analyte Biochemistry, aligning with the analyte→panel subclass pattern.",0.9,"Potassium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
224,relation,Biochemistry,has laboratory value,Sodium,[inferred] cluster completion,revise,4.9,Sodium,subClassOf,Biochemistry,"The relationship 'has laboratory value' is incorrect; Sodium should be classified as a subclass of Biochemistry, following the analyte→panel pattern in the preamble.",0.9,"Sodium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
225,relation,Cardiac Output,is monitored by,Monitoring,[inferred] cluster completion,revise,4.5,Cardiac Output,hasMonitoringData,Monitoring,The relation 'is monitored by' should be 'hasMonitoringData' as it aligns with the monitoring context of Cardiac Output and Monitoring Data.,0.9,The relation 'is monitored by' should be 'hasMonitoringData' as it aligns with the monitoring context of Cardiac Output and Monitoring.,1.0,
226,relation,Fluids,is managed by,Monitoring,[inferred] cluster completion,revise,4.5,Fluids,hasMonitoringData,Monitoring,"The relation 'is managed by' does not fit; 'Fluids' should 'hasMonitoringData' related to 'Monitoring' instead, as monitoring is a method of observing fluids.",0.8,The relation 'is managed by' is incorrect; 'Fluids' should have 'hasMonitoringData' related to 'Monitoring' as monitoring pertains to fluids.,1.0,
227,relation,Glucose,assesses,Biochemistry,[inferred] cluster completion,revise,4.4,Glucose,hasLaboratoryValue,Biochemistry,The relationship 'assesses' is not appropriate; Glucose should be linked to 'hasLaboratoryValue' with Biochemistry as the panel class.,0.85,The relation 'assesses' is incorrect; 'Glucose' should be linked to 'hasLaboratoryValue' with 'Biochemistry' as the panel class.,1.0,
228,relation,Haematocrit,has laboratory value,Haematology,[inferred] cluster completion,revise,4.4,Haematocrit,hasLaboratoryValue,Haematology,"Haematocrit is a subclass of Laboratory Values, not a direct relationship with Haematology; the relation should be hasLaboratoryValue instead of has laboratory value.",0.85,"The relation should be hasLaboratoryValue instead of has laboratory value, as Haematocrit is a subclass of Laboratory Values.",1.0,
229,relation,Haematology,has laboratory value,Haematocrit,[inferred] cluster completion,revise,4.9,Haematology,subClassOf,Laboratory Values,"Haematology should be a subclass of Laboratory Values, making the relationship subclass-shaped; it should be 'Haematocrit subClassOf Haematology'.",0.9,"Haematology is a subclass of Laboratory Values, as per the domain context conventions.",1.0,
230,relation,Haematology,has laboratory value,Haemoglobin,[inferred] cluster completion,revise,4.9,Haematology,subClassOf,Laboratory Values,"Haematology should be a subclass of Laboratory Values, not directly related to Haemoglobin; the correct relation is subClassOf.",0.8,"Haematology should be a subclass of Laboratory Values according to the domain context, indicating a hierarchy relationship.",1.0,
231,relation,Monitoring,is associated with,Cardiac Output,[inferred] cluster completion,accept_direct,,,,,"Monitoring is associated with Cardiac Output as monitoring encompasses the observation of physiological parameters, including cardiac output.",0.95,,,
232,relation,Monitoring,is associated with,Fluids,[inferred] cluster completion,accept_indirect,,,,,Monitoring is associated with Fluids through the chain: Monitoring → hasMonitoringData → Therapy → receivesTherapy → Fluids.,0.85,,,
233,relation,Monitoring,is associated with,Sedation,[inferred] cluster completion,accept_direct,,,,,The relationship 'Monitoring is associated with Sedation' is semantically correct as monitoring is relevant to managing sedation levels in critically ill patients.,0.9,,,
234,relation,Potassium,assesses,Biochemistry,[inferred] cluster completion,revise,4.4,Potassium,hasLaboratoryValue,Biochemistry,The relationship 'assesses' should be replaced with 'hasLaboratoryValue' as Potassium is a laboratory analyte and Biochemistry is a panel.,0.9,The relation 'assesses' should be 'hasLaboratoryValue' as Potassium is a laboratory analyte and Biochemistry is a panel.,1.0,
235,relation,Sedation,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Sedation,hasMonitoringData,Monitoring,"The relation 'is monitored by' should be 'hasMonitoringData' as Sedation is a therapy and Monitoring is a data class, not a monitoring method.",0.85,The relation 'is monitored by' should be 'hasMonitoringData' as Sedation is a therapy and Monitoring is a data class.,1.0,
236,relation,Sodium,assesses,Biochemistry,[inferred] cluster completion,revise,4.9,Sodium,subClassOf,Biochemistry,"Sodium is a subclass of Biochemistry, thus the relationship should be subClassOf instead of assesses.",0.85,"Sodium is a subclass of Biochemistry, as per the domain context indicating analytes are subclasses of their respective panels.",1.0,
237,relation,Disability,affects outcome,GOSe Outcome,[inferred] cluster completion,accept_direct,,,,,Disability affects GOSe Outcome directly as it is a recognized relationship in assessing patient outcomes after brain injuries.,0.95,,,
238,relation,GCS Assessment,assesses,Disability,[inferred] cluster completion,accept_direct,,,,,"GCS Assessment directly assesses Disability, as it evaluates the level of consciousness and neurological status related to daily living activities.",0.95,,,
239,relation,GCS Assessment,is related to,Motor Impairment,[inferred] cluster completion,accept_direct,,,,,GCS Assessment is directly related to Motor Impairment as both pertain to assessing neurological status in brain injury patients.,0.95,,,
240,relation,GOSe Outcome,is influenced by,Disability,[inferred] cluster completion,revise,4.5,GOSe Outcome,affectsOutcome,Disability,The relation 'is influenced by' should be replaced with 'affectsOutcome' as GOSe Outcome is an outcome and Disability is a condition related to it.,0.9,The relation 'is influenced by' should be 'affectsOutcome' as GOSe Outcome is an outcome and Disability is a related condition.,1.0,
241,relation,GOSe Outcome,is associated with,Outcome Score,[inferred] cluster completion,accept_direct,,,,,GOSe Outcome is associated with Outcome Score as both relate to assessing patient outcomes after brain injury.,0.9,,,
242,relation,Motor Impairment,is a risk factor for,Disability,[inferred] cluster completion,accept_direct,,,,,"Motor Impairment is a recognized risk factor for Disability in brain injury patients, supporting the direct relationship.",0.9,,,
243,relation,Outcome Score,correlates with,GOSe Outcome,[inferred] cluster completion,accept_indirect,,,,,"Outcome Score correlates with GOSe Outcome via the relationship that both assess neurological outcomes after brain injury, making the correlation valid through intermediate concepts.",0.85,,,
244,relation,Pupil Assessment,is associated with,Motor Impairment,[inferred] cluster completion,accept_direct,,,,,"Pupil Assessment is associated with Motor Impairment, as unequal pupil sizes can indicate neurological issues affecting muscle control.",0.85,,,
245,relation,Cerebral Perfusion Pressure (CPP),is a risk factor for,Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is a recognized risk factor for Intracranial Hypertension in TBI patients, directly linking the two classes.",0.95,,,
246,relation,Cerebral Perfusion Pressure (CPP),assesses,Mean Cerebral Perfusion Pressure,[inferred] cluster completion,accept_indirect,,,,,Cerebral Perfusion Pressure (CPP) indirectly assesses Mean Cerebral Perfusion Pressure through the relationship of measuring parameters related to cerebral blood flow.,0.85,,,
247,relation,CVP,is monitored by,Intracranial Hypertension,[inferred] cluster completion,revise,4.4,CVP,isMonitoredBy,Intracranial Hypertension,CVP is a physiological parameter and should be related to Intracranial Hypertension via a monitoring relationship; the relation should be 'isMonitoredBy'.,0.85,The relation 'is monitored by' should be corrected to 'isMonitoredBy' to adhere to BrainIT ontology conventions.,1.0,
248,relation,Intracranial Pressure (ICP),is influenced by,Mean Cerebral Perfusion Pressure,[inferred] cluster completion,accept_direct,,,,,The relationship 'Intracranial Pressure (ICP) is influenced by Mean Cerebral Perfusion Pressure' is clinically valid as ICP is affected by cerebral perfusion pressure.,0.9,,,
249,relation,Intracranial Pressure (ICP),has monitoring data,Cerebral Perfusion Pressure (CPP),[inferred] cluster completion,revise,4.4,Intracranial Pressure,isMonitoredBy,Cerebral Perfusion Pressure,The relation 'has monitoring data' is not valid; it should be 'isMonitoredBy' as ICP is monitored by CPP.,0.9,The relation 'has monitoring data' should be 'isMonitoredBy' as ICP is monitored by CPP.,1.0,
250,relation,Intracranial Hypertension,worsens,Outcome,[inferred] cluster completion,accept_direct,,,,,The relationship 'Intracranial Hypertension worsens Outcome' is clinically valid as elevated intracranial pressure can lead to poorer patient outcomes.,0.95,,,
251,relation,Intracranial Hypertension,is a condition of,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,Intracranial Hypertension is a condition that directly relates to Intracranial Pressure as it is characterized by elevated pressure within the skull.,0.95,,,
252,relation,Mean Cerebral Perfusion Pressure,calculates,Cerebral Perfusion Pressure (CPP),[inferred] cluster completion,accept_direct,,,,,Mean Cerebral Perfusion Pressure calculates Cerebral Perfusion Pressure (CPP) as it is the difference between mean arterial pressure and intracranial pressure.,0.95,,,
253,relation,Mean Cerebral Perfusion Pressure,is related to,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,Mean Cerebral Perfusion Pressure is directly related to Intracranial Pressure as both are critical parameters in neurological assessments.,0.9,,,
254,relation,Mean Intracranial Pressure,is measured by,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,Mean Intracranial Pressure is measured by Intracranial Pressure (ICP) as both are valid parameters in neurointensive care.,0.95,,,
255,relation,Pressure Reactivity Index (PRx),assesses,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,Pressure Reactivity Index (PRx) directly assesses Intracranial Pressure (ICP) as part of neurological assessments.,0.95,,,
256,relation,Carbon Dioxide,is monitored by,End-tidal Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,The relationship 'Carbon Dioxide is monitored by End-tidal Carbon Dioxide' holds directly as End-tidal Carbon Dioxide is a measurement used to assess Carbon Dioxide levels.,0.95,,,
257,relation,Carbon Dioxide,has laboratory value,Partial Pressure of Carbon Dioxide,[inferred] cluster completion,revise,4.4,Carbon Dioxide,isMonitoredBy,Partial Pressure of Carbon Dioxide,"The relation 'has laboratory value' should be 'isMonitoredBy' since Carbon Dioxide is monitored by its Partial Pressure, aligning with the monitoring data structure.",0.85,The relation 'has laboratory value' should be 'isMonitoredBy' as Carbon Dioxide is monitored by its Partial Pressure.,1.0,
258,relation,End-tidal Carbon Dioxide,assesses,Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,End-tidal Carbon Dioxide assesses Carbon Dioxide directly as it is used to evaluate respiratory function.,0.95,,,
259,relation,End-tidal Carbon Dioxide,is associated with,Partial Pressure of Carbon Dioxide,[inferred] cluster completion,accept_indirect,,,,,End-tidal Carbon Dioxide is associated with Partial Pressure of Carbon Dioxide via the chain: measuresParameter → assesses → Physiological Data → hasMonitoringData → Monitoring Data.,0.85,,,
260,relation,Partial Pressure of Carbon Dioxide,has laboratory value,Carbon Dioxide,[inferred] cluster completion,revise,4.9,Partial Pressure of Carbon Dioxide,subClassOf,Laboratory Values,The relation 'has laboratory value' is incorrect; 'Partial Pressure of Carbon Dioxide' should be classified as a subclass of 'Laboratory Values' instead of having a laboratory value.,0.9,Partial Pressure of Carbon Dioxide should be a subclass of Laboratory Values according to the ontology conventions.,1.0,
261,relation,Partial Pressure of Carbon Dioxide,correlates with,End-tidal Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,"Partial Pressure of Carbon Dioxide correlates with End-tidal Carbon Dioxide as both are measures related to carbon dioxide levels in the blood and exhaled air, respectively.",0.9,,,
262,hierarchy,Decompressive Craniectomy,subClassOf,Surgical Procedure,Decompressive craniectomy (DC) is a surgical technique originally described by Kocher in 1901.,accept_direct,,,,,Decompressive Craniectomy is a valid subclass of Surgical Procedure as it is a recognized neurosurgical procedure in the context of neurointensive care.,0.9,,,
263,hierarchy,Secondary Insult,subClassOf,Insult,One of the most critical types of systemic secondary insult is arterial hypotension.,accept_direct,,,,,The triple 'Secondary Insult subClassOf Insult' is semantically correct as 'Secondary Insult' is a subclass of 'Insult' in the neurointensive care context.,0.95,,,
264,hierarchy,Vasopressors,subClassOf,Baseline Therapy,[inferred] Vasopressors is a subclass of Baseline Therapy (deterministic hierarchy checklist).,reject,,,,,"Vasopressors is not a subclass of Baseline Therapy; it is a specific type of Secondary Insult Therapy used to manage blood pressure, not standard ICU therapy.",0.9,,,
265,hierarchy,Secondary Insult,subClassOf,Condition,[inferred] Secondary Insult is a subclass of Condition (deterministic hierarchy checklist).,reject,,,,,The triple 'Secondary Insult subClassOf Condition' is incorrect; 'Condition' is a generic superclass and does not directly include 'Secondary Insult' as a subclass.,0.9,,,
266,hierarchy,Core Monitoring Parameter,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Core Monitoring Parameter is organized under Monitoring Data,accept_direct,,,,,Core Monitoring Parameter is a direct subclass of Monitoring Data as per the defined hierarchy in the BrainIT ontology.,1.0,,,
267,hierarchy,Heart Rate,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Heart Rate is organized under Core Monitoring Parameter,accept_direct,,,,,Heart Rate is a subclass of Core Monitoring Parameter as per the established hierarchy in the BrainIT ontology.,1.0,,,
268,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Arterial Pressure (MAP) is a valid subclass of Core Monitoring Parameter as per the domain context.,0.95,,,
269,hierarchy,Mean Intracranial Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Intracranial Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,"Mean Intracranial Pressure is a subclass of Core Monitoring Parameter, as it is a specific measure used in monitoring brain injuries.",1.0,,,
270,hierarchy,Mean Cerebral Perfusion Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Cerebral Perfusion Pressure is organized under Core Monitoring Parameter,revise,4.1,Mean Cerebral Perfusion Pressure,subClassOf,Physiological Data,"Mean Cerebral Perfusion Pressure should be a subclass of Physiological Data rather than Core Monitoring Parameter, as it is a specific measure derived from other parameters.",0.85,Mean Cerebral Perfusion Pressure should be subclassed under Physiological Data as it is a specific measure derived from other parameters.,0.9,
271,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Pressure Reactivity Index (PRx) is organized under Core Monitoring Parameter,accept_direct,,,,,"Pressure Reactivity Index (PRx) is a subclass of Core Monitoring Parameter as it assesses brain blood flow regulation, fitting the hierarchy directly.",0.95,,,
272,hierarchy,Monitoring Time,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Monitoring Time is organized under Monitoring Data,accept_direct,,,,,"Monitoring Time is a subclass of Monitoring Data, which is a direct subclass relationship.",1.0,,,
