triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
332,hierarchy,Traumatic Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Traumatic Brain Injury is organized under Condition,accept_direct,,,,,The preamble explicitly states that 'TBI' is a valid subclass of 'Condition'.,1.0,,,
333,hierarchy,Sepsis,subClassOf,Condition,[inferred] Chain-of-Layer: Sepsis is organized under Condition,accept_direct,,,,,The preamble explicitly lists 'Sepsis' as a valid subclass of the generic superclass 'Condition'.,1.0,,,
334,hierarchy,GCS Assessment,subClassOf,Clinical Assessment,[inferred] Chain-of-Layer: GCS Assessment is organized under Outcome,accept_direct,,,,,The preamble explicitly lists 'GCS Assessment' as a valid subclass of 'Clinical Assessment'.,1.0,,,
335,hierarchy,Haematocrit,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,"The preamble explicitly states that individual analytes like Haematocrit are valid subclasses of their parent panel, Haematology.",1.0,,,
336,hierarchy,TCD,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly lists TCD as a valid subclass of Optional Monitoring Parameter.,1.0,,,
337,hierarchy,Optional Monitoring Parameter,subClassOf,Monitoring Data,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly states that 'Optional Monitoring Parameter' is a subclass of 'Monitoring Data'.,1.0,,,
338,hierarchy,Intracranial Pressure (ICP),subClassOf,Core Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly lists 'ICP' as a valid subclass of 'Core Monitoring Parameter'.,1.0,,,
339,hierarchy,Removal of Foreign Body,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly lists 'Removal of Foreign Body' as a valid subclass of 'Surgical Procedure'.,1.0,,,
340,hierarchy,Peripheral Temperature,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly lists 'Peripheral Temperature' as a valid subclass of 'Optional Monitoring Parameter'.,1.0,,,
341,hierarchy,Sodium,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Sodium is explicitly listed in the preamble as an individual analyte that is a valid subclass of its parent panel, Biochemistry.",1.0,,,
342,hierarchy,Fluids,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly lists 'Fluids' as a valid subclass of 'Baseline Therapy'.,1.0,,,
343,hierarchy,Extra Ventricular Drain Placement,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
344,hierarchy,EtCO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly lists EtCO2 as a valid subclass of Optional Monitoring Parameter.,1.0,,,
345,hierarchy,SjO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly lists SjO2 as a subclass of Optional Monitoring Parameter.,1.0,,,
346,hierarchy,Blood Gases,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,"The preamble explicitly states that 'Blood Gases' is a sub-panel of 'Laboratory Values', making 'Blood Gases subClassOf Laboratory Values' a direct and valid hierarchical relationship.",1.0,,,
347,hierarchy,Haemoglobin,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,"The preamble explicitly states that individual analytes such as Haemoglobin are valid subclasses of their parent panel, Haematology.",1.0,,,
348,hierarchy,Glucose,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly states that individual analytes (including Glucose) are valid subclasses of their parent panel (Biochemistry).,1.0,,,
349,hierarchy,Anterior Fossa Repair,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly lists 'Anterior Fossa Repair' as a valid subclass of 'Surgical Procedure'.,1.0,,,
350,hierarchy,Secondary Insult Treatment,subClassOf,Secondary Insult Therapy,the physiological vital functions are extensively monitored.,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
351,hierarchy,NIBP,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly lists NIBP as a valid subclass of Optional Monitoring Parameter.,1.0,,,
352,hierarchy,Haematology,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,"The preamble explicitly states that 'Laboratory Values' has sub-panels including 'Haematology', directly implying a subClassOf relationship.",1.0,,,
353,hierarchy,Sedation,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly lists 'Sedation' as a valid subclass of 'Baseline Therapy'.,1.0,,,
354,hierarchy,CT Scan Assessment,subClassOf,Clinical Assessment,the physiological vital functions are extensively monitored.,accept_direct,,,,,The preamble explicitly lists 'CT Scan Assessment' as a valid subclass of 'Clinical Assessment' under the 'Clinical Assessment' section.,1.0,,,
355,hierarchy,Cardiac Output,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Cardiac Output is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,The preamble explicitly lists 'Cardiac Output' as a valid subclass of 'Optional Monitoring Parameter'.,1.0,,,
356,hierarchy,Nutrition,subClassOf,Baseline Therapy,Domain-scope scaffolding: Nutrition is a known subclass of Baseline Therapy in the BrainIT domain.,accept_direct,,,,,The preamble explicitly lists 'Nutrition' as a valid subclass of 'Baseline Therapy'.,1.0,,,
357,hierarchy,Pupil Assessment,subClassOf,Clinical Assessment,Domain-scope scaffolding: Pupil Assessment is a known subclass of Clinical Assessment in the BrainIT domain.,accept_direct,,,,,The preamble explicitly lists 'Pupil Assessment' as a valid subclass of 'Clinical Assessment'.,1.0,,,
358,hierarchy,Potassium,subClassOf,Biochemistry,Domain-scope scaffolding: Potassium is a known subclass of Biochemistry in the BrainIT domain.,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
359,hierarchy,Possible Error,subClassOf,Data Quality Assessment,Domain-scope scaffolding: Possible Error is a known subclass of Data Quality Assessment in the BrainIT domain.,accept_direct,,,,,The preamble explicitly lists 'Possible Error' as a valid subclass of 'Data Quality Assessment'.,1.0,,,
360,hierarchy,Biochemistry,subClassOf,Laboratory Values,Schema-inferred: Biochemistry is a subclass of Laboratory Values.,accept_direct,,,,,"The preamble explicitly states that 'Laboratory Values' has 'Biochemistry' as a sub-panel, directly establishing a subClassOf relationship.",1.0,,,
361,hierarchy,Arterial Pressors,subClassOf,Secondary Insult Therapy,Schema-inferred: Arterial Pressors is a subclass of Secondary Insult Therapy.,accept_direct,,,,,The preamble explicitly lists 'Arterial Pressors' as a valid subclass of 'Secondary Insult Therapy'.,1.0,,,
362,hierarchy,Secondary Insult Therapy,subClassOf,Therapy,Schema-inferred: Secondary Insult Therapy is a subclass of Therapy.,accept_direct,,,,,The preamble explicitly states that 'Secondary Insult Therapy' is a subclass of 'Therapy'.,1.0,,,
363,hierarchy,Intracranial Hypertension,subClassOf,Secondary Insult,Schema-inferred: Intracranial Hypertension is a subclass of Secondary Insult.,accept_direct,,,,,The preamble explicitly lists 'Intracranial Hypertension' as a valid subclass of 'Secondary Insult'.,1.0,,,
364,hierarchy,Jugular Venous Desaturation,subClassOf,Secondary Insult,Schema-inferred: Jugular Venous Desaturation is a subclass of Secondary Insult.,accept_direct,,,,,The preamble explicitly lists 'Jugular Venous Desaturation' as a valid subclass of 'Secondary Insult'.,1.0,,,
365,hierarchy,GOSe Outcome,subClassOf,Outcome,Schema-inferred: GOSe Outcome is a subclass of Outcome.,accept_direct,,,,,The preamble explicitly lists 'GOSe Outcome' as a valid subclass of 'Outcome' under the 'Outcome' class definition.,1.0,,,
366,hierarchy,CVP,subClassOf,Optional Monitoring Parameter,Schema-inferred: Central Venous Pressure is a subclass of Optional Monitoring Parameter.,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
367,hierarchy,Acute Respiratory Distress Syndrome,subClassOf,Secondary Insult,Schema-inferred: Acute Respiratory Distress Syndrome is a subclass of Secondary Insult.,accept_direct,,,,,The preamble explicitly lists ARDS (Acute Respiratory Distress Syndrome) as a valid subclass of Secondary Insult.,1.0,,,
368,hierarchy,Traumatic Brain Injury,subClassOf,Brain Injury,Traumatic brain injury (TBI) is a leading cause of death and long-term disability worldwide.,accept_direct,,,,,The preamble explicitly states that TBI is a valid subclass of Brain Injury.,1.0,,,
369,hierarchy,Arterial Hypotension,subClassOf,Secondary Insult,[inferred] Arterial Hypotension is a subclass of Secondary Insult (deterministic hierarchy checklist).,accept_direct,,,,,The preamble explicitly lists Arterial Hypotension as a valid subclass of Secondary Insult.,1.0,,,
370,hierarchy,Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Brain Injury is organized under Condition,accept_direct,,,,,The preamble explicitly states that 'Brain Injury' is a valid subclass of 'Condition'.,1.0,,,
371,hierarchy,Secondary Brain Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Secondary Brain Injury is organized under Brain Injury,accept_direct,,,,,The BrainIT ontology preamble explicitly lists 'Secondary Brain Injury' as a valid subclass of 'Brain Injury'.,1.0,,,
372,hierarchy,Cerebrovascular Autoregulation,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Cerebrovascular Autoregulation is organized under Secondary Insult,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
373,hierarchy,Adverse Event,subClassOf,Condition,[inferred] Chain-of-Layer: Adverse Event is organized under Condition,accept_direct,,,,,The preamble explicitly lists 'Adverse Event' as a valid subclass of 'Condition'.,1.0,,,
374,hierarchy,Heart Rate,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Heart Rate is organized under Physiological Data,accept_direct,,,,,The preamble explicitly states that specific parameters like Heart Rate can validly be subclasses of Physiological Data.,1.0,,,
375,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Physiological Data,accept_direct,,,,,The preamble explicitly states that specific parameters like MAP can validly be subclasses of Physiological Data.,1.0,,,
376,hierarchy,Intracranial Pressure (ICP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: ICP is organized under Physiological Data,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
377,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: CPP is organized under Physiological Data,accept_direct,,,,,The preamble explicitly states that specific parameters like CPP can validly be subclasses of Physiological Data.,1.0,,,
378,hierarchy,Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Carbon Dioxide is organized under Physiological Data,accept_direct,,,,,The preamble explicitly states that Carbon Dioxide can validly be a subclass of Physiological Data.,1.0,,,
379,hierarchy,PbrO2,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Pbro2 is organized under Physiological Data,accept_direct,,,,,The preamble explicitly states that specific parameters like PbrO2 can validly be subclasses of Physiological Data.,1.0,,,
380,hierarchy,Partial Pressure of Brain Tissue Oxygen,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Brain Tissue Oxygen is organized under Physiological Data,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
381,hierarchy,Partial Pressure of Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Carbon Dioxide is organized under Physiological Data,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
382,hierarchy,Patient Interventions,subClassOf,Therapy,[inferred] Chain-of-Layer: Patient Interventions is organized under Therapy,accept_direct,,,,,The preamble explicitly states that 'Patient Interventions' is a valid subclass of 'Therapy'.,1.0,,,
383,hierarchy,Guideline Adherence,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Guideline Adherence is organized under Clinical Practice,accept_direct,,,,,The preamble explicitly lists 'Guideline Adherence' as a valid subclass of 'Clinical Practice'.,1.0,,,
384,hierarchy,Clinical Reminders,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Clinical Reminders is organized under Clinical Practice,accept_direct,,,,,The preamble explicitly lists 'Clinical Reminders' as a valid subclass of 'Clinical Practice'.,1.0,,,
385,hierarchy,Outcome Score,subClassOf,Outcome,[inferred] Chain-of-Layer: Outcome Score is organized under Outcome,accept_direct,,,,,The preamble explicitly lists 'Outcome Score' as a valid subclass of 'Outcome'.,1.0,,,
386,hierarchy,Mortality,subClassOf,Outcome,[inferred] Mortality is a subclass of Outcome (deterministic hierarchy checklist).,accept_direct,,,,,The preamble explicitly lists 'Mortality' as a valid subclass of 'Outcome' under the 'Outcome' class definition.,1.0,,,
387,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Derived Parameter,derived index reflecting cerebrovascular pressure reactivity,accept_direct,,,,,The preamble explicitly lists 'PRx' as a valid subclass of 'Derived Parameter'.,1.0,,,
388,hierarchy,Physiotherapy,subClassOf,Nursing Intervention,[inferred] Physiotherapy is a subclass of Nursing Intervention.,accept_direct,,,,,The preamble explicitly lists 'Physiotherapy' as a valid subclass of 'Nursing Intervention'.,1.0,,,
389,hierarchy,ICP Sensor Placement,subClassOf,Surgical Procedure,placement of ICP monitoring sensor,accept_direct,,,,,The preamble explicitly lists 'ICP Sensor Placement' as a valid subclass of 'Surgical Procedure'.,1.0,,,
390,hierarchy,White Blood Cell Count,subClassOf,Haematology,[inferred] White Blood Cell Count is a subclass of Haematology.,accept_direct,,,,,"The preamble explicitly states that individual analytes like WBC are valid subclasses of their parent panel, Haematology.",1.0,,,
391,hierarchy,Analgesia,subClassOf,Baseline Therapy,[inferred] Analgesia is a subclass of Baseline Therapy.,accept_direct,,,,,The preamble explicitly lists Analgesia as a valid subclass of Baseline Therapy.,1.0,,,
392,hierarchy,Noradrenaline,subClassOf,Vasopressors,[inferred] Noradrenaline is a subclass of Vasopressors.,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
393,hierarchy,Anti-pyretics,subClassOf,Baseline Therapy,[inferred] Anti-pyretics is a subclass of Baseline Therapy.,accept_direct,,,,,Anti-pyretics is explicitly listed as a valid subclass of Baseline Therapy in the domain context preamble.,1.0,,,
394,hierarchy,Paralysis,subClassOf,Baseline Therapy,[inferred] Paralysis is a subclass of Baseline Therapy.,accept_direct,,,,,"The preamble explicitly lists 'Paralysis (NMB)' as a valid subclass of 'Baseline Therapy', matching Step 0 criteria.",1.0,,,
395,hierarchy,Anti-hypertensives,subClassOf,Baseline Therapy,[inferred] Anti-hypertensives is a subclass of Baseline Therapy.,accept_direct,,,,,The preamble explicitly lists 'Anti-hypertensives' as a valid subclass of 'Baseline Therapy'.,1.0,,,
396,hierarchy,Osmotics,subClassOf,Secondary Insult Therapy,[inferred] Osmotics is a subclass of Secondary Insult Therapy.,accept_direct,,,,,The preamble explicitly lists 'Osmotics' as a valid subclass of 'Secondary Insult Therapy' under the 'Secondary Insult Therapy' definition.,1.0,,,
397,hierarchy,Skull Fracture Elevation,subClassOf,Surgical Procedure,[inferred] Skull Fracture Elevation is a subclass of Surgical Procedure.,accept_direct,,,,,The preamble explicitly lists 'Skull Fracture Elevation' as a valid subclass of 'Surgical Procedure'.,1.0,,,
398,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Derived Parameter,Cerebral Perfusion Pressure (CPP) management,accept_direct,,,,,The preamble explicitly lists 'CPP' as a subclass of 'Derived Parameter' under the 'Monitoring Data' section.,1.0,,,
399,hierarchy,Patient Transport,subClassOf,Nursing Intervention,[inferred] Patient Transport is a subclass of Nursing Intervention.,accept_direct,,,,,The preamble explicitly lists 'Patient Transport' as a valid subclass of 'Nursing Intervention'.,1.0,,,
400,hierarchy,Systemic Hypotension,subClassOf,Secondary Insult,[inferred] Systemic Hypotension is a subclass of Secondary Insult.,accept_direct,,,,,The BrainIT ontology preamble explicitly lists 'Systemic Hypotension' as a valid subclass of 'Secondary Insult'.,1.0,,,
401,hierarchy,Ventilation,subClassOf,Baseline Therapy,[inferred] Ventilation is a subclass of Baseline Therapy.,accept_direct,,,,,The preamble explicitly lists 'Ventilation' as a valid subclass of 'Baseline Therapy' under the 'Baseline Therapy' definition.,1.0,,,
402,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,routine nursing care,accept_direct,,,,,The preamble explicitly lists 'Routine Nursing Care' as a valid subclass of 'Nursing Intervention'.,1.0,,,
403,hierarchy,Antibiotics,subClassOf,Baseline Therapy,[inferred] Antibiotics is a subclass of Baseline Therapy.,accept_direct,,,,,Antibiotics is explicitly listed as a valid subclass of Baseline Therapy in the domain context preamble.,1.0,,,
404,hierarchy,Hypotension,subClassOf,Secondary Insult,Hypotension is a recognized secondary insult after traumatic brain injury (TBI).,accept_direct,,,,,The preamble explicitly lists 'Hypotension' as a valid subclass of 'Secondary Insult'.,1.0,,,
405,hierarchy,Steroids,subClassOf,Secondary Insult Therapy,Domain-scope scaffolding: Steroids is a known subclass of Secondary Insult Therapy in the BrainIT domain.,accept_direct,,,,,The preamble explicitly lists Steroids as a valid subclass of Secondary Insult Therapy.,1.0,,,
406,hierarchy,Arterial Hypotension,subClassOf,Systemic Hypotension,Schema-inferred: Arterial Hypotension is a subclass of Systemic Hypotension.,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
407,hierarchy,PbrO2,subClassOf,Optional Monitoring Parameter,Schema-inferred: Brain Tissue Oxygen is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,The preamble explicitly lists PbrO2 as a valid subclass of Optional Monitoring Parameter.,1.0,,,
408,hierarchy,Electrocardiogram (ECG),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,The preamble explicitly states that Electrocardiogram (ECG) is a valid subclass of Monitoring Data.,1.0,,,
409,hierarchy,Respiration Rate,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"The preamble explicitly lists 'Respiration Rate' as a subclass of 'Core Monitoring Parameter', making this a direct and authoritative hierarchical relationship.",1.0,,,
410,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
411,hierarchy,SaO2,subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
412,hierarchy,Temperature,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,The preamble explicitly lists 'Temperature' as a subclass of 'Core Monitoring Parameter'.,1.0,,,
413,hierarchy,Reading,subClassOf,Observation,define pd:Reading as a subclass of ssn:ObservationValue,accept_direct,,,,,"The preamble explicitly states that 'Observation' has 'Reading' as a subclass, and also 'Reading subClassOf Observation'.",1.0,,,
414,hierarchy,Parameter,subClassOf,Observation,pd:Parameter (representing things that were recorded) as a subclass of ssn:Property,accept_direct,,,,,The preamble explicitly lists 'Parameter subClassOf Observation' as a valid hierarchy relationship from SSN/BrainIT alignment.,1.0,,,
415,hierarchy,Machine,subClassOf,Sensor,defined mms:Machine as a subclass of ssn:Platform,accept_direct,,,,,"The preamble explicitly states 'Machine subClassOf Sensor' as a valid hierarchy relationship, aligning with SSN.",1.0,,,
416,hierarchy,SaO2,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Sao2 is organized under Core Monitoring Parameter,accept_direct,,,,,The preamble explicitly lists SaO2 as a valid subclass of Core Monitoring Parameter.,1.0,,,
417,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Cerebral Perfusion Pressure (CPP) is organized under Core Monitoring Parameter,accept_direct,,,,,The preamble explicitly lists CPP as a subclass of Core Monitoring Parameter under the 'Core Monitoring Parameter' section.,1.0,,,
418,hierarchy,CVP,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: CVP is organized under Core Monitoring Parameter,accept_direct,,,,,The preamble explicitly lists CVP as a subclass of Core Monitoring Parameter.,1.0,,,
419,hierarchy,Head Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Head Injury is organized under Brain Injury,accept_direct,,,,,The preamble explicitly states 'Head Injury' is a valid subclass of 'Brain Injury'.,1.0,,,
420,hierarchy,Neurological Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Neurological Injury is organized under Brain Injury,accept_direct,,,,,The preamble explicitly states that 'Neurological Injury' is a valid subclass of 'Brain Injury'.,1.0,,,
421,hierarchy,Coma,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Coma is organized under Brain Injury,accept_direct,,,,,The preamble explicitly states that Coma is a valid subclass of Brain Injury.,1.0,,,
422,hierarchy,Hypertension,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Hypertension is organized under Secondary Insult,accept_direct,,,,,The preamble explicitly lists 'Hypertension' as a valid subclass of 'Secondary Insult'.,1.0,,,
423,hierarchy,Sepsis,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Sepsis is organized under Secondary Insult,accept_direct,,,,,The preamble explicitly lists Sepsis as a valid subclass of Secondary Insult.,1.0,,,
424,hierarchy,Adrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Adrenaline is organized under Therapy,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
425,hierarchy,Noradrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Noradrenaline is organized under Therapy,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
426,hierarchy,Derived Parameter,subClassOf,Monitoring Data,[inferred] Derived Parameter is a subclass of Monitoring Data.,accept_direct,,,,,The preamble explicitly states that 'Derived Parameter' is a subclass of 'Monitoring Data'.,1.0,,,
427,hierarchy,Probable Error,subClassOf,Data Quality Assessment,a reading outside its acceptable range with no contextual clinical explanation,accept_direct,,,,,"The preamble explicitly lists 'Probable Error' as a subclass of 'Data Quality Assessment', making this a direct hierarchical relationship.",1.0,,,
428,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,"Line insertion/renewal, transducer calibration, x-ray",accept_direct,,,,,The preamble explicitly lists 'Bedside Intervention' as a valid subclass of 'Nursing Intervention'.,1.0,,,
429,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Parameter,Cerebral perfusion pressure (CPP 1/4 Blood Pressure (BP)-ICP) monitoring is a good example.,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
430,hierarchy,Brain Temperature,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Brain Temperature is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,Brain Temperature is explicitly listed as a subclass of Optional Monitoring Parameter in the domain context preamble.,1.0,,,
431,hierarchy,Microdialysis,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Microdialysis is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,The preamble explicitly lists Microdialysis as a valid subclass of Optional Monitoring Parameter.,1.0,,,
432,hierarchy,Evacuation of Mass Lesion,subClassOf,Surgical Procedure,Domain-scope scaffolding: Evacuation of Mass Lesion is a known subclass of Surgical Procedure in the BrainIT domain.,accept_direct,,,,,The preamble explicitly lists 'Evacuation of Mass Lesion' as a valid subclass of 'Surgical Procedure'.,1.0,,,
433,hierarchy,Adrenaline,subClassOf,Vasopressors,Schema-inferred: Adrenaline is a subclass of Vasopressors.,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
434,hierarchy,Extracranial Injury,subClassOf,Injuries,45.9% presented with an additional extracranial injury,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
435,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,[inferred] cluster completion,accept_direct,,,,,The preamble explicitly lists 'Bedside Intervention' as a valid subclass of 'Nursing Intervention'.,1.0,,,
436,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,[inferred] cluster completion,accept_direct,,,,,The preamble explicitly lists 'Routine Nursing Care' as a valid subclass of 'Nursing Intervention'.,1.0,,,
437,hierarchy,White Blood Cell Count,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,"The preamble explicitly states that individual analytes such as WBC are valid subclasses of their parent panel, Haematology.",1.0,,,
438,hierarchy,Sodium,subClassOf,Biochemistry,[inferred] cluster completion,accept_direct,,,,,"Sodium is explicitly listed in the preamble as an analyte that is a valid subclass of its parent panel, Biochemistry.",1.0,,,
439,hierarchy,Haematocrit,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,"The preamble explicitly states that individual analytes such as Haematocrit are valid subclasses of their parent panel, Haematology.",1.0,,,
440,hierarchy,Haematology,subClassOf,Laboratory Values,[inferred] cluster completion,accept_direct,,,,,"The preamble explicitly states that 'Laboratory Values' has 'Haematology' as a sub-panel, directly confirming the subClassOf relationship.",1.0,,,
441,hierarchy,Haematocrit,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,"The preamble explicitly states that individual analytes such as Haematocrit are valid subclasses of their parent panel, Haematology.",1.0,,,
442,hierarchy,Haemoglobin,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,"The preamble explicitly states that individual analytes like Haemoglobin are valid subclasses of their parent panel, Haematology.",1.0,,,
443,hierarchy,Potassium,subClassOf,Biochemistry,[inferred] cluster completion,accept_direct,,,,,The preamble explicitly states that individual analytes (like Potassium) are valid subclasses of their parent panel (Biochemistry).,1.0,,,
444,hierarchy,Sodium,subClassOf,Biochemistry,[inferred] cluster completion,accept_direct,,,,,"Sodium is explicitly listed in the preamble as an individual analyte that is a valid subclass of its parent panel, Biochemistry.",1.0,,,
445,hierarchy,Possible Error,subClassOf,Data Quality Assessment,[inferred] cluster completion,accept_direct,,,,,The preamble explicitly states that 'Possible Error' is a valid subclass of 'Data Quality Assessment'.,1.0,,,
