triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
225,relation,Motor Impairment,is related to,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Motor Impairment is related to Brain Injury as it is a common consequence of brain injuries, establishing a direct relationship.",0.9,,,
226,relation,Outcome Score,relates to clinical outcome,Brain Injury,[inferred] cluster completion,accept_indirect,,,,,Outcome Score relates to Brain Injury via the chain: Outcome Score assesses Outcome → Outcome is a condition of Brain Injury.,0.85,,,
227,relation,Patient,receivesTherapy,Ventilation,[inferred] cluster completion,revise,4.3,Patient,receivesTherapy,Baseline Therapy,The relation 'receivesTherapy' requires a therapy object; 'Ventilation' should be classified as a subclass of 'Baseline Therapy' instead of being used directly here.,0.9,"Ventilation is a type of Baseline Therapy, so it should be classified as such instead of being used directly.",1.0,
228,relation,Pupil Assessment,assesses,Neurological Injury,[inferred] cluster completion,accept_direct,,,,,Pupil Assessment assesses Neurological Injury directly as it evaluates neurological status through pupil response.,0.9,,,
229,relation,Adverse Event,affects outcome,Hypertension,[inferred] cluster completion,accept_indirect,,,,,"Adverse Event affects Outcome indirectly through the relationship with Condition, as Adverse Event is a subclass of Condition and can influence various Outcomes.",0.85,,,
230,relation,Arterial Hypotension,is a risk factor for,Septic Shock,[inferred] cluster completion,accept_direct,,,,,"Arterial Hypotension is a recognized risk factor for Septic Shock in clinical literature, directly linking the two conditions.",0.9,,,
231,relation,Arterial Pressors,targetsCondition,Hypotension,[inferred] cluster completion,accept_direct,,,,,"Arterial Pressors targets Condition Hypotension as a valid relationship in neurointensive care, where arterial pressure agents are used to manage low blood pressure.",0.9,,,
232,relation,Hypertension,is related to,Adverse Event,[inferred] cluster completion,accept_indirect,,,,,Hypertension is related to Adverse Event via the chain: Hypertension affects Outcome → Adverse Event is a type of Outcome.,0.85,,,
233,relation,Hypotension,is a risk factor for,Acute Respiratory Distress Syndrome,[inferred] cluster completion,accept_direct,,,,,"Hypotension is a condition that is clinically recognized as a risk factor for Acute Respiratory Distress Syndrome, aligning with the neurointensive care context.",0.9,,,
234,relation,Hypotension,is treated with,Vasopressors,[inferred] cluster completion,accept_direct,,,,,Hypotension is treated with Vasopressors is a valid relationship as Vasopressors are medications used to raise blood pressure in critically ill patients.,0.95,,,
235,relation,Mean Arterial Pressure (MAP),measures parameter,Hypotension,[inferred] cluster completion,accept_indirect,,,,,"MAP measuresParameter Blood Pressure, which is a type of Hypotension, establishing an indirect relationship through the concept of blood pressure.",0.85,,,
236,relation,Sepsis,is a risk factor for,Septic Shock,[inferred] cluster completion,accept_direct,,,,,"Sepsis is a valid subclass of Condition, and Septic Shock is a valid subclass of Condition; the relationship 'is a risk factor for' holds directly between them.",0.95,,,
237,relation,Vasopressors,is administered during,Hypotension,[inferred] cluster completion,accept_direct,,,,,"Vasopressors is administered during Hypotension, as vasopressors are used to treat low blood pressure in critical care settings.",0.95,,,
238,relation,Clinical Outcome,relates to clinical outcome,Outcome,[inferred] cluster completion,accept_direct,,,,,Clinical Outcome relates to Outcome as both are valid measures of patient health status post-treatment.,0.9,,,
239,relation,Monitoring Data,has monitoring data,Physiological Data,[inferred] cluster completion,accept_direct,,,,,Monitoring Data hasMonitoringData Physiological Data is a direct relationship as Physiological Data reflects the monitored values of patients.,0.95,,,
240,relation,Outcome Data,is related to,Clinical Outcome,[inferred] cluster completion,accept_indirect,,,,,"Outcome Data indirectly relates to Clinical Outcome via the concept of medical treatment results, but not directly as per the current classes.",0.7,,,low_evidence
241,relation,Patient Interventions,affects outcome,Outcome,[inferred] cluster completion,accept_direct,,,,,The relationship 'Patient Interventions affects Outcome' is valid as interventions directly influence patient outcomes in neurointensive care.,0.95,,,
242,relation,Physiological Data,is monitored by,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,Physiological Data is monitored by Monitoring Data is a direct relationship as Monitoring Data encompasses the data collected to assess physiological parameters.,0.9,,,
243,relation,Treatment Data,isAdministeredDuring,Patient Interventions,[inferred] cluster completion,accept_direct,,,,,Treatment Data isAdministeredDuring Patient Interventions is semantically correct as interventions involve administering treatments directly to patients.,0.95,,,
244,relation,Error,is related to,Reading,[inferred] cluster completion,accept_indirect,,,,,"Error is related to Reading via the pathway: Error affects Data Quality Assessment, which assesses Reading.",0.7,,,low_evidence
245,relation,Observation,hasTimepoint,Measurement Time,[inferred] cluster completion,accept_direct,,,,,Observation hasTimepoint Measurement Time is a direct relationship as observations are recorded at specific time points during ICU stays.,0.9,,,
246,relation,Possible Error,is associated with,Reading,[inferred] cluster completion,accept_direct,,,,,"Possible Error is associated with Reading, as readings can have errors when outside acceptable ranges.",0.9,,,
247,relation,Probable Error,is associated with,Reading,[inferred] cluster completion,accept_direct,,,,,Probable Error is associated with Reading as both classes relate to clinical observations and data monitoring in neurointensive care.,0.9,,,
248,relation,Reading,is measured by,Sensor,[inferred] cluster completion,accept_direct,,,,,Reading is measured by Sensor is a valid direct relationship as per the domain context.,0.95,,,
249,relation,Brain Temperature,measures parameter,Temperature,[inferred] cluster completion,revise,4.4,Brain Temperature,hasMonitoringData,Temperature,The relation 'measures parameter' should be replaced with 'hasMonitoringData' as Brain Temperature is a monitoring parameter and Temperature is a physiological parameter.,0.9,The relation 'measures parameter' should be 'hasMonitoringData' as Brain Temperature is a monitoring parameter.,1.0,
250,relation,Decompressive Craniectomy,isAssociatedWith,Evacuation of Mass Lesion,[inferred] cluster completion,accept_direct,,,,,"Decompressive Craniectomy is a surgical procedure that can be associated with Evacuation of Mass Lesion, as both are interventions in neurointensive care.",0.9,,,
251,relation,Jugular Venous Desaturation,is associated with,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_direct,,,,,Jugular Venous Desaturation is associated with Jugular Venous Oxygen Saturation as both are relevant to cerebral oxygenation assessment in TBI patients.,0.9,,,
252,relation,Jugular Venous Oxygen Saturation,assesses,Partial Pressure of Brain Tissue Oxygen,[inferred] cluster completion,accept_indirect,,,,,Jugular Venous Oxygen Saturation assesses Partial Pressure of Brain Tissue Oxygen via the chain: assesses → measuresParameter → Physiological Data → hasMonitoringData → Monitoring Data.,0.7,,,low_evidence
253,relation,Partial Pressure of Brain Tissue Oxygen,is monitored by,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_indirect,,,,,Partial Pressure of Brain Tissue Oxygen is monitored by Jugular Venous Oxygen Saturation via the physiological observation chain; both are valid monitoring parameters.,0.85,,,
254,relation,Electrocardiogram (ECG),isAssociatedWith,Poor Outcome,[inferred] cluster completion,accept_indirect,,,,,"Electrocardiogram (ECG) measuresParameter Heart Rate, which is associated with Poor Outcome via the relationship of physiological readings to clinical outcomes.",0.7,,,low_evidence
255,relation,Insult,is associated with,Poor Outcome,[inferred] cluster completion,accept_indirect,,,,,Insult is associated with Poor Outcome via the chain: Insult affects Outcome.,0.85,,,
256,relation,Paralysis,affectsOutcome,Poor Outcome,[inferred] cluster completion,accept_direct,,,,,Paralysis affects Outcome is valid as paralysis can lead to poor outcomes in neurointensive care settings.,0.9,,,
257,relation,Ventilator,is associated with,Ventilation,[inferred] cluster completion,accept_direct,,,,,"Ventilator is associated with Ventilation, as mechanical ventilation settings and management are directly related to the use of a ventilator in neurointensive care.",0.9,,,
258,relation,Secondary Brain Injury,worsens,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,"Secondary Brain Injury worsens Secondary Insult is clinically valid as both are subclasses of Brain Injury and Insult, respectively, indicating a direct relationship.",0.9,,,
259,relation,Secondary Insult,is associated with,Secondary Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Secondary Insult is associated with Secondary Brain Injury as both are valid subclasses of Brain Injury, supporting the direct relationship.",0.9,,,
260,relation,Secondary Insult Therapy,targetsCondition,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,"The relationship 'Secondary Insult Therapy targets Condition' is valid as Secondary Insult Therapy is intended to address Secondary Insult, which is a type of Condition.",0.9,,,
261,relation,Haematocrit,isMonitoredBy,Monitoring,[inferred] cluster completion,revise,4.4,Haematocrit,hasMonitoringData,Monitoring,The relation 'isMonitoredBy' should be replaced with 'hasMonitoringData' as Haematocrit is a monitoring parameter and Monitoring is a method of observation.,0.9,The relation 'isMonitoredBy' should be 'hasMonitoringData' as Haematocrit is a monitoring parameter.,1.0,
262,relation,Monitoring,assesses,Blood Gases,[inferred] cluster completion,accept_direct,,,,,Monitoring assesses Blood Gases is a valid relationship as monitoring includes the assessment of physiological parameters like arterial blood gas analysis.,0.9,,,
263,relation,Monitoring,assesses,Cardiac Output,[inferred] cluster completion,accept_direct,,,,,Monitoring assesses Cardiac Output is valid as Monitoring is a top-level class for physiological observations and Cardiac Output is a subclass of Monitoring Data.,0.9,,,
264,relation,Fluids,isMonitoredBy,Monitoring,[inferred] cluster completion,revise,4.4,Fluids,hasMonitoringData,Monitoring,The relation 'isMonitoredBy' should be 'hasMonitoringData' as Fluids is a type of therapy and Monitoring is a type of monitoring data.,0.9,The relation 'isMonitoredBy' should be 'hasMonitoringData' as Fluids is a type of therapy and Monitoring is a type of monitoring data.,1.0,
265,relation,Monitoring,isMonitoredBy,Glucose,[inferred] cluster completion,accept_direct,,,,,Monitoring isMonitoredBy Glucose is valid as glucose is a physiological parameter that can be continuously observed in critically ill patients.,0.95,,,
266,relation,Haematocrit,isMonitoredBy,Monitoring,[inferred] cluster completion,revise,4.4,Haematocrit,hasMonitoringData,Monitoring,The relation 'isMonitoredBy' should be 'hasMonitoringData' since Haematocrit is a daily haematology value and falls under Monitoring Data as per the preamble.,0.9,The relation 'isMonitoredBy' should be 'hasMonitoringData' as Haematocrit is a daily haematology value under Monitoring Data.,1.0,
267,relation,Monitoring,isMonitoredBy,Haemoglobin,[inferred] cluster completion,revise,4.4,Monitoring,hasLaboratoryValue,Haemoglobin,The relation 'isMonitoredBy' is incorrect; 'Haemoglobin' should be a subclass of 'Laboratory Values' instead of being monitored directly. It should be 'Monitoring hasLaboratoryValue Haemoglobin'.,0.85,The relation 'isMonitoredBy' is incorrect; 'Haemoglobin' should be connected to 'Monitoring' via 'hasLaboratoryValue' as per the context.,1.0,
268,relation,Potassium,hasLaboratoryValue,Monitoring,[inferred] cluster completion,revise,4.9,Potassium,subClassOf,Laboratory Value,"Potassium is a valid analyte and should be classified as a subclass of Laboratory Values, not related to Monitoring directly; relation should be subClassOf.",0.85,Potassium is an analyte and should be classified as a subclass of Laboratory Values per the preamble.,1.0,
269,relation,Sodium,isMonitoredBy,Monitoring,[inferred] cluster completion,revise,4.4,Sodium,hasMonitoringData,Monitoring,The relation 'isMonitoredBy' should be 'hasMonitoringData' as Sodium is a laboratory value monitored in the context of physiological parameters.,0.9,The relation 'isMonitoredBy' should be 'hasMonitoringData' as Sodium is a laboratory value monitored in the context of physiological parameters.,1.0,
270,relation,Potassium,hasMonitoringData,Monitoring,[inferred] cluster completion,revise,4.4,Potassium,hasLaboratoryValue,Monitoring,"Potassium is a biochemistry analyte, not a monitoring data class; the relation should be 'hasLaboratoryValue' instead of 'hasMonitoringData'.",0.7,"hasMonitoringData should be changed to hasLaboratoryValue as Potassium is a biochemistry analyte, not monitoring data.",1.0,low_evidence
271,relation,Clinical Assessment,has outcome,Coma,[inferred] cluster completion,reject,,,,,The relationship 'Clinical Assessment has outcome Coma' is semantically incorrect; outcomes are not direct results of clinical assessments but rather conditions assessed by them.,0.9,,,
272,relation,Extra Ventricular Drain Placement,isMonitoredBy,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,Extra Ventricular Drain Placement isMonitoredBy Monitoring Data as the monitoring data is collected to assess physiological parameters during the placement procedure.,0.95,,,
273,relation,Laboratory Values,is associated with,Routine Nursing Care,[inferred] cluster completion,accept_indirect,,,,,Laboratory Values is associated with Routine Nursing Care via the chain: Laboratory Values → hasMonitoringData → Clinical Assessment → hasNursingIntervention → Routine Nursing Care.,0.8,,,
274,relation,Routine Nursing Care,is associated with,Clinical Assessment,[inferred] cluster completion,accept_direct,,,,,Routine Nursing Care is associated with Clinical Assessment as both are valid classes within the neurointensive care context.,0.9,,,
275,relation,Session,hasLaboratoryValue,Laboratory Values,[inferred] cluster completion,accept_direct,,,,,Session hasLaboratoryValue Laboratory Values is a valid relationship as laboratory values are routinely associated with monitoring sessions in ICU management.,0.9,,,
276,relation,Cerebral Perfusion Pressure (CPP),is a risk factor for,Traumatic Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is a recognized risk factor for Traumatic Intracranial Hypertension, aligning with clinical understanding in neurointensive care.",0.95,,,
277,relation,Intracranial Hypertension,worsens,Cerebral Perfusion Pressure (CPP),[inferred] cluster completion,accept_direct,,,,,Intracranial Hypertension worsens Cerebral Perfusion Pressure is clinically valid as elevated intracranial pressure directly affects cerebral perfusion in TBI patients.,0.9,,,
278,relation,Intracranial Pressure (ICP),is influenced by,Mean Cerebral Perfusion Pressure,[inferred] cluster completion,accept_direct,,,,,"Intracranial Pressure (ICP) is influenced by Mean Cerebral Perfusion Pressure, as both are critical parameters in neurological assessments.",0.9,,,
279,relation,Intracranial Pressure (ICP),calculates,Mean Cerebral Perfusion Pressure,[inferred] cluster completion,accept_direct,,,,,The relationship 'Intracranial Pressure calculates Mean Cerebral Perfusion Pressure' is valid as ICP is used to derive CPP directly in clinical practice.,0.95,,,
280,relation,Mean Intracranial Pressure,is a condition of,Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,"Mean Intracranial Pressure is a measure related to Intracranial Hypertension, which is a condition characterized by elevated pressure within the skull; the relationship is clinically valid.",0.9,,,
281,relation,Traumatic Intracranial Hypertension,affects outcome,Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,The relationship 'Traumatic Intracranial Hypertension affects outcome Intracranial Hypertension' is valid as both classes are related to clinical outcomes in TBI patients.,0.9,,,
282,relation,Carbon Dioxide,is monitored by,End-tidal Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,Carbon Dioxide is monitored by End-tidal Carbon Dioxide as it is a specific measurement used to assess the concentration of carbon dioxide.,0.9,,,
283,relation,End-tidal Carbon Dioxide,assesses,Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,End-tidal Carbon Dioxide assesses Carbon Dioxide directly as it measures the concentration of carbon dioxide in exhaled air for respiratory function.,0.95,,,
284,relation,Partial Pressure of Carbon Dioxide,is associated with,Carbon Dioxide,[inferred] cluster completion,accept_indirect,,,,,Partial Pressure of Carbon Dioxide is associated with Carbon Dioxide via the physiological measurement context; the relationship holds through the observation of respiratory function.,0.7,,,low_evidence
285,hierarchy,Decompressive Craniectomy,subClassOf,Surgical Procedure,Decompressive craniectomy (DC) is a surgical technique originally described by Kocher in 1901.,accept_direct,,,,,"Decompressive Craniectomy is listed as a valid subclass of Surgical Procedure in the preamble; thus, the relationship holds directly.",1.0,,,
286,hierarchy,Secondary Insult,subClassOf,Insult,One of the most critical types of systemic secondary insult is arterial hypotension.,accept_direct,,,,,Secondary Insult is listed as a valid subclass of Insult in the preamble; the relationship holds directly as a subclass relationship.,1.0,,,
287,hierarchy,Secondary Insult,subClassOf,Condition,[inferred] Secondary Insult is a subclass of Condition (deterministic hierarchy checklist).,accept_direct,,,,,"Secondary Insult is listed as a valid subclass of Condition in the preamble, confirming the hierarchy relationship directly.",1.0,,,
288,hierarchy,Core Monitoring Parameter,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Core Monitoring Parameter is organized under Monitoring Data,accept_direct,,,,,"Core Monitoring Parameter is explicitly listed as a subclass of Monitoring Data in the preamble; thus, the relation is valid.",1.0,,,
289,hierarchy,Heart Rate,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Heart Rate is organized under Core Monitoring Parameter,accept_direct,,,,,Heart Rate is explicitly listed as a subclass of Core Monitoring Parameter in the preamble; the subclass relationship is valid.,1.0,,,
290,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Arterial Pressure (MAP) is explicitly listed as a subclass of Core Monitoring Parameter in the preamble.,1.0,,,
291,hierarchy,Mean Intracranial Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Intracranial Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Intracranial Pressure is listed as a valid subclass of Core Monitoring Parameter in the preamble.,1.0,,,
292,hierarchy,Mean Cerebral Perfusion Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Cerebral Perfusion Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Cerebral Perfusion Pressure is a valid subclass of Core Monitoring Parameter as per the preamble's hierarchy.,1.0,,,
293,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Pressure Reactivity Index (PRx) is organized under Core Monitoring Parameter,accept_direct,,,,,Pressure Reactivity Index (PRx) is listed as a subclass of Core Monitoring Parameter in the preamble; the relationship holds directly.,1.0,,,
294,hierarchy,Monitoring Time,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Monitoring Time is organized under Monitoring Data,accept_direct,,,,,Monitoring Time is a subclass of Monitoring Data as per the preamble's hierarchy of classes.,1.0,,,
295,hierarchy,Baseline Therapy,subClassOf,Therapy,[inferred] Chain-of-Layer: Baseline Therapy is organized under Therapy,accept_direct,,,,,"Baseline Therapy is explicitly listed as a subclass of Therapy in the preamble, confirming the subclass relationship.",1.0,,,
296,hierarchy,Barbiturates,subClassOf,Secondary Insult Therapy,[inferred] Chain-of-Layer: Barbiturates is organized under Baseline Therapy,accept_direct,,,,,Barbiturates subClassOf Secondary Insult Therapy is valid as Barbiturates are listed as a subclass of the therapy class in the preamble.,1.0,,,
297,hierarchy,Traumatic Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Traumatic Brain Injury is organized under Condition,accept_direct,,,,,"Traumatic Brain Injury is listed as a valid subclass of Condition in the preamble; thus, the triple holds directly.",1.0,,,
298,hierarchy,Sepsis,subClassOf,Condition,[inferred] Chain-of-Layer: Sepsis is organized under Condition,accept_direct,,,,,Sepsis is listed as a valid subclass of Condition in the preamble; thus the relationship holds directly.,1.0,,,
299,hierarchy,GCS Assessment,subClassOf,Clinical Assessment,[inferred] Chain-of-Layer: GCS Assessment is organized under Outcome,accept_direct,,,,,GCS Assessment is listed as a subclass of Clinical Assessment in the preamble; the relationship is directly supported.,1.0,,,
300,hierarchy,Haematocrit,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,Haematocrit is a valid subclass of Haematology as it is an analyte within the blood analysis panel listed in the preamble.,1.0,,,
301,hierarchy,TCD,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,TCD is listed as a valid subclass of Optional Monitoring Parameter in the preamble; the relation is correctly subClassOf.,1.0,,,
302,hierarchy,Optional Monitoring Parameter,subClassOf,Monitoring Data,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Optional Monitoring Parameter subClassOf Monitoring Data is supported by the preamble, which classifies monitoring parameters as subclasses of Monitoring Data.",1.0,,,
303,hierarchy,Intracranial Pressure (ICP),subClassOf,Core Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,Intracranial Pressure (ICP) is explicitly listed as a subclass of Core Monitoring Parameter in the preamble.,1.0,,,
304,hierarchy,Removal of Foreign Body,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Removal of Foreign Body is listed as a valid subclass of Surgical Procedure in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
305,hierarchy,Peripheral Temperature,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Peripheral Temperature is explicitly listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the subclass relationship holds directly.",1.0,,,
306,hierarchy,Sodium,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,Sodium subClassOf Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,0.95,,,
307,hierarchy,Fluids,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,Fluids is listed as a valid subclass of Baseline Therapy in the preamble; the subclass relationship is directly supported.,1.0,,,
308,hierarchy,Extra Ventricular Drain Placement,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,Extra Ventricular Drain Placement is a valid subclass of Surgical Procedure as per the preamble.,1.0,,,
309,hierarchy,EtCO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,EtCO2 is listed as a valid subclass of Optional Monitoring Parameter in the preamble; the relationship holds directly.,1.0,,,
310,hierarchy,SjO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"SjO2 is listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the subclass relationship holds directly.",1.0,,,
311,hierarchy,Blood Gases,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Blood Gases is listed as a valid subclass of Laboratory Values in the preamble; thus, the subclass relationship holds directly.",1.0,,,
312,hierarchy,Haemoglobin,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,Haemoglobin is listed as a valid subclass of Haematology in the preamble; the relation is subClassOf.,1.0,,,
313,hierarchy,Glucose,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Glucose is a valid subclass of Biochemistry as analytes are subclasses of their respective panels, which is stated in the preamble.",1.0,,,
314,hierarchy,Anterior Fossa Repair,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Anterior Fossa Repair is listed as a valid subclass of Surgical Procedure in the preamble; thus, the subclass relationship holds directly.",1.0,,,
315,hierarchy,Secondary Insult Treatment,subClassOf,Secondary Insult Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,Secondary Insult Treatment subClassOf Secondary Insult Therapy is valid as per the preamble's classification of therapy types.,0.95,,,
316,hierarchy,NIBP,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"NIBP is explicitly listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the subclass relationship holds directly.",1.0,,,
317,hierarchy,Haematology,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,Haematology is listed as a valid subclass of Laboratory Values in the preamble; the relation is correctly subClassOf.,1.0,,,
318,hierarchy,Sedation,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Sedation is listed as a valid subclass of Baseline Therapy in the preamble; thus, the subclass relationship holds directly.",1.0,,,
319,hierarchy,CT Scan Assessment,subClassOf,Clinical Assessment,the physiological vital functions are extensively monitored.,accept_direct,,,,,"CT Scan Assessment is a valid subclass of Clinical Assessment as per the preamble, which lists it under structured clinical evaluations.",1.0,,,
320,hierarchy,Cardiac Output,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Cardiac Output is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,"Cardiac Output is explicitly listed as a subclass of Optional Monitoring Parameter in the preamble, confirming the hierarchical relationship.",1.0,,,
321,hierarchy,Nutrition,subClassOf,Baseline Therapy,Domain-scope scaffolding: Nutrition is a known subclass of Baseline Therapy in the BrainIT domain.,accept_direct,,,,,"Nutrition is explicitly listed as a valid subclass of Baseline Therapy in the preamble; thus, the relationship holds directly.",1.0,,,
322,hierarchy,Pupil Assessment,subClassOf,Clinical Assessment,Domain-scope scaffolding: Pupil Assessment is a known subclass of Clinical Assessment in the BrainIT domain.,accept_direct,,,,,"Pupil Assessment is explicitly listed as a subclass of Clinical Assessment in the preamble, confirming the direct subclass relationship.",1.0,,,
323,hierarchy,Potassium,subClassOf,Biochemistry,Domain-scope scaffolding: Potassium is a known subclass of Biochemistry in the BrainIT domain.,accept_direct,,,,,"Potassium subClassOf Biochemistry is directly supported by the preamble, which lists analytes as subclasses of their respective panels.",1.0,,,
324,hierarchy,Possible Error,subClassOf,Data Quality Assessment,Domain-scope scaffolding: Possible Error is a known subclass of Data Quality Assessment in the BrainIT domain.,accept_direct,,,,,"Possible Error is explicitly listed as a subclass of Data Quality Assessment in the preamble; thus, the subclass relationship is valid.",1.0,,,
325,hierarchy,Biochemistry,subClassOf,Laboratory Values,Schema-inferred: Biochemistry is a subclass of Laboratory Values.,accept_direct,,,,,"Biochemistry is explicitly listed as a subclass of Laboratory Values in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
326,hierarchy,Arterial Pressors,subClassOf,Secondary Insult Therapy,Schema-inferred: Arterial Pressors is a subclass of Secondary Insult Therapy.,accept_direct,,,,,"Arterial Pressors is listed as a valid subclass of Secondary Insult Therapy in the preamble; thus, the subclass relationship holds directly.",1.0,,,
327,hierarchy,Secondary Insult Therapy,subClassOf,Therapy,Schema-inferred: Secondary Insult Therapy is a subclass of Therapy.,accept_direct,,,,,Secondary Insult Therapy is explicitly listed as a subclass of Therapy in the preamble; the relationship holds directly.,1.0,,,
328,hierarchy,Intracranial Hypertension,subClassOf,Secondary Insult,Schema-inferred: Intracranial Hypertension is a subclass of Secondary Insult.,accept_direct,,,,,Intracranial Hypertension is a subclass of Secondary Insult as per the preamble's classification of secondary complications.,1.0,,,
329,hierarchy,Jugular Venous Desaturation,subClassOf,Secondary Insult,Schema-inferred: Jugular Venous Desaturation is a subclass of Secondary Insult.,accept_direct,,,,,"Jugular Venous Desaturation is listed as a subclass of Secondary Insult in the preamble, confirming the subclass relationship directly.",1.0,,,
330,hierarchy,GOSe Outcome,subClassOf,Outcome,Schema-inferred: GOSe Outcome is a subclass of Outcome.,accept_direct,,,,,"GOSe Outcome is listed as a subclass of Outcome in the preamble, confirming the subclass relationship directly.",1.0,,,
331,hierarchy,CVP,subClassOf,Optional Monitoring Parameter,Schema-inferred: Central Venous Pressure is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,CVP is listed as a subclass of Optional Monitoring Parameter in the preamble; the relationship holds directly.,1.0,,,
332,hierarchy,Acute Respiratory Distress Syndrome,subClassOf,Secondary Insult,Schema-inferred: Acute Respiratory Distress Syndrome is a subclass of Secondary Insult.,accept_direct,,,,,Acute Respiratory Distress Syndrome is listed as a valid subclass of Secondary Insult in the preamble; the relation is subClassOf.,1.0,,,
333,hierarchy,Traumatic Brain Injury,subClassOf,Brain Injury,Traumatic brain injury (TBI) is a leading cause of death and long-term disability worldwide.,accept_direct,,,,,"Traumatic Brain Injury subClassOf Brain Injury is directly supported by the preamble, which lists TBI as a subclass of Brain Injury.",1.0,,,
334,hierarchy,Arterial Hypotension,subClassOf,Secondary Insult,[inferred] Arterial Hypotension is a subclass of Secondary Insult (deterministic hierarchy checklist).,accept_direct,,,,,"Arterial Hypotension is listed as a valid subclass of Secondary Insult in the preamble, confirming the hierarchy relationship.",1.0,,,
335,hierarchy,Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Brain Injury is organized under Condition,accept_direct,,,,,"Brain Injury is listed as a valid subclass of Condition in the preamble, confirming the subclass relationship directly.",1.0,,,
336,hierarchy,Secondary Brain Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Secondary Brain Injury is organized under Brain Injury,accept_direct,,,,,"Secondary Brain Injury is listed as a valid subclass of Brain Injury in the preamble; thus, the subclass relationship holds directly.",1.0,,,
