triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
267,relation,Biochemistry,has laboratory value,Sodium,[inferred] cluster completion,accept_direct,,,,,Sodium is a valid laboratory value under the Biochemistry class.,0.95,,,
268,relation,Blood Gases,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,The relationship 'is monitored by' does not correctly apply between 'Blood Gases' and 'Monitoring'.,0.85,,,
269,relation,Cardiac Output,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,The relationship 'is monitored by' does not hold between 'Cardiac Output' and 'Monitoring' as defined.,0.7,,,low_evidence
270,relation,Fluids,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,The relationship 'is monitored by' does not correctly apply between 'Fluids' and 'Monitoring' as defined.,0.85,,,
271,relation,Glucose,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,"Glucose is not a class within the defined ontology, making the relationship invalid.",0.7,,,low_evidence
272,relation,Haematocrit,has laboratory value,Haematology,[inferred] cluster completion,revise,4.4,Haematology,isATypeOf,Haematocrit,The relation label 'has laboratory value' should be 'is a type of' for the subject and object.,0.85,The relation label 'has laboratory value' should be 'is a type of' for the subject and object.,0.9,
273,relation,Haematology,has laboratory value,Haemoglobin,[inferred] cluster completion,reject,,,,,The relationship 'Haematology has laboratory value Haemoglobin' is incorrect as laboratory values are not a direct property of haematology.,0.85,,,
274,relation,Haematology,has laboratory value,Haematocrit,[inferred] cluster completion,reject,,,,,"The relationship 'Haematology has laboratory value Haematocrit' is incorrect as Haematology is a field, not a class that possesses values.",0.85,,,
275,relation,Haemoglobin,has laboratory value,Haematology,[inferred] cluster completion,revise,4.4,Haematology,is a laboratory value of,Haemoglobin,The relation label 'has laboratory value' should be changed to 'is a laboratory value of' for correct semantic alignment.,0.85,The relation label needs to be corrected for semantic alignment.,0.9,
276,relation,Monitoring,monitoring indicates condition,Secondary Insult,[inferred] cluster completion,reject,,,,,The relationship 'monitoring indicates condition' is incorrect as monitoring does not directly indicate a secondary insult.,0.85,,,
277,relation,Nutrition,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,The relationship 'is monitored by' does not correctly apply between Nutrition and Monitoring in this context.,0.9,,,
278,relation,Potassium,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.4,Potassium,is a laboratory value of,Biochemistry,The relation label 'has laboratory value' should be corrected to 'is a laboratory value of' for clarity.,0.85,The relation label needs to be changed for clarity.,0.9,
279,relation,Sedation,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,"Sedation is not directly monitored by Monitoring; rather, it is a therapy that may be monitored through parameters.",0.85,,,
280,relation,Sodium,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.4,Sodium,is a laboratory value of,Biochemistry,The relation label 'has laboratory value' should be corrected to 'is a laboratory value of' for clarity.,0.85,The relation label needs to be changed for clarity.,0.9,
281,relation,Disability,is associated with,Outcome Score,[inferred] cluster completion,accept_indirect,,,,,Disability affects Outcome Score through the assessment of neurological function post-injury.,0.7,,,low_evidence
282,relation,Disability,is influenced by,GCS Assessment,[inferred] cluster completion,reject,,,,,Disability is not directly influenced by GCS Assessment; the relationship is not clinically plausible.,0.9,,,
283,relation,GCS Assessment,is associated with,Pupil Assessment,[inferred] cluster completion,accept_indirect,,,,,"GCS Assessment and Pupil Assessment are both subclasses of Clinical Assessment, allowing for an indirect association.",0.7,,,low_evidence
284,relation,GOSe Outcome,relates to clinical outcome,Outcome Score,[inferred] cluster completion,accept_direct,,,,,The relationship between GOSe Outcome and Outcome Score is direct and semantically correct.,0.9,,,
285,relation,Motor Impairment,is associated with,Disability,[inferred] cluster completion,reject,,,,,The relationship 'is associated with' does not accurately represent the connection between Motor Impairment and Disability in this context.,0.85,,,
286,relation,Motor Impairment,is influenced by,GCS Assessment,[inferred] cluster completion,reject,,,,,Motor Impairment is not a recognized subclass or concept directly influenced by GCS Assessment.,0.85,,,
287,relation,Outcome Score,predicts outcome,GOSe Outcome,[inferred] cluster completion,accept_direct,,,,,The relationship 'predicts outcome' directly connects 'Outcome Score' and 'GOSe Outcome' as both pertain to assessing patient outcomes.,0.85,,,
288,relation,Outcome Score,is associated with,Disability,[inferred] cluster completion,reject,,,,,Outcome Score and Disability are not directly associated as per the defined classes.,0.85,,,
289,relation,Pupil Assessment,is associated with,GCS Assessment,[inferred] cluster completion,reject,,,,,The relationship 'is associated with' does not hold between 'Pupil Assessment' and 'GCS Assessment' as they are distinct assessments.,0.9,,,
290,relation,CPP,is influenced by,ICP,[inferred] cluster completion,accept_direct,,,,,CPP is directly influenced by ICP as both are core monitoring parameters in TBI assessment.,0.9,,,
291,relation,CPP,calculates,Mean Cerebral Perfusion Pressure,[inferred] cluster completion,reject,,,,,The relationship 'calculates' does not hold between CPP and Mean Cerebral Perfusion Pressure as defined in the ontology.,0.85,,,
292,relation,Intracranial Hypertension,is a condition of,ICP,[inferred] cluster completion,accept_direct,,,,,"Intracranial Hypertension is a recognized condition related to ICP, aligning with the ontology definitions.",0.9,,,
293,relation,Mean Cerebral Perfusion Pressure,is influenced by,ICP,[inferred] cluster completion,accept_direct,,,,,The relationship 'Mean Cerebral Perfusion Pressure is influenced by ICP' holds directly between the two classes.,0.9,,,
294,relation,Pressure Reactivity Index (PRx),assesses,ICP,[inferred] cluster completion,accept_direct,,,,,The relationship 'assesses' directly connects PRx and ICP as both are valid parameters in neurointensive care.,0.9,,,
295,relation,Carbon Dioxide,is monitored by,Partial Pressure of Carbon Dioxide,[inferred] cluster completion,reject,,,,,The relationship 'is monitored by' does not correctly represent the connection between Carbon Dioxide and Partial Pressure of Carbon Dioxide.,0.85,,,
296,relation,Carbon Dioxide,is associated with,Ventilation,[inferred] cluster completion,reject,,,,,The relationship 'is associated with' does not accurately represent the connection between Carbon Dioxide and Ventilation in this context.,0.85,,,
297,relation,End-tidal Carbon Dioxide,assesses,Ventilation,[inferred] cluster completion,revise,4.4,End-tidal Carbon Dioxide,measures,Ventilation,The relation 'assesses' should be corrected to 'measures' as End-tidal Carbon Dioxide measures Ventilation.,0.85,The relation 'assesses' should be corrected to 'measures' for accuracy.,0.9,
298,relation,End-tidal Carbon Dioxide,is measured by,Sensor,[inferred] cluster completion,revise,4.4,End-tidal Carbon Dioxide,assesses,Sensor,The relation 'is measured by' should be revised to 'measures' to correctly reflect the relationship between Sensor and End-tidal Carbon Dioxide.,0.8,The relation 'is measured by' should be changed to 'assesses' for accuracy.,0.9,
299,relation,Partial Pressure of Carbon Dioxide,is influenced by,Ventilation,[inferred] cluster completion,accept_indirect,,,,,Partial Pressure of Carbon Dioxide is influenced by Ventilation through the relationship of ventilation affecting respiratory function.,0.7,,,low_evidence
300,hierarchy,Decompressive Craniectomy,subClassOf,Surgical Procedure,Decompressive craniectomy (DC) is a surgical technique originally described by Kocher in 1901.,accept_direct,,,,,Decompressive Craniectomy is correctly classified as a type of Surgical Procedure.,0.95,,,
301,hierarchy,Secondary Insult,subClassOf,Insult,One of the most critical types of systemic secondary insult is arterial hypotension.,accept_direct,,,,,The relationship holds directly as 'Secondary Insult' is a subclass of 'Insult'.,0.95,,,
302,hierarchy,Vasopressors,subClassOf,Baseline Therapy,[inferred] Vasopressors is a subclass of Baseline Therapy (deterministic hierarchy checklist).,reject,,,,,Vasopressors are not classified as Baseline Therapy; they are typically considered Secondary Insult Therapy.,0.9,,,
303,hierarchy,Secondary Insult,subClassOf,Condition,[inferred] Secondary Insult is a subclass of Condition (deterministic hierarchy checklist).,reject,,,,,"The definition of 'Condition' contradicts its authoritative label, making the subclass relationship invalid.",0.9,,,
304,hierarchy,Core Monitoring Parameter,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Core Monitoring Parameter is organized under Monitoring Data,reject,,,,,The relationship 'Core Monitoring Parameter subClassOf Monitoring Data' is incorrect as 'Core Monitoring Parameter' is not a subclass of 'Monitoring Data'.,0.9,,,
305,hierarchy,Heart Rate,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Heart Rate is organized under Core Monitoring Parameter,accept_direct,,,,,Heart Rate is correctly classified as a subclass of Core Monitoring Parameter.,0.95,,,
306,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Arterial Pressure (MAP) is correctly classified as a Core Monitoring Parameter.,0.95,,,
307,hierarchy,Mean Intracranial Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Intracranial Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Intracranial Pressure is correctly classified as a Core Monitoring Parameter.,0.95,,,
308,hierarchy,Mean Cerebral Perfusion Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Cerebral Perfusion Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Cerebral Perfusion Pressure is correctly classified as a Core Monitoring Parameter.,0.95,,,
309,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Pressure Reactivity Index (PRx) is organized under Core Monitoring Parameter,accept_direct,,,,,Pressure Reactivity Index (PRx) is correctly classified as a Core Monitoring Parameter.,0.95,,,
310,hierarchy,Monitoring Time,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Monitoring Time is organized under Monitoring Data,reject,,,,,"Monitoring Time is not a subclass of Monitoring Data as it describes a duration, not a type of data.",0.9,,,
311,hierarchy,Baseline Therapy,subClassOf,Therapy,[inferred] Chain-of-Layer: Baseline Therapy is organized under Therapy,reject,,,,,Baseline Therapy cannot be a subclass of Therapy as it is a specific category within the neurointensive-care context.,0.9,,,
312,hierarchy,Barbiturates,subClassOf,Secondary Insult Therapy,[inferred] Chain-of-Layer: Barbiturates is organized under Baseline Therapy,reject,,,,,Barbiturates are not a subclass of Secondary Insult Therapy; they are used for sedation and seizure management.,0.9,,,
313,hierarchy,Traumatic Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Traumatic Brain Injury is organized under Condition,reject,,,,,Traumatic Brain Injury is not a type of stroke; the definition contradicts the authoritative label.,0.95,,,
314,hierarchy,Sepsis,subClassOf,Condition,[inferred] Chain-of-Layer: Sepsis is organized under Condition,reject,,,,,Sepsis is not a type of stroke; the definition contradicts the authoritative label 'Condition'.,0.95,,,
315,hierarchy,Septic Shock,subClassOf,Condition,[inferred] Chain-of-Layer: Septic Shock is organized under Condition,reject,,,,,"Septic Shock is not a subclass of Condition as defined; it is a specific medical condition, not a type of stroke.",0.9,,,
316,hierarchy,GCS Assessment,subClassOf,Clinical Assessment,[inferred] Chain-of-Layer: GCS Assessment is organized under Outcome,reject,,,,,"GCS Assessment is not a subclass of Clinical Assessment; it is a specific assessment method, not a broader category.",0.85,,,
317,hierarchy,Guideline Adherence,subClassOf,Guideline,[inferred] Chain-of-Layer: Guideline Adherence is organized under Guideline,reject,,,,,Guideline Adherence is not a subclass of Guideline as it represents a different concept related to compliance rather than a type of guideline.,0.85,,,
318,hierarchy,Cerebrovascular Autoregulation,subClassOf,Condition,[inferred] Cerebrovascular Autoregulation is a subclass of Condition (deterministic hierarchy checklist).,reject,,,,,"Cerebrovascular Autoregulation is not a subclass of Condition; it describes a physiological mechanism, not a medical condition.",0.9,,,
319,hierarchy,Haematocrit,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,Haematocrit is a valid subclass of Haematology as it relates to blood analysis.,0.95,,,
320,hierarchy,TCD,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,TCD is correctly classified as a subclass of Optional Monitoring Parameter in the BrainIT Ontology.,0.9,,,
321,hierarchy,Optional Monitoring Parameter,subClassOf,Monitoring Data,the physiological vital functions are extensively monitored.,reject,,,,,The relationship 'Optional Monitoring Parameter subClassOf Monitoring Data' is incorrect as 'Monitoring Data' is not a defined class in the ontology.,0.85,,,
322,hierarchy,ICP,subClassOf,Core Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"ICP is a subclass of Core Monitoring Parameter, aligning with the hierarchy.",0.95,,,
323,hierarchy,Removal of Foreign Body,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,The triple correctly identifies 'Removal of Foreign Body' as a subclass of 'Surgical Procedure'.,0.95,,,
324,hierarchy,Peripheral Temperature,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,Peripheral Temperature is correctly classified as a subclass of Optional Monitoring Parameter.,0.95,,,
325,hierarchy,Sodium,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,Sodium is a valid subclass of Biochemistry as it is a serum sodium value assessed in laboratory values.,0.95,,,
326,hierarchy,Fluids,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,revise,4.6,Fluids,subClassOf,Baseline Therapy,The definition of 'Fluids' does not align with the label's meaning; it should focus on fluid management rather than carbon dioxide levels.,0.7,"The definition of 'Fluids' needs to align with its label, focusing on fluid management.",0.9,low_evidence
327,hierarchy,Extra Ventricular Drain Placement,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,Extra Ventricular Drain Placement is a specific type of Surgical Procedure.,0.95,,,
328,hierarchy,EtCO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,EtCO2 is correctly classified as a subclass of Optional Monitoring Parameter.,0.95,,,
329,hierarchy,Sjo2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,Sjo2 is correctly classified as a subclass of Optional Monitoring Parameter.,0.95,,,
330,hierarchy,Blood Gases,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Blood Gases is a subclass of Laboratory Values, aligning with the definitions provided.",0.95,,,
331,hierarchy,Haemoglobin,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,Haemoglobin is a valid subclass of Haematology as it pertains to blood analysis.,0.9,,,
332,hierarchy,Glucose,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,Glucose is a valid subclass of Biochemistry as it is an analyte within the biochemistry panel.,0.95,,,
333,hierarchy,Anterior Fossa Repair,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,Anterior Fossa Repair is a specific type of Surgical Procedure.,0.95,,,
334,hierarchy,Secondary Insult Treatment,subClassOf,Secondary Insult Therapy,the physiological vital functions are extensively monitored.,reject,,,,,The subject 'Secondary Insult Treatment' does not align with the defined class 'Secondary Insult Therapy'.,0.85,,,
335,hierarchy,NIBP,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,NIBP is correctly classified as a subclass of Optional Monitoring Parameter.,0.95,,,
336,hierarchy,Hypotension,subClassOf,Condition,the physiological vital functions are extensively monitored.,reject,,,,,"Hypotension is not a subclass of Condition as defined; it is a specific condition, not a type of stroke.",0.9,,,
337,hierarchy,Haematology,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Haematology is a subclass of Laboratory Values, aligning with the established ontology definitions.",0.95,,,
338,hierarchy,Sedation,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,reject,,,,,Sedation is not defined as a subclass of Baseline Therapy based on the provided definitions.,0.85,,,
339,hierarchy,CT Scan Assessment,subClassOf,Clinical Assessment,the physiological vital functions are extensively monitored.,accept_direct,,,,,"CT Scan Assessment is a subclass of Clinical Assessment, aligning with the hierarchy.",0.95,,,
340,hierarchy,Hypotension,subClassOf,Septic Shock,Duration of hypotension before initiation of effective antimicrobial therapy is the critical determinant of survival in human septic shock.,reject,,,,,Hypotension is not a subclass of Septic Shock; they are distinct conditions.,0.9,,,
341,hierarchy,Hypoperfusion,subClassOf,Cerebrovascular Autoregulation,secondary ischemic damage from associated hypoperfusion.,reject,,,,,Hypoperfusion is not a subclass of Cerebrovascular Autoregulation; they represent different concepts.,0.9,,,
342,hierarchy,Cardiac Output,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Cardiac Output is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,Cardiac Output is correctly classified as a subclass of Optional Monitoring Parameter.,0.95,,,
343,hierarchy,Nutrition,subClassOf,Baseline Therapy,Domain-scope scaffolding: Nutrition is a known subclass of Baseline Therapy in the BrainIT domain.,accept_direct,,,,,Nutrition is correctly classified as a subclass of Baseline Therapy in the BrainIT domain.,0.95,,,
344,hierarchy,Pupil Assessment,subClassOf,Clinical Assessment,Domain-scope scaffolding: Pupil Assessment is a known subclass of Clinical Assessment in the BrainIT domain.,accept_direct,,,,,Pupil Assessment is correctly identified as a subclass of Clinical Assessment in the BrainIT domain.,0.95,,,
345,hierarchy,Potassium,subClassOf,Biochemistry,Domain-scope scaffolding: Potassium is a known subclass of Biochemistry in the BrainIT domain.,accept_direct,,,,,Potassium is correctly classified as a subclass of Biochemistry in the BrainIT domain.,0.95,,,
346,hierarchy,Possible Error,subClassOf,Data Quality Assessment,Domain-scope scaffolding: Possible Error is a known subclass of Data Quality Assessment in the BrainIT domain.,reject,,,,,The relationship between Possible Error and Data Quality Assessment does not hold as stated; Possible Error is not a subclass of Data Quality Assessment.,0.85,,,
347,hierarchy,Hypertension,subClassOf,Condition,Schema-inferred: Hypertension is a subclass of Condition.,reject,,,,,Hypertension is not a type of stroke; it is a condition that can lead to various complications.,0.9,,,
348,hierarchy,Biochemistry,subClassOf,Laboratory Values,Schema-inferred: Biochemistry is a subclass of Laboratory Values.,accept_direct,,,,,Biochemistry is correctly defined as a subclass of Laboratory Values.,0.95,,,
349,hierarchy,Arterial Pressors,subClassOf,Secondary Insult Therapy,Schema-inferred: Arterial Pressors is a subclass of Secondary Insult Therapy.,accept_direct,,,,,Arterial Pressors is correctly classified as a subclass of Secondary Insult Therapy.,0.95,,,
350,hierarchy,Secondary Insult Therapy,subClassOf,Therapy,Schema-inferred: Secondary Insult Therapy is a subclass of Therapy.,accept_direct,,,,,The triple correctly identifies Secondary Insult Therapy as a subclass of Therapy.,0.95,,,
351,hierarchy,Intracranial Hypertension,subClassOf,Secondary Insult,Schema-inferred: Intracranial Hypertension is a subclass of Secondary Insult.,reject,,,,,"Intracranial Hypertension is a subclass of Condition, not Secondary Insult.",0.9,,,
352,hierarchy,Jugular Venous Desaturation,subClassOf,Secondary Insult,Schema-inferred: Jugular Venous Desaturation is a subclass of Secondary Insult.,reject,,,,,Jugular Venous Desaturation is not a subclass of Secondary Insult; it is a specific condition that can lead to secondary insults.,0.85,,,
353,hierarchy,GOSe Outcome,subClassOf,Outcome,Schema-inferred: GOSe Outcome is a subclass of Outcome.,accept_direct,,,,,GOSe Outcome is correctly classified as a subclass of Outcome.,0.95,,,
354,hierarchy,CVP,subClassOf,Optional Monitoring Parameter,Schema-inferred: Central Venous Pressure is a subclass of Optional Monitoring Parameter.,reject,,,,,CVP is not a subclass of Optional Monitoring Parameter; it is a core monitoring parameter.,0.9,,,
355,hierarchy,Acute Respiratory Distress Syndrome,subClassOf,Secondary Insult,Schema-inferred: Acute Respiratory Distress Syndrome is a subclass of Secondary Insult.,accept_direct,,,,,Acute Respiratory Distress Syndrome is correctly classified as a subclass of Secondary Insult.,0.9,,,
356,hierarchy,Traumatic Brain Injury,subClassOf,Brain Injury,Traumatic brain injury (TBI) is a leading cause of death and long-term disability worldwide.,reject,,,,,"The relationship 'Traumatic Brain Injury subClassOf Brain Injury' is incorrect as TBI is a specific type of brain injury, not a subclass.",0.9,,,
357,hierarchy,Condition,subClassOf,Mortality,"Clinical management of this population is focused on minimising tivity, disease severity and mortality is related to the partial pressure of any secondary injury, such as ischemia or raised intracranial pressure brain tissue oxygen (PbtO2) .",reject,,,,,Mortality is not a subclass of Condition; they represent different concepts.,0.9,,,
358,hierarchy,Arterial Hypotension,subClassOf,Secondary Insult,[inferred] Arterial Hypotension is a subclass of Secondary Insult (deterministic hierarchy checklist).,accept_direct,,,,,Arterial Hypotension is correctly classified as a subclass of Secondary Insult.,0.9,,,
359,hierarchy,Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Brain Injury is organized under Condition,reject,,,,,Brain Injury is not a subclass of Condition as defined; it does not specifically refer to a type of stroke.,0.85,,,
360,hierarchy,Secondary Brain Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Secondary Brain Injury is organized under Brain Injury,reject,,,,,The relationship 'Secondary Brain Injury' as a subclass of 'Brain Injury' is incorrect; it should be the other way around.,0.9,,,
361,hierarchy,Cerebrovascular Autoregulation,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Cerebrovascular Autoregulation is organized under Secondary Insult,reject,,,,,"Cerebrovascular Autoregulation is not a subclass of Secondary Insult; it is a physiological mechanism, not an additional injury.",0.9,,,
362,hierarchy,Adverse Event,subClassOf,Condition,[inferred] Chain-of-Layer: Adverse Event is organized under Condition,reject,,,,,Adverse Event is not a subclass of Condition; it is a separate concept related to medical interventions.,0.85,,,
363,hierarchy,Heart Rate,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Heart Rate is organized under Physiological Data,reject,,,,,Heart Rate is not a subclass of Physiological Data; it is a specific parameter within that category.,0.85,,,
364,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Physiological Data,reject,,,,,Mean Arterial Pressure (MAP) is not a subclass of Physiological Data; it is a specific parameter within that category.,0.85,,,
365,hierarchy,ICP,subClassOf,Physiological Data,[inferred] Chain-of-Layer: ICP is organized under Physiological Data,reject,,,,,ICP is not a subclass of Physiological Data; it is a specific parameter within that category.,0.85,,,
366,hierarchy,CPP,subClassOf,Physiological Data,[inferred] Chain-of-Layer: CPP is organized under Physiological Data,reject,,,,,"CPP is a derived parameter, not a subclass of physiological data.",0.9,,,
367,hierarchy,Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Carbon Dioxide is organized under Physiological Data,reject,,,,,Carbon Dioxide is not a subclass of Physiological Data; it is a specific analyte within a broader category.,0.9,,,
368,hierarchy,Pbro2,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Pbro2 is organized under Physiological Data,reject,,,,,PbrO2 is not a subclass of Physiological Data; it is a specific measurement within that category.,0.9,,,
369,hierarchy,Partial Pressure of Brain Tissue Oxygen,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Brain Tissue Oxygen is organized under Physiological Data,reject,,,,,Partial Pressure of Brain Tissue Oxygen is not a subclass of Physiological Data but rather a specific parameter within it.,0.9,,,
370,hierarchy,Partial Pressure of Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Carbon Dioxide is organized under Physiological Data,reject,,,,,Partial Pressure of Carbon Dioxide is not a subclass of Physiological Data; it is a specific measure within that category.,0.7,,,low_evidence
371,hierarchy,Hypothermia Therapy,subClassOf,Baseline Therapy,[inferred] Chain-of-Layer: Hypothermia Therapy is organized under Therapy,reject,,,,,"Hypothermia Therapy is not a subclass of Baseline Therapy as it is a specific intervention for secondary insults, not a standard therapy.",0.85,,,
372,hierarchy,Patient Interventions,subClassOf,Therapy,[inferred] Chain-of-Layer: Patient Interventions is organized under Therapy,reject,,,,,Patient Interventions is not a subclass of Therapy as it implies direct engagement rather than a category of therapy.,0.85,,,
373,hierarchy,Guideline Adherence,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Guideline Adherence is organized under Clinical Practice,reject,,,,,"Guideline Adherence is not a subclass of Clinical Practice as it represents a measure of compliance, not a practice itself.",0.85,,,
374,hierarchy,Clinical Reminders,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Clinical Reminders is organized under Clinical Practice,reject,,,,,Clinical Reminders are not a subclass of Clinical Practice as they serve a different function in patient care.,0.9,,,
375,hierarchy,Outcome Score,subClassOf,Outcome,[inferred] Chain-of-Layer: Outcome Score is organized under Outcome,accept_direct,,,,,"Outcome Score is a subclass of Outcome, aligning with the established hierarchy.",0.95,,,
376,hierarchy,Mortality,subClassOf,Outcome,[inferred] Mortality is a subclass of Outcome (deterministic hierarchy checklist).,accept_direct,,,,,Mortality is correctly classified as a subclass of Outcome.,0.95,,,
377,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Derived Parameter,derived index reflecting cerebrovascular pressure reactivity,accept_direct,,,,,Pressure Reactivity Index (PRx) is correctly classified as a subclass of Derived Parameter.,0.95,,,
378,hierarchy,Physiotherapy,subClassOf,Nursing Intervention,[inferred] Physiotherapy is a subclass of Nursing Intervention.,accept_direct,,,,,Physiotherapy is correctly classified as a subclass of Nursing Intervention.,0.95,,,
379,hierarchy,ICP Sensor Placement,subClassOf,Surgical Procedure,placement of ICP monitoring sensor,accept_direct,,,,,ICP Sensor Placement is a specific type of Surgical Procedure.,0.95,,,
380,hierarchy,White Blood Cell Count,subClassOf,Haematology,[inferred] White Blood Cell Count is a subclass of Haematology.,accept_direct,,,,,White Blood Cell Count is a valid subclass of Haematology.,0.95,,,
381,hierarchy,Analgesia,subClassOf,Baseline Therapy,[inferred] Analgesia is a subclass of Baseline Therapy.,accept_direct,,,,,Analgesia is correctly classified as a subclass of Baseline Therapy.,0.95,,,
382,hierarchy,Noradrenaline,subClassOf,Vasopressors,[inferred] Noradrenaline is a subclass of Vasopressors.,accept_direct,,,,,Noradrenaline is correctly classified as a subclass of Vasopressors.,0.95,,,
383,hierarchy,Anti-pyretics,subClassOf,Baseline Therapy,[inferred] Anti-pyretics is a subclass of Baseline Therapy.,accept_direct,,,,,Anti-pyretics is correctly classified as a subclass of Baseline Therapy.,0.95,,,
384,hierarchy,Paralysis,subClassOf,Baseline Therapy,[inferred] Paralysis is a subclass of Baseline Therapy.,reject,,,,,Paralysis is not a subclass of Baseline Therapy; it is a specific intervention rather than a standard therapy category.,0.9,,,
385,hierarchy,Anti-hypertensives,subClassOf,Baseline Therapy,[inferred] Anti-hypertensives is a subclass of Baseline Therapy.,reject,,,,,Anti-hypertensives are not defined as Baseline Therapy in the provided context.,0.9,,,
386,hierarchy,Osmotics,subClassOf,Secondary Insult Therapy,[inferred] Osmotics is a subclass of Secondary Insult Therapy.,accept_direct,,,,,Osmotics is correctly classified as a subclass of Secondary Insult Therapy.,0.95,,,
387,hierarchy,Skull Fracture Elevation,subClassOf,Surgical Procedure,[inferred] Skull Fracture Elevation is a subclass of Surgical Procedure.,accept_direct,,,,,The triple correctly identifies Skull Fracture Elevation as a subclass of Surgical Procedure.,0.95,,,
388,hierarchy,CPP,subClassOf,Derived Parameter,Cerebral Perfusion Pressure (CPP) management,accept_direct,,,,,CPP is a subclass of Derived Parameter as defined in the ontology.,0.95,,,
389,hierarchy,Patient Transport,subClassOf,Nursing Intervention,[inferred] Patient Transport is a subclass of Nursing Intervention.,accept_direct,,,,,Patient Transport is correctly classified as a subclass of Nursing Intervention.,0.95,,,
390,hierarchy,Systemic Hypotension,subClassOf,Secondary Insult,[inferred] Systemic Hypotension is a subclass of Secondary Insult.,accept_direct,,,,,Systemic Hypotension is correctly classified as a subclass of Secondary Insult.,0.95,,,
391,hierarchy,Ventilation,subClassOf,Baseline Therapy,[inferred] Ventilation is a subclass of Baseline Therapy.,accept_direct,,,,,Ventilation is correctly classified as a subclass of Baseline Therapy in the context of TBI management.,0.95,,,
392,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,routine nursing care,accept_direct,,,,,"Routine Nursing Care is a subclass of Nursing Intervention, aligning with the hierarchy.",0.95,,,
