triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
210,relation,Paralysis,affects outcome,Poor Outcome,[inferred] cluster completion,accept_direct,,,,,Paralysis affects outcome Poor Outcome is a valid direct relationship in the neurointensive care context.,0.9,,,
211,relation,Patient Transport,is associated with,Ventilation,[inferred] cluster completion,accept_indirect,,,,,Patient Transport is associated with Ventilation via the chain: Patient Transport → isMonitoredBy → Monitoring Data → hasMonitoringData → Ventilation.,0.7,,,low_evidence
212,relation,Patient Transport,receivesTherapy,Analgesia,[inferred] cluster completion,revise,4.4,Patient Transport,isAdministeredDuring,Analgesia,"Analgesia is a subclass of Baseline Therapy; the relation 'receivesTherapy' should connect Patient Transport to a valid therapy class, not directly to Analgesia.",0.9,The relation 'receivesTherapy' should be 'isAdministeredDuring' as it connects the transport to the therapy contextually.,0.9,
213,relation,Poor Outcome,is influenced by,Insult,[inferred] cluster completion,accept_indirect,,,,,Poor Outcome is influenced by Insult via the path: Insult → affects Outcome → Poor Outcome.,0.7,,,low_evidence
214,relation,Poor Outcome,is associated with,Paralysis,[inferred] cluster completion,accept_indirect,,,,,"Poor Outcome is associated with Paralysis via the relationship of Paralysis being a type of Baseline Therapy, which affects outcomes in TBI patients.",0.7,,,low_evidence
215,relation,Skull Fracture Elevation,is associated with,Head Injury,[inferred] cluster completion,accept_direct,,,,,"Skull Fracture Elevation is associated with Head Injury, as both are valid classes within the BrainIT ontology related to brain injuries.",0.9,,,
216,relation,TCD,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,TCD is a monitoring parameter and Sensor is a valid monitoring method; the relationship 'is monitored by' holds directly between them.,0.9,,,
217,relation,Ventilation,is managed by,Ventilator,[inferred] cluster completion,accept_direct,,,,,The relation 'is managed by' directly holds between 'Ventilation' and 'Ventilator' as ventilators manage mechanical ventilation settings.,0.9,,,
218,relation,Brain Temperature,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,Brain Temperature is monitored by Sensor directly as per the preamble's definition of monitoring relationships.,0.95,,,
219,relation,Brain Temperature,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,Brain Temperature is an Optional Monitoring Parameter and Timepoint is a discrete moment in monitoring; the relationship holds directly as Brain Temperature hasMonitoringData Timepoint.,0.9,,,
220,relation,Heart Rate,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,Heart Rate is monitored by Sensor is a direct relationship as per the domain context; Sensor is a valid class for monitoring physiological parameters.,0.95,,,
221,relation,Heart Rate,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,Heart Rate hasMonitoringData Timepoint is valid as Heart Rate is a physiological parameter monitored at specific timepoints.,0.9,,,
222,relation,ICP Sensor Placement,is related to,Sensor,[inferred] cluster completion,accept_direct,,,,,The relationship 'ICP Sensor Placement is related to Sensor' holds directly as ICP Sensor Placement is a type of Sensor used for physiological monitoring.,0.95,,,
223,relation,Measurement Time,has timepoint,Timepoint,[inferred] cluster completion,accept_direct,,,,,Measurement Time has timepoint Timepoint is a valid direct relationship as Measurement Time refers to specific time points associated with sensor readings.,0.9,,,
224,relation,NIBP,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,"NIBP is a subclass of Monitoring Data, and Sensor is a subclass of Observation; the relationship 'is monitored by' holds directly.",0.9,,,
225,relation,NIBP,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,"NIBP is an Optional Monitoring Parameter and Timepoint is a Monitoring Data subclass, thus the relationship holds directly.",0.95,,,
226,relation,Observation,is measured at,Timepoint,[inferred] cluster completion,accept_direct,,,,,Observation is measured at Timepoint is a valid direct relationship as Timepoint represents a discrete moment for the recorded Observation.,0.9,,,
227,relation,Parameter,is measured by,Sensor,[inferred] cluster completion,accept_direct,,,,,Parameter is measured by Sensor is a valid direct relationship as both classes are defined in the domain context.,0.95,,,
228,relation,Peripheral Temperature,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,"Peripheral Temperature is monitored by Sensor, which aligns with the definition of monitoring data in the preamble.",0.95,,,
229,relation,Peripheral Temperature,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,"Peripheral Temperature is an Optional Monitoring Parameter and Timepoint is a valid Monitoring Data, making the relationship valid as per the hierarchical structure.",0.9,,,
230,relation,Reading,is measured at,Timepoint,[inferred] cluster completion,accept_direct,,,,,Reading is measured at Timepoint is a direct relationship as Timepoint is a specific moment associated with sensor readings in monitoring.,0.95,,,
231,relation,Reading,measures parameter,Parameter,[inferred] cluster completion,accept_direct,,,,,"The triple 'Reading measuresParameter Parameter' is valid as Reading is a subclass of Observation, which measures physiological or clinical variables.",0.9,,,
232,relation,Respiration Rate,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,Respiration Rate is monitored by Sensor is a valid direct relationship as per the domain context.,0.9,,,
233,relation,Respiration Rate,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,Respiration Rate hasMonitoringData Timepoint is valid as Respiration Rate is a monitoring parameter and Timepoint is a discrete moment in monitoring data.,0.9,,,
234,relation,Temperature,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,"Temperature is monitored by Sensor, as Temperature is a physiological parameter and Sensor is a machine used to record physiological parameters.",0.9,,,
235,relation,Temperature,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,"Temperature hasMonitoringData Timepoint is valid as Temperature is a physiological parameter monitored over time, aligning with the preamble's definitions.",0.95,,,
236,relation,Biochemistry,hasLaboratoryValue,Potassium,[inferred] cluster completion,revise,4.9,Potassium,subClassOf,Biochemistry,"Biochemistry hasLaboratoryValue Potassium should be revised to Potassium subClassOf Biochemistry, as analytes are subclasses of their respective panels according to the preamble.",0.9,"Potassium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
237,relation,Blood Gases,is monitored by,Monitoring,[inferred] cluster completion,accept_direct,,,,,"Blood Gases is monitored by Monitoring, as Monitoring encompasses the continuous observation of physiological parameters including blood gases.",0.9,,,
238,relation,Cardiac Output,hasMonitoringData,Monitoring,[inferred] cluster completion,accept_direct,,,,,"Cardiac Output is a valid subclass of Monitoring Data, which aligns with the hierarchical relationship in the preamble.",0.95,,,
239,relation,Fluids,hasMonitoringData,Monitoring,[inferred] cluster completion,accept_direct,,,,,"Fluids is a subclass of Baseline Therapy, and Monitoring is a subclass of Monitoring Data; the relationship holds directly as Fluids hasMonitoringData Monitoring.",0.9,,,
240,relation,Glucose,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Glucose,hasMonitoringData,Monitoring,The relation 'is monitored by' should be 'hasMonitoringData' since Glucose is a parameter monitored in critically ill patients.,0.9,The relation 'is monitored by' should be 'hasMonitoringData' as Glucose is a monitored parameter in critically ill patients.,1.0,
241,relation,Nutrition,hasMonitoringData,Monitoring,[inferred] cluster completion,revise,4.4,Nutrition,isMonitoredBy,Monitoring,"The relation 'hasMonitoringData' should be 'isMonitoredBy' as Nutrition is not monitoring data but a therapy, and the object should be a monitoring method.",0.85,"Nutrition is a therapy and should be monitored, thus the relation should be isMonitoredBy instead of hasMonitoringData.",1.0,
242,relation,Sedation,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,"The relation 'is monitored by' does not hold between 'Sedation' and 'Monitoring'; 'Sedation' is a therapy, while 'Monitoring' is a method, which are not directly related.",0.9,,,
243,relation,Disability,is associated with,Outcome Score,[inferred] cluster completion,accept_direct,,,,,"Disability is associated with Outcome Score as both are valid classes in the neurointensive care context, reflecting the relationship between functional ability and neurological outcomes.",0.95,,,
244,relation,Disability,is influenced by,GCS Assessment,[inferred] cluster completion,accept_indirect,,,,,"Disability is influenced by GCS Assessment via the relationship that GCS Assessment assesses neurological status, which impacts disability outcomes.",0.85,,,
245,relation,GCS Assessment,is associated with,Pupil Assessment,[inferred] cluster completion,accept_indirect,,,,,"GCS Assessment is associated with neurological status, which indirectly relates to Pupil Assessment through the broader context of clinical assessments of consciousness and neurological function.",0.7,,,low_evidence
246,relation,GOSe Outcome,relates to clinical outcome,Outcome Score,[inferred] cluster completion,accept_indirect,,,,,"GOSe Outcome relates to clinical outcome indirectly via Outcome Score as both are types of Outcome, which is a subclass of Condition.",0.85,,,
247,relation,Motor Impairment,is associated with,Disability,[inferred] cluster completion,accept_direct,,,,,Motor Impairment is associated with Disability as both are valid classes in the context of brain injury assessments.,0.9,,,
248,relation,Motor Impairment,is influenced by,GCS Assessment,[inferred] cluster completion,accept_indirect,,,,,"Motor Impairment is influenced by GCS Assessment indirectly through the assessment of neurological status, which affects motor function.",0.7,,,low_evidence
249,relation,Outcome Score,predicts outcome,GOSe Outcome,[inferred] cluster completion,accept_direct,,,,,Outcome Score predicts GOSe Outcome is a valid relationship as both are classes related to assessing neurological outcomes after brain injury.,0.9,,,
250,relation,Outcome Score,is associated with,Disability,[inferred] cluster completion,accept_indirect,,,,,"Outcome Score indirectly relates to Disability through the assessment of neurological outcomes in patients with brain injuries, linking both concepts within the context of TBI outcomes.",0.7,,,low_evidence
251,relation,Pupil Assessment,is associated with,GCS Assessment,[inferred] cluster completion,accept_direct,,,,,Pupil Assessment is associated with GCS Assessment as both are clinical assessments related to neurological status in TBI patients.,0.9,,,
252,relation,Cerebral Perfusion Pressure (CPP),is influenced by,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is influenced by Intracranial Pressure (ICP), which is a clinically valid relationship in neurointensive care.",0.95,,,
253,relation,Cerebral Perfusion Pressure (CPP),calculates,Mean Cerebral Perfusion Pressure,[inferred] cluster completion,accept_indirect,,,,,Cerebral Perfusion Pressure calculates Mean Cerebral Perfusion Pressure indirectly via the relationship between CPP and its definition as a calculated parameter.,0.7,,,low_evidence
254,relation,Intracranial Hypertension,is a condition of,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,"Intracranial Hypertension is a condition related to Intracranial Pressure, as both are valid classes in the neurointensive care domain.",0.95,,,
255,relation,Mean Cerebral Perfusion Pressure,is influenced by,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,"Mean Cerebral Perfusion Pressure is influenced by Intracranial Pressure, which is a valid relationship in neurointensive care as ICP affects cerebral perfusion.",0.9,,,
256,relation,Pressure Reactivity Index (PRx),assesses,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,PRx assesses ICP directly as both are valid classes in the BrainIT ontology related to monitoring cerebral perfusion and intracranial pressure.,0.95,,,
257,relation,Carbon Dioxide,is monitored by,Partial Pressure of Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,"Carbon Dioxide is monitored by Partial Pressure of Carbon Dioxide, as both are valid classes related to respiratory function monitoring.",0.9,,,
258,relation,Carbon Dioxide,is associated with,Ventilation,[inferred] cluster completion,accept_indirect,,,,,Carbon Dioxide is associated with Ventilation via the chain: Carbon Dioxide affects respiratory function → Ventilation manages respiratory function.,0.85,,,
259,relation,End-tidal Carbon Dioxide,assesses,Ventilation,[inferred] cluster completion,accept_direct,,,,,End-tidal Carbon Dioxide assesses Ventilation is a valid relationship as it directly relates a monitoring parameter to a therapy management aspect.,0.9,,,
260,relation,End-tidal Carbon Dioxide,is measured by,Sensor,[inferred] cluster completion,accept_direct,,,,,"End-tidal Carbon Dioxide is a physiological parameter that is measured by a Sensor, aligning with the defined relationship in the domain context.",0.9,,,
261,relation,Partial Pressure of Carbon Dioxide,is influenced by,Ventilation,[inferred] cluster completion,accept_direct,,,,,Partial Pressure of Carbon Dioxide is influenced by Ventilation as both are valid classes in the neurointensive care context.,0.9,,,
262,relation,Brain Injury,affects outcome,Outcome Score,[inferred] cluster completion,accept_direct,,,,,Brain Injury affects Outcome Score is a valid relationship as brain injuries directly impact neurological outcomes assessed by outcome scores.,0.9,,,
263,relation,Cranial Injuries,is associated with,Traumatic Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Cranial Injuries is associated with Traumatic Brain Injury as both are valid subclasses of Brain Injury, establishing a direct relationship.",0.9,,,
264,relation,Disability,is related to,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Disability is related to Brain Injury as both are valid classes in the neurointensive care domain, and the relationship holds directly between them.",0.9,,,
265,relation,Extracranial Injury,is a risk factor for,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Extracranial Injury is a valid risk factor for Brain Injury as it can complicate management, directly linking the two classes.",0.9,,,
266,relation,GCS Assessment,assesses,Brain Injury,[inferred] cluster completion,accept_direct,,,,,GCS Assessment assesses Brain Injury directly as it evaluates the neurological status following a brain injury.,0.95,,,
267,relation,GOSe Outcome,predicts outcome,Brain Injury,[inferred] cluster completion,accept_indirect,,,,,GOSe Outcome predicts outcome of Brain Injury via the relationship that GOSe Outcome assesses outcome related to conditions like Brain Injury.,0.7,,,low_evidence
268,relation,Head Trauma,is monitored by,GCS Assessment,[inferred] cluster completion,accept_direct,,,,,"Head Trauma is monitored by GCS Assessment, as GCS is a clinical assessment used for neurological status after brain injury.",0.95,,,
269,relation,Motor Impairment,is related to,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Motor Impairment is related to Brain Injury as both are valid classes in the neurointensive care context, and the relationship holds directly between them.",0.95,,,
270,relation,Outcome Score,relates to clinical outcome,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Outcome Score relates to Brain Injury as it assesses the neurological outcome of patients after brain injury, confirming a direct relationship between the two classes.",0.9,,,
271,relation,Patient,isTreatedWith,Baseline Therapy,[inferred] cluster completion,revise,4.4,Patient,receivesTherapy,Baseline Therapy,"The relation 'isTreatedWith' should be replaced with 'receivesTherapy' since 'Baseline Therapy' is a type of therapy, not a treatment method itself.",0.9,The relation 'isTreatedWith' should be 'receivesTherapy' as 'Baseline Therapy' is a type of therapy.,1.0,
272,relation,Pupil Assessment,assesses,Neurological Injury,[inferred] cluster completion,accept_direct,,,,,Pupil Assessment assesses Neurological Injury directly as both are valid classes in the neurointensive care context.,0.95,,,
273,relation,Adverse Event,affects outcome,Hypertension,[inferred] cluster completion,accept_direct,,,,,"Adverse Event affects Outcome is a valid relationship as adverse events can lead to various outcomes, including hypertension-related complications.",0.9,,,
274,relation,Arterial Hypotension,is a risk factor for,Septic Shock,[inferred] cluster completion,accept_direct,,,,,"Arterial Hypotension is a valid subclass of Secondary Insult, and Septic Shock is a condition that can be influenced by it, validating the risk factor relationship.",0.95,,,
275,relation,Arterial Pressors,receivesTherapy,Hypotension,[inferred] cluster completion,revise,4.4,Arterial Pressors,isTreatedWith,Hypotension,The relation 'receivesTherapy' is incorrect; 'Hypotension' should be replaced with a therapy class like 'Arterial Pressors' as it is a therapy for the condition.,0.85,The relation 'receivesTherapy' should be 'isTreatedWith' as it directly connects therapy to the condition.,0.9,
276,relation,Hypertension,is related to,Adverse Event,[inferred] cluster completion,accept_indirect,,,,,Hypertension is related to Adverse Event via the chain: Hypertension affects Outcome → Adverse Event is a type of Outcome.,0.7,,,low_evidence
277,relation,Hypotension,is a risk factor for,Acute Respiratory Distress Syndrome,[inferred] cluster completion,accept_direct,,,,,"Hypotension is a recognized risk factor for Acute Respiratory Distress Syndrome in critically ill patients, supporting the direct relationship between these two conditions.",0.9,,,
278,relation,Hypotension,is treated with,Vasopressors,[inferred] cluster completion,accept_direct,,,,,"Hypotension is a valid subclass of Condition, and Vasopressors is a valid subclass of Secondary Insult Therapy, making the treatment relationship valid.",0.95,,,
279,relation,Mean Arterial Pressure (MAP),measures parameter,Hypotension,[inferred] cluster completion,accept_indirect,,,,,"Mean Arterial Pressure (MAP) indirectly measures Hypotension via the relationship of MAP being a Core Monitoring Parameter that assesses blood pressure, which relates to the condition of Hypotension.",0.85,,,
280,relation,Sepsis,is a risk factor for,Septic Shock,[inferred] cluster completion,accept_direct,,,,,"Sepsis is a valid subclass of Condition, and Septic Shock is a valid subclass of Condition, making the relationship semantically correct as a risk factor.",0.95,,,
281,relation,Vasopressors,is administered during,Hypotension,[inferred] cluster completion,accept_direct,,,,,"Vasopressors is administered during Hypotension, as vasopressors are used to treat low blood pressure in critical care settings.",0.95,,,
282,relation,Clinical Outcome,relates to clinical outcome,Outcome,[inferred] cluster completion,accept_direct,,,,,"Clinical Outcome relates to Outcome as it directly measures patient health status after treatment, aligning with the definitions in the preamble.",0.9,,,
283,relation,Monitoring Data,has monitoring data,Physiological Data,[inferred] cluster completion,accept_direct,,,,,Monitoring Data hasMonitoringData Physiological Data is valid as Physiological Data reflects the physiological parameters monitored in neurointensive care.,0.9,,,
284,relation,Outcome Data,is related to,Clinical Outcome,[inferred] cluster completion,accept_direct,,,,,"Outcome Data is related to Clinical Outcome as both pertain to the results of medical treatment, establishing a direct relationship.",0.9,,,
285,relation,Patient Interventions,affects outcome,Outcome,[inferred] cluster completion,accept_direct,,,,,The relationship 'Patient Interventions affects Outcome' is valid as interventions directly influence patient outcomes in neurointensive care.,0.95,,,
286,relation,Physiological Data,is monitored by,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,Physiological Data is monitored by Monitoring Data is a direct relationship as Monitoring Data encompasses the data collected for assessing physiological parameters.,0.9,,,
287,relation,Treatment Data,is administered during,Patient Interventions,[inferred] cluster completion,accept_direct,,,,,"Treatment Data is administered during Patient Interventions, as the relationship directly reflects the actions taken to improve patient outcomes.",0.95,,,
288,relation,Error,is related to,Reading,[inferred] cluster completion,accept_indirect,,,,,Error is related to Reading indirectly through Data Quality Assessment assessing Observation which measures Parameter leading to Reading.,0.7,,,low_evidence
289,relation,Observation,is measured at,Measurement Time,[inferred] cluster completion,accept_direct,,,,,Observation is measured at Measurement Time directly relates to the monitoring of parameters in the neurointensive care context.,0.9,,,
290,relation,Possible Error,is associated with,Reading,[inferred] cluster completion,accept_direct,,,,,Possible Error is associated with Reading as both classes are valid in the context of monitoring data and clinical assessments in neurointensive care.,0.9,,,
291,relation,Probable Error,is associated with,Reading,[inferred] cluster completion,accept_direct,,,,,"Probable Error is associated with Reading as both are valid classes in the BrainIT ontology, with a direct relationship between them.",0.9,,,
292,relation,Reading,is measured by,Sensor,[inferred] cluster completion,accept_direct,,,,,Reading is measured by Sensor is a valid direct relationship as per the definitions of both classes in the preamble.,0.95,,,
293,relation,Temperature,measures parameter,Brain Temperature,[inferred] cluster completion,accept_direct,,,,,Temperature measuresParameter Brain Temperature is semantically correct as Temperature is a physiological parameter and Brain Temperature is an optional monitoring parameter.,0.9,,,
294,relation,Decompressive Craniectomy,isAProcedureFor,Evacuation of Mass Lesion,[inferred] cluster completion,revise,4.4,Decompressive Craniectomy,isAssociatedWith,Evacuation of Mass Lesion,The relation 'isAProcedureFor' should be 'isAssociatedWith' as both procedures are surgical interventions related to brain injury management.,0.85,The relation 'isAProcedureFor' should be 'isAssociatedWith' as both are surgical interventions related to brain injury management.,1.0,
295,relation,Jugular Venous Desaturation,is associated with,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_direct,,,,,Jugular Venous Desaturation is associated with Jugular Venous Oxygen Saturation as both relate to cerebral oxygenation assessment in TBI patients.,0.9,,,
296,relation,Jugular Venous Oxygen Saturation,assesses,Partial Pressure of Brain Tissue Oxygen,[inferred] cluster completion,accept_indirect,,,,,Jugular Venous Oxygen Saturation assesses Partial Pressure of Brain Tissue Oxygen indirectly via the physiological monitoring chain; both are related to cerebral oxygenation assessment.,0.7,,,low_evidence
297,relation,Hypothermia Therapy,receivesTherapy,Management,[inferred] cluster completion,revise,4.4,Hypothermia Therapy,isAdministeredDuring,Management,Management is not a Therapy; the relation 'receivesTherapy' is incorrect and should be replaced with a valid therapy class like 'Hypothermia Therapy isAdministeredDuring Management'.,0.9,The relation 'receivesTherapy' is incorrect; 'Hypothermia Therapy isAdministeredDuring Management' accurately reflects the therapy's application in patient care.,1.0,
298,relation,Partial Pressure of Brain Tissue Oxygen,is monitored by,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_indirect,,,,,"Partial Pressure of Brain Tissue Oxygen is monitored by Jugular Venous Oxygen Saturation via the physiological monitoring hierarchy, connecting through the broader class of Monitoring Data.",0.7,,,low_evidence
299,relation,PbrO2,measures parameter,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_indirect,,,,,PbrO2 measuresParameter Jugular Venous Oxygen Saturation indirectly through the relationship of both being physiological parameters assessed for cerebral oxygenation.,0.7,,,low_evidence
300,relation,SaO2,hasMonitoringData,Partial Pressure of Brain Tissue Oxygen,[inferred] cluster completion,accept_direct,,,,,"SaO2 is a Core Monitoring Parameter, and Partial Pressure of Brain Tissue Oxygen is a valid Monitoring Data subclass; the relationship holds directly.",0.9,,,
301,relation,Anti-hypertensives,receivesTherapy,Analgesia,[inferred] cluster completion,revise,4.4,Anti-hypertensives,isAdministeredDuring,Analgesia,"Anti-hypertensives is a therapy but Analgesia is also a therapy; the relation should be 'isAdministeredDuring' or similar, not 'receivesTherapy'.",0.8,The relation 'receivesTherapy' is incorrect; it should be 'isAdministeredDuring' as both are therapies.,1.0,
302,relation,Electrocardiogram (ECG),affectsOutcome,Poor Outcome,[inferred] cluster completion,revise,4.4,Electrocardiogram (ECG),isAssociatedWith,Poor Outcome,"Electrocardiogram (ECG) affects Outcome is valid, but should be relabeled to 'isAssociatedWith' as ECG is a monitoring data type and not a direct outcome.",0.85,"Electrocardiogram (ECG) is monitoring data and should be related to Poor Outcome via isAssociatedWith, not affectsOutcome.",0.9,
303,relation,EtCO2,hasMonitoringData,Ventilation,[inferred] cluster completion,accept_direct,,,,,"EtCO2 is a Core Monitoring Parameter and Ventilation is a subclass of Monitoring Data, thus the relation holds directly as EtCO2 hasMonitoringData Ventilation.",0.9,,,
304,relation,Insult,is associated with,Poor Outcome,[inferred] cluster completion,accept_direct,,,,,Insult is associated with Poor Outcome as a valid clinical relationship; both classes are correctly identified in the neurointensive care context.,0.9,,,
305,relation,Paralysis,is a risk factor for,Poor Outcome,[inferred] cluster completion,revise,4.4,Paralysis,affectsOutcome,Poor Outcome,The relation 'is a risk factor for' should be replaced with 'affectsOutcome' to correctly connect 'Paralysis' and 'Poor Outcome'.,0.9,The relation 'is a risk factor for' should be replaced with 'affectsOutcome' to correctly connect 'Paralysis' and 'Poor Outcome'.,1.0,
306,relation,SjO2,hasMonitoringData,Ventilation,[inferred] cluster completion,revise,4.9,SjO2,subClassOf,Core Monitoring Parameter,"SjO2 should be classified as a Core Monitoring Parameter, and the relation should be subClassOf instead of hasMonitoringData.",0.9,"SjO2 is a Core Monitoring Parameter, so the relation should be subClassOf instead of hasMonitoringData.",1.0,
307,relation,Ventilator,is associated with,Ventilation,[inferred] cluster completion,accept_direct,,,,,"Ventilator is associated with Ventilation, as mechanical ventilation settings and management are directly related to the use of a ventilator in neurointensive care.",0.9,,,
308,relation,Secondary Brain Injury,worsens,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,"Secondary Brain Injury worsens Secondary Insult as both are valid subclasses of Brain Injury and Insult respectively, and the relationship is clinically accurate.",0.9,,,
309,relation,Secondary Insult,is associated with,Secondary Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Secondary Insult is associated with Secondary Brain Injury as both are valid subclasses of Insult and Brain Injury respectively, indicating a direct relationship.",0.9,,,
310,relation,Secondary Insult Therapy,is treated with,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,The relationship 'Secondary Insult Therapy is treated with Secondary Insult' is valid as it directly connects a therapy class to its corresponding condition class.,0.9,,,
311,relation,Biochemistry,hasLaboratoryValue,Haematocrit,[inferred] cluster completion,revise,4.9,Haematocrit,subClassOf,Biochemistry,The relation 'hasLaboratoryValue' should be 'subClassOf' since Haematocrit is a subclass of the Biochemistry panel as per the preamble.,0.9,"Haematocrit→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
312,relation,Biochemistry,hasLaboratoryValue,Haemoglobin,[inferred] cluster completion,revise,4.9,Haemoglobin,subClassOf,Biochemistry,"The relation 'hasLaboratoryValue' is incorrect; 'Haemoglobin' should be a subclass of 'Biochemistry' instead, as analytes are subclasses of their respective panels.",0.9,"Haemoglobin→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
313,relation,Haematocrit,hasMonitoringData,Monitoring,[inferred] cluster completion,revise,4.4,Haematocrit,isMonitoredBy,Monitoring,"The relation 'hasMonitoringData' should be 'isMonitoredBy' as Haematocrit is a monitoring parameter, not a monitoring data class.",0.9,"Haematocrit is a monitoring parameter, so the relation should be isMonitoredBy instead of hasMonitoringData.",1.0,
314,relation,Haemoglobin,isMonitoredBy,Monitoring,[inferred] cluster completion,revise,4.4,Haemoglobin,hasLaboratoryValue,Monitoring,"Haemoglobin is a subclass of Laboratory Values, not a monitoring method; the relation should be 'hasLaboratoryValue' instead of 'isMonitoredBy'.",0.9,"The relation should be hasLaboratoryValue as Haemoglobin is a laboratory value, not a monitoring method.",1.0,
315,relation,Monitoring,assesses,Blood Gases,[inferred] cluster completion,accept_indirect,,,,,"Monitoring assesses Blood Gases indirectly through the relationship with Observation, which measures parameters related to blood gases.",0.7,,,low_evidence
316,relation,Monitoring,assesses,Cardiac Output,[inferred] cluster completion,accept_direct,,,,,Monitoring assesses Cardiac Output directly as both are valid classes in the BrainIT ontology related to physiological parameters.,0.95,,,
317,relation,Monitoring,assesses,Fluids,[inferred] cluster completion,accept_direct,,,,,Monitoring assesses Fluids is valid as monitoring involves evaluating fluid input and output in critically ill patients.,0.95,,,
318,relation,Monitoring,assesses,Glucose,[inferred] cluster completion,accept_indirect,,,,,"Monitoring assesses Glucose indirectly through the relationship of Monitoring data measuring physiological parameters, which includes Glucose.",0.8,,,
319,relation,Monitoring,assesses,Haematocrit,[inferred] cluster completion,accept_direct,,,,,Monitoring assesses Haematocrit as it is a valid relationship between the class of Monitoring and the specific analyte Haematocrit.,0.9,,,
320,relation,Monitoring,assesses,Haemoglobin,[inferred] cluster completion,accept_direct,,,,,Monitoring assesses Haemoglobin as it is a valid relationship in the context of physiological parameters and their monitoring in critically ill patients.,0.9,,,
321,relation,Monitoring,assesses,Potassium,[inferred] cluster completion,accept_indirect,,,,,"Monitoring assesses Potassium indirectly via the relationship of Monitoring Data to Laboratory Values, as Potassium is a biochemical analyte monitored in patients.",0.7,,,low_evidence
322,relation,Monitoring,hasMonitoringData,Sodium,[inferred] cluster completion,revise,4.4,Monitoring,isMonitoredBy,Sodium,The relation 'hasMonitoringData' should be 'isMonitoredBy' as Sodium is a parameter monitored by the monitoring process.,0.9,The relation 'hasMonitoringData' should be 'isMonitoredBy' as Sodium is a parameter monitored by the monitoring process.,1.0,
323,relation,Potassium,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Potassium,hasMonitoringData,Monitoring,"The relation 'is monitored by' should be replaced with 'hasMonitoringData' as Potassium is a monitoring parameter, not a monitoring method.",0.9,The relation 'is monitored by' should be 'hasMonitoringData' as Potassium is a monitoring parameter.,1.0,
324,relation,Sodium,hasMonitoringData,Monitoring,[inferred] cluster completion,revise,4.9,Sodium,subClassOf,Biochemistry,The relation 'hasMonitoringData' should be 'subClassOf' since Sodium is an analyte and falls under the Biochemistry panel as per the preamble.,0.9,"Sodium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
325,relation,Clinical Assessment,has outcome,Coma,[inferred] cluster completion,accept_direct,,,,,Clinical Assessment hasOutcome Coma is valid as Coma is a recognized outcome of clinical assessments in neurointensive care.,0.9,,,
