triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
211,relation,Hypoperfusion,is associated with,Condition,[inferred] cluster completion,reject,,,,,Hypoperfusion is not a subclass or directly associated with Condition as defined; the relationship does not hold between these classes.,0.9,,,
212,relation,Jugular Venous Desaturation,is monitored by,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_direct,,,,,"Jugular Venous Desaturation is monitored by Jugular Venous Oxygen Saturation, which is a valid monitoring relationship in the neurointensive care context.",0.9,,,
213,relation,Management,is managed by,Barbiturates,[inferred] cluster completion,revise,4.4,Management,receivesTherapy,Barbiturates,The relation 'is managed by' should be replaced with 'receivesTherapy' because Barbiturates is a therapy class used in management.,0.9,The relation 'is managed by' should be 'receivesTherapy' as Barbiturates is a therapy class used in management.,1.0,
214,relation,Microdialysis,is monitored by,Partial Pressure of Brain Tissue Oxygen,[inferred] cluster completion,accept_indirect,,,,,Microdialysis is an Optional Monitoring Parameter that is indirectly related to Partial Pressure of Brain Tissue Oxygen through the broader Monitoring Data class.,0.7,,,low_evidence
215,relation,Removal of Foreign Body,has surgical procedure,Evacuation of Mass Lesion,[inferred] cluster completion,accept_direct,,,,,Removal of Foreign Body has surgical procedure Evacuation of Mass Lesion is valid as both are subclasses of Surgical Procedure in the neurointensive care context.,0.9,,,
216,relation,EUSIG Grade,defines,Secondary Insult,[inferred] cluster completion,accept_indirect,,,,,"EUSIG Grade defines Secondary Insult indirectly through the classification of secondary insults in TBI, linking the two concepts via the broader context of injury classification.",0.7,,,low_evidence
217,relation,Secondary Brain Injury,is a condition of,Secondary Insult,[inferred] cluster completion,accept_indirect,,,,,"Secondary Brain Injury is a subclass of Brain Injury, which is a subclass of Condition; Secondary Insult is a subclass of Insult, which relates to Condition indirectly.",0.7,,,low_evidence
218,relation,Secondary Brain Injury,worsens,Outcome,[inferred] cluster completion,accept_direct,,,,,Secondary Brain Injury worsens Outcome is clinically valid as secondary injuries negatively impact patient outcomes in neurointensive care.,0.9,,,
219,relation,Secondary Insult,triggers intervention,Secondary Insult Therapy,[inferred] cluster completion,revise,4.4,Secondary Insult,receivesTherapy,Secondary Insult Therapy,The relation 'triggers intervention' should be replaced with 'receivesTherapy' as Secondary Insult Therapy is a type of therapy aimed at treating secondary insults.,0.85,The relation 'triggers intervention' should be 'receivesTherapy' as Secondary Insult Therapy is a type of therapy aimed at treating secondary insults.,1.0,
220,relation,Secondary Insult Grades,defines,Secondary Insult,[inferred] cluster completion,reject,,,,,The relation 'defines' does not hold between 'Secondary Insult Grades' and 'Secondary Insult'; they are not directly related as per the domain context.,0.7,,,low_evidence
221,relation,Secondary Insult Therapy,is administered during,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,Secondary Insult Therapy is administered during Secondary Insult as both are valid classes in the neurointensive care domain.,0.9,,,
222,relation,Secondary Insult Therapy,reduces,Secondary Brain Injury,[inferred] cluster completion,accept_direct,,,,,The relationship 'Secondary Insult Therapy reduces Secondary Brain Injury' is semantically correct as therapies aim to mitigate secondary injuries following a primary brain injury.,0.9,,,
223,relation,Secondary Insult Treatment,targets condition,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,Secondary Insult Treatment targets Secondary Insult as a valid therapy-target relationship in the neurointensive care context.,0.95,,,
224,relation,Analgesia,is administered during,Patient Transport,[inferred] cluster completion,revise,4.4,Analgesia,receivesTherapy,Patient Transport,The relation 'is administered during' is not appropriate; 'Analgesia' should 'receiveTherapy' during 'Patient Transport'.,0.85,The relation 'is administered during' is incorrect; 'Analgesia' should 'receiveTherapy' during 'Patient Transport'.,1.0,
225,relation,Analgesia,reduces,Poor Outcome,[inferred] cluster completion,revise,4.4,Analgesia,affectsOutcome,Poor Outcome,'Analgesia reduces Poor Outcome' should be 'Analgesia affects Outcome' as the relation must connect a therapy to an outcome.,0.9,"The relation should connect a therapy to an outcome, so 'reduces' is incorrect and should be 'affectsOutcome'.",1.0,
226,relation,Anti-hypertensives,is administered during,Ventilation,[inferred] cluster completion,revise,4.4,Anti-hypertensives,receivesTherapy,Ventilation,"The relation 'is administered during' should be 'receivesTherapy' as Anti-hypertensives is a therapy class and Ventilation is a procedure, not a therapy.",0.85,The relation 'is administered during' should be 'receivesTherapy' as Anti-hypertensives is a therapy class and Ventilation is a procedure.,1.0,
227,relation,Anti-pyretics,targets condition,Temperature,[inferred] cluster completion,revise,4.4,Anti-pyretics,affectsOutcome,Temperature,"The relation 'targetsCondition' should be replaced with 'affectsOutcome' as Anti-pyretics influence the physiological parameter Temperature, not target a condition directly.",0.8,"The relation 'targetsCondition' should be 'affectsOutcome' as Anti-pyretics influence Temperature, not target a condition directly.",1.0,
228,relation,Anti-pyretics,reduces,Poor Outcome,[inferred] cluster completion,revise,4.4,Anti-pyretics,affectsOutcome,Poor Outcome,"The relation 'reduces' should be replaced with 'affectsOutcome' as Anti-pyretics is a therapy that influences patient outcomes, specifically Poor Outcome.",0.8,"The relation 'reduces' should be 'affectsOutcome' as Anti-pyretics influence patient outcomes, specifically Poor Outcome.",1.0,
229,relation,Antibiotics,is administered during,Patient Transport,[inferred] cluster completion,revise,4.4,Antibiotics,isAdministeredDuring,Patient Transport,The relation 'is administered during' is not appropriate; it should be 'isAdministeredDuring' to align with BrainIT conventions.,0.9,The relation 'is administered during' needs to be changed to 'isAdministeredDuring' to align with BrainIT conventions.,1.0,
230,relation,Electrocardiogram (ECG),is monitored by,Ventilator,[inferred] cluster completion,revise,4.4,Electrocardiogram (ECG),hasMonitoringData,Ventilator,"The relation 'is monitored by' should be 'hasMonitoringData' as ECG is a type of Monitoring Data, not a sensor monitoring the ventilator.",0.9,The relation 'is monitored by' should be 'hasMonitoringData' as ECG is a type of Monitoring Data.,1.0,
231,relation,EtCO2,is monitored by,Ventilator,[inferred] cluster completion,accept_direct,,,,,EtCO2 is monitored by Ventilator is a valid direct relationship as Ventilator is a monitoring method for EtCO2.,0.9,,,
232,relation,EtCO2,measures parameter,Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,EtCO2 measuresParameter Carbon Dioxide is a direct relationship as EtCO2 is a monitoring parameter for Carbon Dioxide levels in respiratory function assessment.,0.95,,,
233,relation,Impedance Plethmography,is monitored by,Ventilator,[inferred] cluster completion,reject,,,,,The relation 'is monitored by' does not hold between 'Impedance Plethmography' and 'Ventilator'; these classes are not directly related in the context of monitoring.,0.9,,,
234,relation,Insult,is a risk factor for,Poor Outcome,[inferred] cluster completion,accept_direct,,,,,Insult is a valid class and Poor Outcome is an Outcome; the relationship 'is a risk factor for' holds directly between them.,0.9,,,
235,relation,Insult,triggers intervention,Ventilation,[inferred] cluster completion,revise,4.4,Insult,isAssociatedWith,Ventilation,The relation 'triggers intervention' is not valid; it should be 'isAssociatedWith' as Insult is associated with Ventilation management.,0.85,The relation 'triggers intervention' should be 'isAssociatedWith' as Insult is related to Ventilation management.,1.0,
236,relation,Paralysis,is a condition of,Neurological Injury,[inferred] cluster completion,revise,4.9,Paralysis,subClassOf,Neurological Injury,The relation 'is a condition of' should be replaced with 'is a type of' as Paralysis is a type of Neurological Injury.,0.85,"The relation 'is a condition of' indicates a subclass relationship, so it should be 'subClassOf' as per the preamble.",1.0,
237,relation,Paralysis,affects outcome,Poor Outcome,[inferred] cluster completion,accept_direct,,,,,Paralysis affects outcome Poor Outcome is a valid relationship as paralysis is known to impact patient outcomes in neurointensive care.,0.95,,,
238,relation,Patient Transport,is associated with,Ventilation,[inferred] cluster completion,accept_indirect,,,,,"Patient Transport indirectly affects Ventilation through the process of transporting patients for interventions that require ventilation management, but there is no direct relationship listed in the preamble.",0.7,,,low_evidence
239,relation,Patient Transport,is administered during,Analgesia,[inferred] cluster completion,revise,4.4,Patient Transport,isRelatedTo,Analgesia,The relation 'is administered during' is not appropriate; it should be 'Patient Transport isRelatedTo Analgesia' as transport is related to the administration context of analgesia.,0.7,The relation 'is administered during' is incorrect; 'Patient Transport isRelatedTo Analgesia' better reflects the context of transport and analgesia administration.,0.9,low_evidence
240,relation,Poor Outcome,is influenced by,Insult,[inferred] cluster completion,accept_indirect,,,,,"Poor Outcome is influenced by Insult via the pathway: Insult affects Outcome, thus Poor Outcome is indirectly influenced by Insult.",0.7,,,low_evidence
241,relation,Poor Outcome,is associated with,Paralysis,[inferred] cluster completion,accept_indirect,,,,,"Poor Outcome is associated with Paralysis via the chain: Paralysis is a type of Baseline Therapy, which affects outcomes in TBI patients.",0.7,,,low_evidence
242,relation,Sjo2,is monitored by,Ventilator,[inferred] cluster completion,revise,4.4,Sjo2,isMonitoredBy,Pulse Oximeter,"Sjo2 is a monitoring parameter and should be linked to a valid monitoring method; 'Ventilator' is not a direct monitoring method for Sjo2, suggesting a relabel or endpoint replacement is needed.",0.7,Sjo2 is a monitoring parameter and should be linked to a valid monitoring method; 'Pulse Oximeter' is appropriate.,0.9,low_evidence
243,relation,Skull Fracture Elevation,is associated with,Head Injury,[inferred] cluster completion,accept_direct,,,,,"Skull Fracture Elevation is associated with Head Injury, as both are valid subclasses of Brain Injury, making the relationship semantically correct.",0.95,,,
244,relation,TCD,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,TCD is monitored by Sensor is a valid direct relationship as TCD is a monitoring parameter and Sensor is a type of monitoring device.,0.9,,,
245,relation,Ventilation,is managed by,Ventilator,[inferred] cluster completion,accept_direct,,,,,The relationship 'Ventilation is managed by Ventilator' holds directly as ventilators are used to manage mechanical ventilation settings.,0.9,,,
246,relation,Ventilation,is associated with,Patient Transport,[inferred] cluster completion,reject,,,,,'Ventilation is associated with Patient Transport' is incorrect; mechanical ventilation settings do not have a direct association with patient transport as a treatment or intervention.,0.7,,,low_evidence
247,relation,White Blood Cell Count,has laboratory value,Haematology,[inferred] cluster completion,revise,4.9,White Blood Cell Count,subClassOf,Haematology,"The relation 'has laboratory value' should be 'subClassOf' since 'White Blood Cell Count' is an analyte and 'Haematology' is a panel, as per the subclass pattern in the preamble.",0.9,"White Blood Cell Count→Haematology is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
248,relation,Brain Temperature,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,Brain Temperature is monitored by Sensor is a direct relationship as Brain Temperature is an optional monitoring parameter and Sensor is a valid monitoring device.,0.9,,,
249,relation,Brain Temperature,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,Brain Temperature is an Optional Monitoring Parameter and Timepoint is a valid Monitoring Data class; the relationship holds directly.,0.95,,,
250,relation,Heart Rate,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,Heart Rate is monitored by Sensor is a direct relationship as Sensor is defined as a machine used to record physiological parameters.,0.95,,,
251,relation,Heart Rate,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,Heart Rate hasMonitoringData Timepoint is valid as Heart Rate is a monitoring parameter and Timepoint is associated with sensor readings in monitoring data.,0.9,,,
252,relation,ICP Sensor Placement,is related to,Sensor,[inferred] cluster completion,revise,4.4,ICP Sensor Placement,isMonitoredBy,Sensor,The relation 'is related to' should be replaced with 'isMonitoredBy' since 'ICP Sensor Placement' is a type of monitoring method and 'Sensor' is a broader category of monitoring device.,0.85,The relation 'is related to' should be replaced with 'isMonitoredBy' as it accurately describes the monitoring context.,1.0,
253,relation,Measurement Time,has timepoint,Timepoint,[inferred] cluster completion,accept_direct,,,,,Measurement Time has timepoint Timepoint is a direct relationship as timepoints are specific moments associated with measurements in the ICU.,0.95,,,
254,relation,NIBP,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,"NIBP is a valid subclass of Monitoring Data, and Sensor is a valid class for devices that monitor physiological parameters; the relation 'is monitored by' holds directly.",0.9,,,
255,relation,NIBP,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,"NIBP is an Optional Monitoring Parameter and Timepoint is a Monitoring Data class, establishing a direct hierarchical relationship where NIBP hasMonitoringData Timepoint.",0.9,,,
256,relation,Observation,is measured at,Timepoint,[inferred] cluster completion,accept_direct,,,,,Observation is measured at Timepoint is a direct relationship as Timepoint represents discrete moments for recorded Observations.,0.9,,,
257,relation,Parameter,is measured by,Sensor,[inferred] cluster completion,accept_direct,,,,,Parameter is measured by Sensor is a valid direct relationship as both classes are defined in the domain context.,0.9,,,
258,relation,Peripheral Temperature,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,"Peripheral Temperature is monitored by Sensor, which is a valid relationship in the context of monitoring physiological parameters.",0.95,,,
259,relation,Peripheral Temperature,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,"Peripheral Temperature is a valid subclass of Optional Monitoring Parameter, which is a type of Monitoring Data; the relation holds directly.",0.95,,,
260,relation,Reading,is measured at,Timepoint,[inferred] cluster completion,accept_direct,,,,,"Reading is measured at Timepoint is a direct relationship as Timepoint is a specific moment associated with sensor readings, aligning with the definitions provided.",0.9,,,
261,relation,Reading,measures parameter,Parameter,[inferred] cluster completion,accept_direct,,,,,The triple 'Reading measuresParameter Parameter' is semantically correct as Reading is a subclass of Observation and measuresParameter is a valid relation in the BrainIT ontology.,0.9,,,
262,relation,Respiration Rate,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,Respiration Rate is monitored by Sensor directly aligns with the BrainIT ontology where monitoring parameters are associated with sensors.,0.95,,,
263,relation,Respiration Rate,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,Respiration Rate is a Core Monitoring Parameter and hasMonitoringData is a valid relation for monitoring parameters in the preamble.,0.95,,,
264,relation,Temperature,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,Temperature is monitored by Sensor is a direct relationship as Temperature is a physiological parameter that can be recorded by a Sensor.,0.9,,,
265,relation,Temperature,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,Temperature hasMonitoringData Timepoint is valid as Temperature is a physiological parameter monitored at discrete timepoints.,0.9,,,
266,relation,Biochemistry,has laboratory value,Potassium,[inferred] cluster completion,revise,4.4,Biochemistry,hasLaboratoryValue,Potassium,"The relation 'has laboratory value' should be 'hasLaboratoryValue' as Potassium is an analyte under the Biochemistry panel, which is a subclass relationship.",0.9,The relation 'has laboratory value' should be 'hasLaboratoryValue' as Potassium is an analyte under the Biochemistry panel.,1.0,
267,relation,Biochemistry,has laboratory value,Sodium,[inferred] cluster completion,revise,4.9,Sodium,subClassOf,Biochemistry,"The relation 'has laboratory value' should be 'subClassOf' as Sodium is an analyte subclass of the Biochemistry panel, as per the preamble.",0.9,"Sodium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
268,relation,Blood Gases,is monitored by,Monitoring,[inferred] cluster completion,accept_direct,,,,,"Blood Gases is monitored by Monitoring, as Monitoring encompasses the continuous observation and measurement of physiological parameters, including blood gases.",0.9,,,
269,relation,Cardiac Output,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Cardiac Output,hasMonitoringData,Monitoring,"The relation 'is monitored by' should be 'hasMonitoringData' as Cardiac Output is a parameter that has monitoring data, not the other way around.",0.9,"The relation 'is monitored by' should be 'hasMonitoringData' as Cardiac Output has monitoring data, not the other way around.",1.0,
270,relation,Fluids,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Fluids,hasMonitoringData,Monitoring,The relation 'is monitored by' should be 'hasMonitoringData' since 'Fluids' is a therapy and 'Monitoring' is a method of observation.,0.9,"Fluids is a therapy and Monitoring is a method of observation, so the relation should be hasMonitoringData.",1.0,
271,relation,Glucose,is monitored by,Monitoring,[inferred] cluster completion,accept_direct,,,,,"Glucose is monitored by Monitoring, as Monitoring is the class for continuous observation of physiological parameters, including analytes like Glucose.",0.9,,,
272,relation,Haematocrit,has laboratory value,Haematology,[inferred] cluster completion,revise,4.9,Haematocrit,subClassOf,Haematology,"Haematocrit is an analyte and should be subclassed under Haematology, not related via has laboratory value; the relation should be subClassOf.",0.85,"Haematocrit is an analyte and should be subclassed under Haematology, as per the preamble's analyte-panel hierarchy.",1.0,
273,relation,Haematology,has laboratory value,Haemoglobin,[inferred] cluster completion,revise,4.9,Haematology,subClassOf,Laboratory Values,"Haematology should be a subclass of Laboratory Values, and the relation should be subClassOf instead of has laboratory value.",0.85,"Haematology should be a subclass of Laboratory Values according to the preamble, which classifies analytes under their respective panels.",1.0,
274,relation,Haematology,has laboratory value,Haematocrit,[inferred] cluster completion,revise,4.4,Haematology,hasLaboratoryValue,Haematocrit,"The relation 'has laboratory value' should be 'hasLaboratoryValue' as Haematocrit is an analyte and should relate to its panel, Haematology, via a subclass relationship.",0.9,The relation 'has laboratory value' should be 'hasLaboratoryValue' as it directly connects analytes to their panels.,1.0,
275,relation,Haemoglobin,has laboratory value,Haematology,[inferred] cluster completion,revise,4.9,Haemoglobin,subClassOf,Haematology,"The relation 'has laboratory value' should be 'hasLaboratoryValue' as the subject 'Haemoglobin' is an analyte and the object 'Haematology' is a panel, indicating a subclass relationship.",0.9,"Haemoglobin is an analyte and Haematology is its panel, following the analyte→panel subclass pattern in the preamble.",1.0,
276,relation,Monitoring,monitoring indicates condition,Secondary Insult,[inferred] cluster completion,reject,,,,,The relation 'monitoring indicates condition' is semantically incorrect; monitoring does not directly indicate a secondary insult but rather assesses physiological parameters.,0.7,,,low_evidence
277,relation,Nutrition,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,"The relation 'is monitored by' does not hold between 'Nutrition' and 'Monitoring', as Nutrition is not a monitored entity in this context.",0.7,,,low_evidence
278,relation,Potassium,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.9,Potassium,subClassOf,Biochemistry,"Potassium is a valid analyte and should be a subclass of Biochemistry, not related via has laboratory value.",0.9,Potassium is an analyte and should be a subclass of Biochemistry according to the preamble's analyte-panel subclass pattern.,1.0,
279,relation,Sedation,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,"The relationship 'Sedation is monitored by Monitoring' is incorrect as 'Monitoring' is a class, not a specific monitoring method or sensor required for this relation.",0.85,,,
280,relation,Sodium,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.9,Sodium,subClassOf,Biochemistry,"The relation 'has laboratory value' should be 'subClassOf' as Sodium is an analyte and Biochemistry is its panel, per the preamble.",0.9,"Sodium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
281,relation,Disability,is associated with,Outcome Score,[inferred] cluster completion,accept_direct,,,,,Disability is associated with Outcome Score as it reflects the impact of brain injuries on daily living activities and neurological outcomes.,0.95,,,
282,relation,Disability,is influenced by,GCS Assessment,[inferred] cluster completion,accept_indirect,,,,,"Disability is influenced by GCS Assessment indirectly through the relationship of GCS Assessment assessing neurological status, which affects disability outcomes in brain injury patients.",0.85,,,
283,relation,GCS Assessment,is associated with,Pupil Assessment,[inferred] cluster completion,accept_direct,,,,,GCS Assessment is associated with Pupil Assessment as both are Clinical Assessments related to neurological status following brain injury.,0.9,,,
284,relation,GOSe Outcome,relates to clinical outcome,Outcome Score,[inferred] cluster completion,accept_indirect,,,,,"GOSe Outcome relates to Outcome Score via the broader concept of clinical outcomes, which connects these two classes indirectly through the assessment of patient outcomes.",0.85,,,
285,relation,Motor Impairment,is associated with,Disability,[inferred] cluster completion,accept_direct,,,,,Motor Impairment is associated with Disability as both are valid classes related to brain injury assessments.,0.9,,,
286,relation,Motor Impairment,is influenced by,GCS Assessment,[inferred] cluster completion,accept_indirect,,,,,Motor Impairment is influenced by GCS Assessment via the pathway: GCS Assessment assesses neurological status → influences Motor Impairment.,0.7,,,low_evidence
287,relation,Outcome Score,predicts outcome,GOSe Outcome,[inferred] cluster completion,accept_direct,,,,,Outcome Score predicts GOSe Outcome is a valid direct relationship as both are related to assessing neurological outcomes in TBI patients.,0.9,,,
288,relation,Outcome Score,is associated with,Disability,[inferred] cluster completion,accept_indirect,,,,,"Outcome Score indirectly assesses Disability through the relationship of neurological outcomes from brain injury assessments, thus linking the two concepts.",0.7,,,low_evidence
289,relation,Pupil Assessment,is associated with,GCS Assessment,[inferred] cluster completion,accept_direct,,,,,Pupil Assessment is associated with GCS Assessment as both are Clinical Assessments used to evaluate neurological status in TBI patients.,0.9,,,
290,relation,CPP,is influenced by,ICP,[inferred] cluster completion,accept_direct,,,,,"CPP is influenced by ICP, as ICP directly affects cerebral perfusion pressure, a critical relationship in neurointensive care.",0.95,,,
291,relation,CPP,calculates,Mean Cerebral Perfusion Pressure,[inferred] cluster completion,accept_indirect,,,,,"CPP calculates Mean Cerebral Perfusion Pressure via the relationship between mean arterial pressure and intracranial pressure, establishing an indirect connection.",0.85,,,
292,relation,Intracranial Hypertension,is a condition of,ICP,[inferred] cluster completion,accept_direct,,,,,"Intracranial Hypertension is a condition that directly relates to ICP, as elevated ICP is a critical parameter in assessing this condition.",0.9,,,
293,relation,Mean Cerebral Perfusion Pressure,is influenced by,ICP,[inferred] cluster completion,accept_direct,,,,,"Mean Cerebral Perfusion Pressure is influenced by ICP, which is a critical parameter in neurological assessments, supporting a direct relationship.",0.95,,,
294,relation,Pressure Reactivity Index (PRx),assesses,ICP,[inferred] cluster completion,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
295,relation,Carbon Dioxide,is monitored by,Partial Pressure of Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,Carbon Dioxide is monitored by Partial Pressure of Carbon Dioxide as it is a valid physiological observation relationship in neurointensive care.,0.9,,,
296,relation,Carbon Dioxide,is associated with,Ventilation,[inferred] cluster completion,accept_indirect,,,,,"Carbon Dioxide is associated with Ventilation indirectly through the relationship of monitoring respiratory function, which involves both concepts.",0.7,,,low_evidence
297,relation,End-tidal Carbon Dioxide,assesses,Ventilation,[inferred] cluster completion,accept_direct,,,,,End-tidal Carbon Dioxide assesses Ventilation directly as it is a measurement used to evaluate ventilation settings and management.,0.9,,,
298,relation,End-tidal Carbon Dioxide,is measured by,Sensor,[inferred] cluster completion,accept_direct,,,,,"End-tidal Carbon Dioxide is measured by Sensor, both classes are valid and the relationship holds directly as per the domain context.",0.9,,,
299,relation,Partial Pressure of Carbon Dioxide,is influenced by,Ventilation,[inferred] cluster completion,accept_direct,,,,,Partial Pressure of Carbon Dioxide is influenced by Ventilation as both are valid classes in the neurointensive care context.,0.9,,,
300,hierarchy,Decompressive Craniectomy,subClassOf,Surgical Procedure,Decompressive craniectomy (DC) is a surgical technique originally described by Kocher in 1901.,accept_direct,,,,,"Decompressive Craniectomy is listed as a valid subclass of Surgical Procedure in the preamble; thus, the subclass relationship is valid.",1.0,,,
301,hierarchy,Secondary Insult,subClassOf,Insult,One of the most critical types of systemic secondary insult is arterial hypotension.,accept_direct,,,,,"Secondary Insult is listed as a valid subclass of Insult in the preamble, confirming the subclass relationship.",1.0,,,
302,hierarchy,Vasopressors,subClassOf,Baseline Therapy,[inferred] Vasopressors is a subclass of Baseline Therapy (deterministic hierarchy checklist).,reject,,,,,"Vasopressors is not a subclass of Baseline Therapy; it is a specific type of Secondary Insult Therapy used in critical care, which contradicts the preamble's definitions.",0.9,,,
303,hierarchy,Secondary Insult,subClassOf,Condition,[inferred] Secondary Insult is a subclass of Condition (deterministic hierarchy checklist).,accept_direct,,,,,"Secondary Insult is a valid subclass of Condition as per the preamble, which lists various subclasses under Condition.",1.0,,,
304,hierarchy,Core Monitoring Parameter,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Core Monitoring Parameter is organized under Monitoring Data,accept_direct,,,,,Core Monitoring Parameter is explicitly listed as a valid subclass of Monitoring Data in the preamble.,1.0,,,
305,hierarchy,Heart Rate,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Heart Rate is organized under Core Monitoring Parameter,accept_direct,,,,,Heart Rate is listed as a valid subclass of Core Monitoring Parameter in the preamble; the relationship holds directly.,1.0,,,
306,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Arterial Pressure (MAP) is listed as a valid subclass of Core Monitoring Parameter in the preamble.,1.0,,,
307,hierarchy,Mean Intracranial Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Intracranial Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Intracranial Pressure is listed as a valid subclass of Core Monitoring Parameter in the preamble.,1.0,,,
308,hierarchy,Mean Cerebral Perfusion Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Cerebral Perfusion Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Cerebral Perfusion Pressure is a valid subclass of Core Monitoring Parameter as per the preamble's hierarchy.,0.95,,,
309,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Pressure Reactivity Index (PRx) is organized under Core Monitoring Parameter,accept_direct,,,,,"Pressure Reactivity Index (PRx) is listed as a subclass of Core Monitoring Parameter in the preamble; thus, the subclass relationship is valid.",1.0,,,
310,hierarchy,Monitoring Time,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Monitoring Time is organized under Monitoring Data,accept_direct,,,,,Monitoring Time is a subclass of Monitoring Data as per the preamble's hierarchy of monitoring concepts.,1.0,,,
311,hierarchy,Baseline Therapy,subClassOf,Therapy,[inferred] Chain-of-Layer: Baseline Therapy is organized under Therapy,accept_direct,,,,,Baseline Therapy subClassOf Therapy is explicitly listed in the preamble as a valid subclass relationship.,1.0,,,
312,hierarchy,Barbiturates,subClassOf,Secondary Insult Therapy,[inferred] Chain-of-Layer: Barbiturates is organized under Baseline Therapy,accept_direct,,,,,"Barbiturates is listed as a valid subclass of Secondary Insult Therapy in the preamble; thus, the relationship holds directly.",1.0,,,
313,hierarchy,Traumatic Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Traumatic Brain Injury is organized under Condition,accept_direct,,,,,"Traumatic Brain Injury is explicitly listed as a subclass of Condition in the preamble; thus, the relationship is valid.",1.0,,,
314,hierarchy,Sepsis,subClassOf,Condition,[inferred] Chain-of-Layer: Sepsis is organized under Condition,accept_direct,,,,,"Sepsis is listed as a valid subclass of Condition in the preamble, confirming the subclass relationship directly.",1.0,,,
315,hierarchy,Septic Shock,subClassOf,Condition,[inferred] Chain-of-Layer: Septic Shock is organized under Condition,reject,,,,,"Septic Shock is not a subclass of Condition as defined; Condition is a generic superclass for all medical conditions, not specifically related to stroke.",0.7,,,low_evidence
316,hierarchy,GCS Assessment,subClassOf,Clinical Assessment,[inferred] Chain-of-Layer: GCS Assessment is organized under Outcome,accept_direct,,,,,"GCS Assessment is listed as a subclass of Clinical Assessment in the preamble, confirming the subclass relationship.",1.0,,,
317,hierarchy,Guideline Adherence,subClassOf,Guideline,[inferred] Chain-of-Layer: Guideline Adherence is organized under Guideline,reject,,,,,"Guideline Adherence is not a subclass of Guideline; they represent different concepts, one being a practice and the other a recommendation.",0.9,,,
318,hierarchy,Cerebrovascular Autoregulation,subClassOf,Condition,[inferred] Cerebrovascular Autoregulation is a subclass of Condition (deterministic hierarchy checklist).,accept_direct,,,,,"Cerebrovascular Autoregulation is a subclass of Condition as per the preamble, which lists various medical conditions including secondary complications.",0.95,,,
319,hierarchy,Haematocrit,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,Haematocrit is a valid subclass of Haematology as per the preamble's classification of analytes under their respective panels.,1.0,,,
320,hierarchy,TCD,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"TCD is listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the subclass relationship holds directly.",0.95,,,
