triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
204,relation,Physiotherapy,is administered during,Session,[inferred] cluster completion,accept_direct,,,,,Physiotherapy is administered during Session is a valid relationship as Physiotherapy involves sessions for patient management in ICU.,0.9,,,
205,relation,Routine Nursing Care,is administered during,Session,[inferred] cluster completion,revise,4.9,Routine Nursing Care,subClassOf,Nursing Intervention,"The relation 'is administered during' should be 'isATypeOf' as Routine Nursing Care is a type of Nursing Intervention, which is a subclass of Patient Interventions.",0.85,"Routine Nursing Care is a type of Nursing Intervention, so the relation should be subClassOf.",1.0,
206,relation,Surgical Procedure,is monitored by,Intensive Care Management,[inferred] cluster completion,reject,,,,,"'Surgical Procedure is monitored by Intensive Care Management' is incorrect; surgical procedures are not monitored by ICU management data, which is a category, not a monitoring method.",0.9,,,
207,relation,Barbiturates,is administered during,Decompressive Craniectomy,[inferred] cluster completion,accept_direct,,,,,Barbiturates is administered during Decompressive Craniectomy is a valid relationship as Barbiturates are used for sedation in surgical procedures.,0.9,,,
208,relation,Cerebrovascular Autoregulation,is influenced by,Decompressive Craniectomy,[inferred] cluster completion,accept_indirect,,,,,Cerebrovascular Autoregulation is influenced by Decompressive Craniectomy through the pathway: Decompressive Craniectomy affects Outcome → Cerebrovascular Autoregulation is associated with Outcome.,0.7,,,low_evidence
209,relation,Condition,is a condition of,Hypoperfusion,[inferred] cluster completion,reject,,,,,"The relationship 'Condition is a condition of Hypoperfusion' is semantically incorrect; conditions do not possess conditions, thus the triple does not hold.",0.9,,,
210,relation,Evacuation of Mass Lesion,has surgical procedure,Decompressive Craniectomy,[inferred] cluster completion,accept_direct,,,,,Evacuation of Mass Lesion has surgical procedure Decompressive Craniectomy is a direct relationship as both are valid subclasses of Surgical Procedure.,0.9,,,
211,relation,Hypoperfusion,is associated with,Condition,[inferred] cluster completion,reject,,,,,Hypoperfusion is not a subclass or directly associated with Condition as defined; Condition is too broad and does not specifically relate to hypoperfusion.,0.85,,,
212,relation,Jugular Venous Desaturation,is monitored by,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_direct,,,,,"Jugular Venous Desaturation is monitored by Jugular Venous Oxygen Saturation, which is a valid monitoring relationship in the neurointensive care context.",0.9,,,
213,relation,Management,is managed by,Barbiturates,[inferred] cluster completion,revise,4.4,Management,receivesTherapy,Barbiturates,"The relation 'is managed by' should be 'receivesTherapy' as Barbiturates is a subclass of Secondary Insult Therapy, which is a type of therapy.",0.85,The relation 'is managed by' should be 'receivesTherapy' as Barbiturates is a subclass of Secondary Insult Therapy.,1.0,
214,relation,Microdialysis,is monitored by,Partial Pressure of Brain Tissue Oxygen,[inferred] cluster completion,accept_indirect,,,,,Microdialysis indirectly relates to Partial Pressure of Brain Tissue Oxygen through the monitoring of physiological parameters in TBI patients.,0.7,,,low_evidence
215,relation,Removal of Foreign Body,has surgical procedure,Evacuation of Mass Lesion,[inferred] cluster completion,accept_direct,,,,,Removal of Foreign Body has surgical procedure Evacuation of Mass Lesion is valid as both are subclasses of Surgical Procedure in the neurointensive care context.,0.9,,,
216,relation,EUSIG Grade,defines,Secondary Insult,[inferred] cluster completion,revise,4.4,EUSIG Grade,isAConditionOf,Secondary Insult,"The relation 'defines' should be changed to 'isAConditionOf' as EUSIG Grade is a classification related to Secondary Insult, not a defining relationship.",0.8,"The relation 'defines' should be 'isAConditionOf' as EUSIG Grade categorizes Secondary Insult, not defines it.",0.9,
217,relation,Secondary Brain Injury,is a condition of,Secondary Insult,[inferred] cluster completion,accept_indirect,,,,,"Secondary Brain Injury is a subclass of Brain Injury, which is a condition of Secondary Insult, making the relationship valid through a traceable chain.",0.9,,,
218,relation,Secondary Brain Injury,worsens,Outcome,[inferred] cluster completion,accept_direct,,,,,Secondary Brain Injury worsens Outcome is clinically valid as secondary injuries can negatively impact patient outcomes directly.,0.9,,,
219,relation,Secondary Insult,triggers intervention,Secondary Insult Therapy,[inferred] cluster completion,revise,4.4,Secondary Insult,receivesTherapy,Secondary Insult Therapy,The relation 'triggers intervention' should be replaced with 'receivesTherapy' as Secondary Insult Therapy is a type of therapy for Secondary Insult.,0.9,The relation 'triggers intervention' should be 'receivesTherapy' as Secondary Insult Therapy is a type of therapy for Secondary Insult.,1.0,
220,relation,Secondary Insult Grades,defines,Secondary Insult,[inferred] cluster completion,accept_indirect,,,,,"Secondary Insult Grades defines Secondary Insult via a classification system, linking the two concepts indirectly through the definition of secondary complications.",0.8,,,
221,relation,Secondary Insult Therapy,is administered during,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,"Secondary Insult Therapy is administered during Secondary Insult, as both classes are validly related in neurointensive care.",0.95,,,
222,relation,Secondary Insult Therapy,reduces,Secondary Brain Injury,[inferred] cluster completion,accept_direct,,,,,Secondary Insult Therapy reduces Secondary Brain Injury is a valid direct relationship as therapies aim to mitigate secondary complications in brain injury cases.,0.9,,,
223,relation,Secondary Insult Treatment,targets condition,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,"Secondary Insult Treatment targets Secondary Insult as it is a therapy aimed at addressing complications after an initial injury, which is clinically valid.",0.9,,,
224,relation,Analgesia,is administered during,Patient Transport,[inferred] cluster completion,revise,4.4,Analgesia,receivesTherapy,Patient Transport,The relation 'is administered during' should be 'receivesTherapy' as Analgesia is a therapy and Patient Transport is not a therapy class.,0.9,The relation 'is administered during' should be 'receivesTherapy' as Analgesia is a therapy and Patient Transport is not a therapy class.,1.0,
225,relation,Analgesia,reduces,Poor Outcome,[inferred] cluster completion,revise,4.4,Analgesia,affectsOutcome,Poor Outcome,Analgesia reduces Poor Outcome needs to be revised; the relation should be 'affectsOutcome' as Poor Outcome is an Outcome class.,0.85,The relation 'reduces' should be 'affectsOutcome' as Poor Outcome is an Outcome class.,1.0,
226,relation,Anti-hypertensives,is administered during,Ventilation,[inferred] cluster completion,revise,4.4,Anti-hypertensives,receivesTherapy,Ventilation,"The relation 'is administered during' should be 'receivesTherapy' as Anti-hypertensives is a therapy class and Ventilation is a procedure, not a therapy.",0.85,The relation 'is administered during' should be 'receivesTherapy' as Anti-hypertensives is a therapy class and Ventilation is a procedure.,1.0,
227,relation,Anti-pyretics,targets condition,Temperature,[inferred] cluster completion,revise,4.4,Anti-pyretics,hasMonitoringData,Temperature,"The relation 'targets condition' is not appropriate; 'Anti-pyretics' should be linked to 'Temperature' via a monitoring relationship, such as 'hasMonitoringData'.",0.85,"Anti-pyretics should be linked to Temperature via a monitoring relationship, hence 'hasMonitoringData' is appropriate.",1.0,
228,relation,Anti-pyretics,reduces,Poor Outcome,[inferred] cluster completion,revise,4.4,Anti-pyretics,affectsOutcome,Poor Outcome,The relation 'reduces' should be changed to 'affectsOutcome' since Anti-pyretics is a therapy that influences outcomes like Poor Outcome.,0.85,The relation 'reduces' should be 'affectsOutcome' since Anti-pyretics is a therapy that influences outcomes like Poor Outcome.,1.0,
229,relation,Antibiotics,is administered during,Patient Transport,[inferred] cluster completion,revise,4.4,Antibiotics,receivesTherapy,Patient Transport,The relation 'is administered during' should be 'receivesTherapy' as 'Antibiotics' is a therapy and 'Patient Transport' is not a valid therapy class.,0.85,"Antibiotics is a therapy and should be connected to Patient Transport via receivesTherapy, not isAdministeredDuring.",1.0,
230,relation,Electrocardiogram (ECG),is monitored by,Ventilator,[inferred] cluster completion,revise,4.4,Electrocardiogram,producedBySensor,Sensor,"The relation 'is monitored by' should be changed to 'produced by sensor' as ECG is a monitoring data type and should relate to a sensor, not a ventilator.",0.9,The relation 'is monitored by' should be 'produced by sensor' as ECG is a monitoring data type.,1.0,
231,relation,EtCO2,is monitored by,Ventilator,[inferred] cluster completion,accept_direct,,,,,"EtCO2 is a Core Monitoring Parameter and Ventilator is a monitoring method, making the relationship 'is monitored by' valid directly between these classes.",0.9,,,
232,relation,EtCO2,measures parameter,Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,EtCO2 measuresParameter Carbon Dioxide as it is a valid monitoring relationship in the neurointensive care context.,0.9,,,
233,relation,Impedance Plethmography,is monitored by,Ventilator,[inferred] cluster completion,revise,4.4,Impedance Plethmography,hasMonitoringData,Ventilator,The relation 'is monitored by' should be 'hasMonitoringData' since 'Impedance Plethmography' is a type of monitoring data.,0.9,The relation 'is monitored by' should be 'hasMonitoringData' as it correctly connects monitoring data with the monitoring device.,1.0,
234,relation,Insult,is a risk factor for,Poor Outcome,[inferred] cluster completion,accept_direct,,,,,"Insult is a valid subclass of Secondary Insult, which is clinically recognized as a risk factor for Poor Outcome in TBI patients.",0.9,,,
235,relation,Insult,triggers intervention,Ventilation,[inferred] cluster completion,revise,4.4,Insult,isAssociatedWith,Ventilation,The relation 'triggers intervention' is not valid; it should be 'isAssociatedWith' as Insult relates to interventions like Ventilation.,0.85,The relation 'triggers intervention' should be 'isAssociatedWith' as Insult relates to interventions like Ventilation.,1.0,
236,relation,Paralysis,is a condition of,Neurological Injury,[inferred] cluster completion,reject,,,,,"Paralysis is not a condition of Neurological Injury; it is a type of Baseline Therapy, making the relationship semantically incorrect.",0.9,,,
237,relation,Paralysis,affects outcome,Poor Outcome,[inferred] cluster completion,accept_direct,,,,,Paralysis affects outcome Poor Outcome is clinically valid as paralysis can lead to poor outcomes in TBI patients.,0.9,,,
238,relation,Patient Transport,is associated with,Ventilation,[inferred] cluster completion,accept_indirect,,,,,Patient Transport indirectly relates to Ventilation through the context of Nursing Interventions and Patient Interventions in the neurointensive care setting.,0.7,,,low_evidence
239,relation,Patient Transport,is administered during,Analgesia,[inferred] cluster completion,revise,4.4,Patient Transport,receivesTherapy,Analgesia,The relation 'is administered during' should be replaced with 'receivesTherapy' to correctly reflect that 'Patient Transport' is not a therapy but a nursing intervention.,0.85,"The relation 'is administered during' should be 'receivesTherapy' as 'Patient Transport' is a nursing intervention, not a therapy.",1.0,
240,relation,Poor Outcome,is influenced by,Insult,[inferred] cluster completion,accept_indirect,,,,,"Poor Outcome is influenced by Insult via the relationship of Insult causing conditions that lead to Poor Outcome, making it an indirect relationship.",0.7,,,low_evidence
241,relation,Poor Outcome,is associated with,Paralysis,[inferred] cluster completion,accept_indirect,,,,,Poor Outcome is associated with Paralysis via the relationship that both are linked through the broader context of therapy and patient outcomes in neurointensive care.,0.85,,,
242,relation,SjO2,is monitored by,Ventilator,[inferred] cluster completion,reject,,,,,"SjO2 is a monitoring parameter, while Ventilator is a device; the relationship 'is monitored by' does not hold between these classes as per the domain context.",0.9,,,
243,relation,Skull Fracture Elevation,is associated with,Head Injury,[inferred] cluster completion,accept_direct,,,,,"Skull Fracture Elevation is associated with Head Injury as both are valid classes in the neurointensive care context, and the relationship holds directly.",0.9,,,
244,relation,TCD,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,"TCD is monitored by Sensor, as Sensors are used for monitoring physiological parameters, which includes TCD.",0.9,,,
245,relation,Ventilation,is managed by,Ventilator,[inferred] cluster completion,accept_direct,,,,,Ventilation is managed by Ventilator is a direct relationship as Ventilation settings are indeed managed by a Ventilator in neurointensive care.,0.95,,,
246,relation,Ventilation,is associated with,Patient Transport,[inferred] cluster completion,reject,,,,,'Ventilation is associated with Patient Transport' does not hold as there is no direct or indirect relationship between these classes in the neurointensive care context.,0.9,,,
247,relation,White Blood Cell Count,has laboratory value,Haematology,[inferred] cluster completion,revise,4.9,White Blood Cell Count,subClassOf,Haematology,The relation 'has laboratory value' should be 'subClassOf' as White Blood Cell Count is an analyte subclass of Haematology panel.,0.9,"White Blood Cell Count→Haematology is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
248,relation,Brain Temperature,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,Brain Temperature is monitored by Sensor directly as per the BrainIT ontology definitions; the relationship holds correctly between the two classes.,0.95,,,
249,relation,Brain Temperature,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,"Brain Temperature is an Optional Monitoring Parameter and Timepoint is a hierarchical concept in monitoring data; thus, the relationship holds directly.",0.95,,,
250,relation,Heart Rate,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,Heart Rate is monitored by Sensor is a valid direct relationship as per the domain context where Sensor is used to record physiological parameters.,0.95,,,
251,relation,Heart Rate,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,Heart Rate is a Core Monitoring Parameter and Timepoint is a Monitoring Data subclass; the relationship holds directly as Heart Rate hasMonitoringData Timepoint.,0.9,,,
252,relation,ICP Sensor Placement,is related to,Sensor,[inferred] cluster completion,accept_direct,,,,,The relationship 'ICP Sensor Placement is related to Sensor' is valid as ICP Sensor Placement is a type of Sensor used for monitoring.,0.9,,,
253,relation,Measurement Time,has timepoint,Timepoint,[inferred] cluster completion,accept_direct,,,,,Measurement Time has timepoint Timepoint is a valid relationship as Measurement Time refers to specific time points associated with sensor readings.,0.9,,,
254,relation,NIBP,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,"NIBP is a valid subclass of Monitoring Data, and Sensor is a valid class for devices that monitor parameters; the relationship holds directly.",0.9,,,
255,relation,NIBP,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,"NIBP is an optional monitoring parameter and Timepoint is associated with monitoring data, making the relationship valid as per the hierarchical structure in the preamble.",0.9,,,
256,relation,Observation,is measured at,Timepoint,[inferred] cluster completion,accept_direct,,,,,"Observation is measured at Timepoint directly, aligning with the definitions of both classes in the domain context.",0.95,,,
257,relation,Parameter,is measured by,Sensor,[inferred] cluster completion,accept_direct,,,,,"Parameter is measured by Sensor is a valid relationship as Sensors are used to record physiological parameters, aligning with the definitions in the preamble.",0.95,,,
258,relation,Peripheral Temperature,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,"Peripheral Temperature is monitored by Sensor, as Sensors are used to record physiological parameters, including temperature readings.",0.95,,,
259,relation,Peripheral Temperature,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,"Peripheral Temperature is an Optional Monitoring Parameter and Timepoint is a valid Monitoring Data, thus the relationship holds directly.",0.9,,,
260,relation,Reading,is measured at,Timepoint,[inferred] cluster completion,accept_direct,,,,,Reading is measured at Timepoint is a direct relationship as Timepoint is a specific moment for monitoring data.,0.9,,,
261,relation,Reading,measures parameter,Parameter,[inferred] cluster completion,accept_direct,,,,,Reading measuresParameter Parameter is a direct relationship as Reading is the hub class for physiological observations and Parameter is a valid class of measured variables.,0.95,,,
262,relation,Respiration Rate,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,"Respiration Rate is monitored by Sensor directly, as both classes are defined in the domain context.",0.9,,,
263,relation,Respiration Rate,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,Respiration Rate hasMonitoringData Timepoint reflects the hierarchical relationship where physiological parameters are monitored over discrete time points.,0.95,,,
264,relation,Temperature,is monitored by,Sensor,[inferred] cluster completion,accept_direct,,,,,Temperature is monitored by Sensor as both are valid classes in the monitoring context of the BrainIT ontology.,0.9,,,
265,relation,Temperature,has monitoring data,Timepoint,[inferred] cluster completion,accept_direct,,,,,Temperature hasMonitoringData Timepoint is valid as Temperature is a physiological parameter monitored at discrete timepoints.,0.9,,,
266,relation,Biochemistry,has laboratory value,Potassium,[inferred] cluster completion,revise,4.4,Biochemistry,hasLaboratoryValue,Potassium,The relation 'has laboratory value' should be 'hasLaboratoryValue' as it must reflect the correct BrainIT relation for analytes and panels.,0.9,The relation 'has laboratory value' should be 'hasLaboratoryValue' as per BrainIT conventions for analytes and panels.,1.0,
267,relation,Biochemistry,has laboratory value,Sodium,[inferred] cluster completion,revise,4.9,Sodium,subClassOf,Biochemistry,"Sodium is an analyte and should be a subclass of Biochemistry, not related by has laboratory value; the relation should be subClassOf.",0.9,"Sodium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
268,relation,Blood Gases,is monitored by,Monitoring,[inferred] cluster completion,accept_direct,,,,,"Blood Gases is monitored by Monitoring, as Monitoring encompasses the continuous observation of physiological parameters including blood gases.",0.9,,,
269,relation,Cardiac Output,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Cardiac Output,hasMonitoringData,Monitoring,The relation 'is monitored by' should be 'hasMonitoringData' as Cardiac Output is a parameter that has monitoring data.,0.9,The relation 'is monitored by' should be 'hasMonitoringData' as Cardiac Output is a parameter that has monitoring data.,1.0,
270,relation,Fluids,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Fluids,hasMonitoringData,Monitoring,The relation 'is monitored by' should be 'hasMonitoringData' as Fluids is a type of therapy and Monitoring is a type of monitoring data.,0.9,The relation 'is monitored by' should be 'hasMonitoringData' as Fluids is a type of therapy and Monitoring is a type of monitoring data.,1.0,
271,relation,Glucose,is monitored by,Monitoring,[inferred] cluster completion,accept_indirect,,,,,"Glucose is monitored by Monitoring via the relationship of being a physiological parameter measured in critically ill patients, connecting through Monitoring Data.",0.85,,,
272,relation,Haematocrit,has laboratory value,Haematology,[inferred] cluster completion,revise,4.9,Haematocrit,subClassOf,Haematology,"Haematocrit is an analyte and should be a subclass of Haematology, not related by has laboratory value; the relation should be subClassOf.",0.9,"Haematocrit is an analyte and should be a subclass of Haematology, per the preamble's analyte→panel pattern.",1.0,
273,relation,Haematology,has laboratory value,Haemoglobin,[inferred] cluster completion,revise,4.9,Haematology,subClassOf,Laboratory Values,"Haematology should be a subclass of Laboratory Values, and the relation should be subClassOf instead of has laboratory value.",0.9,"Haematology should be a subclass of Laboratory Values as per the domain context, indicating the analyte-panel relationship.",1.0,
274,relation,Haematology,has laboratory value,Haematocrit,[inferred] cluster completion,revise,4.9,Haematocrit,subClassOf,Haematology,"The relation 'has laboratory value' should be 'subClassOf' as Haematocrit is an analyte under the Haematology panel, according to the preamble.",0.9,"Haematocrit is an analyte under the Haematology panel, so the relation should be subClassOf.",1.0,
275,relation,Haemoglobin,has laboratory value,Haematology,[inferred] cluster completion,revise,4.9,Haemoglobin,subClassOf,Haematology,"Haemoglobin is an analyte and should be subclassed under Haematology, not related via has laboratory value.",0.9,"Haemoglobin is an analyte and should be subclassed under Haematology, per the analyte→panel pattern in the preamble.",1.0,
276,relation,Monitoring,monitoring indicates condition,Secondary Insult,[inferred] cluster completion,reject,,,,,"The relation 'monitoring indicates condition' is incorrect; monitoring does not directly indicate a secondary insult, as it is a broader observation category without a direct causal link.",0.7,,,low_evidence
277,relation,Nutrition,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Nutrition,hasMonitoringData,Monitoring,The relation 'is monitored by' should be 'hasMonitoringData' as Nutrition is a type of Therapy and Monitoring is a type of Monitoring Data.,0.9,The relation 'is monitored by' should be 'hasMonitoringData' as Nutrition is a type of Therapy and Monitoring is a type of Monitoring Data.,1.0,
278,relation,Potassium,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.9,Potassium,subClassOf,Biochemistry,"Potassium is an analyte and should be a subclass of Biochemistry, not related via has laboratory value; the relation should be subClassOf.",0.9,"Potassium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
279,relation,Sedation,is monitored by,Monitoring,[inferred] cluster completion,accept_direct,,,,,"Sedation is monitored by Monitoring, as Monitoring is the method for continuous observation of physiological parameters in critically ill patients.",0.9,,,
280,relation,Sodium,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.9,Sodium,subClassOf,Biochemistry,Sodium is an analyte and Biochemistry is a panel; the relationship should be subClassOf instead of has laboratory value as per the preamble.,0.9,"Sodium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
281,relation,Disability,is associated with,Outcome Score,[inferred] cluster completion,accept_direct,,,,,Disability is associated with Outcome Score as both are valid classes in the context of brain injury assessment.,0.9,,,
282,relation,Disability,is influenced by,GCS Assessment,[inferred] cluster completion,accept_indirect,,,,,"Disability is influenced by GCS Assessment via the relationship that GCS Assessment assesses neurological status, which impacts disability outcomes.",0.7,,,low_evidence
283,relation,GCS Assessment,is associated with,Pupil Assessment,[inferred] cluster completion,accept_indirect,,,,,"GCS Assessment is associated with neurological status, which indirectly relates to Pupil Assessment through their shared focus on brain injury assessment.",0.85,,,
284,relation,GOSe Outcome,relates to clinical outcome,Outcome Score,[inferred] cluster completion,accept_indirect,,,,,"GOSe Outcome relates to clinical outcome indirectly via Outcome Score, as both are part of assessing patient outcomes in TBI.",0.7,,,low_evidence
285,relation,Motor Impairment,is associated with,Disability,[inferred] cluster completion,accept_direct,,,,,Motor Impairment is associated with Disability as both are valid concepts in the context of brain injury and their relationship is clinically recognized.,0.9,,,
286,relation,Motor Impairment,is influenced by,GCS Assessment,[inferred] cluster completion,accept_indirect,,,,,Motor Impairment is influenced by GCS Assessment indirectly through the assessment of neurological status and its impact on motor function.,0.7,,,low_evidence
287,relation,Outcome Score,predicts outcome,GOSe Outcome,[inferred] cluster completion,accept_direct,,,,,Outcome Score predicts GOSe Outcome is a valid direct relationship as both are classes related to assessing neurological outcomes post-brain injury.,0.9,,,
288,relation,Outcome Score,is associated with,Disability,[inferred] cluster completion,accept_indirect,,,,,"Outcome Score indirectly relates to Disability through the assessment of neurological outcomes, which affects the level of disability in patients with brain injuries.",0.85,,,
289,relation,Pupil Assessment,is associated with,GCS Assessment,[inferred] cluster completion,accept_direct,,,,,Pupil Assessment is associated with GCS Assessment as both are Clinical Assessments related to neurological status.,0.9,,,
290,relation,Cerebral Perfusion Pressure (CPP),is influenced by,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is influenced by Intracranial Pressure (ICP), which is a clinically valid relationship in neurointensive care.",0.95,,,
291,relation,Cerebral Perfusion Pressure (CPP),calculates,Mean Cerebral Perfusion Pressure,[inferred] cluster completion,accept_indirect,,,,,Cerebral Perfusion Pressure calculates Mean Cerebral Perfusion Pressure indirectly through the relationship of CPP being a derived parameter calculated from MAP and ICP.,0.85,,,
292,relation,Intracranial Hypertension,is a condition of,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,Intracranial Hypertension is a condition that directly relates to Intracranial Pressure (ICP) as a critical parameter in neurological assessments.,0.95,,,
293,relation,Mean Cerebral Perfusion Pressure,is influenced by,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,"Mean Cerebral Perfusion Pressure is influenced by Intracranial Pressure, as both are valid parameters in neurointensive care assessments.",0.9,,,
294,relation,Pressure Reactivity Index (PRx),assesses,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,PRx assesses ICP is a valid relationship as PRx is used to evaluate the brain's ability to regulate blood flow in response to ICP changes.,0.9,,,
295,relation,Carbon Dioxide,is monitored by,Partial Pressure of Carbon Dioxide,[inferred] cluster completion,accept_indirect,,,,,The relationship 'Carbon Dioxide is monitored by Partial Pressure of Carbon Dioxide' is true via the indirect path: Carbon Dioxide → is assessed by → Partial Pressure of Carbon Dioxide.,0.7,,,low_evidence
296,relation,Carbon Dioxide,is associated with,Ventilation,[inferred] cluster completion,accept_indirect,,,,,Carbon Dioxide is associated with Ventilation via the relationship that both are part of the respiratory monitoring and management context in neurointensive care.,0.7,,,low_evidence
297,relation,End-tidal Carbon Dioxide,assesses,Ventilation,[inferred] cluster completion,accept_direct,,,,,End-tidal Carbon Dioxide assesses Ventilation directly as it measures the effectiveness of ventilation management.,0.9,,,
298,relation,End-tidal Carbon Dioxide,is measured by,Sensor,[inferred] cluster completion,accept_direct,,,,,"End-tidal Carbon Dioxide is measured by Sensor, which is a valid relationship in the context of physiological monitoring.",0.95,,,
299,relation,Partial Pressure of Carbon Dioxide,is influenced by,Ventilation,[inferred] cluster completion,accept_indirect,,,,,"Partial Pressure of Carbon Dioxide is influenced by Ventilation through the relationship of monitoring respiratory function, thus holding indirectly.",0.85,,,
300,relation,Brain Injury,affects outcome,Outcome Score,[inferred] cluster completion,accept_direct,,,,,Brain Injury affects Outcome Score directly as the outcome score assesses the neurological outcome of patients after brain injury.,0.9,,,
301,relation,Cranial Injuries,is associated with,Traumatic Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Cranial Injuries is associated with Traumatic Brain Injury as both are valid classes in the neurointensive care domain, reflecting the clinical relationship between them.",0.9,,,
302,relation,Disability,is related to,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Disability is related to Brain Injury as a consequence of neurological deficits caused by brain injuries, which is clinically valid.",0.9,,,
303,relation,Extracranial Injury,is a risk factor for,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Extracranial Injury is a recognized risk factor for Brain Injury, as injuries outside the cranial cavity can complicate brain injury management.",0.95,,,
304,relation,GCS Assessment,assesses,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"GCS Assessment assesses Brain Injury as it directly evaluates the neurological status following a brain injury, which is clinically valid.",0.95,,,
305,relation,GOSe Outcome,predicts outcome,Brain Injury,[inferred] cluster completion,accept_indirect,,,,,"GOSe Outcome predicts outcome of Brain Injury via the relationship that outcomes are influenced by conditions, making it indirectly valid.",0.7,,,low_evidence
306,relation,Head Trauma,is monitored by,GCS Assessment,[inferred] cluster completion,accept_direct,,,,,"Head Trauma is monitored by GCS Assessment, as GCS Assessment is a clinical assessment used for monitoring neurological status after brain injury.",0.95,,,
307,relation,Motor Impairment,is related to,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Motor Impairment is related to Brain Injury as both are valid classes in the neurointensive care domain, reflecting a direct clinical relationship.",0.95,,,
308,relation,Outcome Score,relates to clinical outcome,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Outcome Score relates to Brain Injury as it assesses the neurological outcome of patients after brain injury, directly linking the two classes.",0.9,,,
309,relation,Patient,receives therapy,Guideline,[inferred] cluster completion,revise,4.4,Patient,isTreatedWith,Baseline Therapy,The relation 'receives therapy' is incorrect as 'Guideline' is not a therapy; it should be replaced with a valid therapy class.,0.9,Guideline is not a therapy; Patient should be linked to Baseline Therapy via isTreatedWith.,0.9,
310,relation,Pupil Assessment,assesses,Neurological Injury,[inferred] cluster completion,accept_direct,,,,,Pupil Assessment assesses Neurological Injury directly as it evaluates neurological status through pupil response.,0.9,,,
311,relation,Adverse Event,affects outcome,Hypertension,[inferred] cluster completion,accept_direct,,,,,"Adverse Event affects Outcome is a valid relationship as adverse events can impact patient outcomes, including conditions like Hypertension.",0.9,,,
312,relation,Arterial Hypotension,is a risk factor for,Septic Shock,[inferred] cluster completion,accept_direct,,,,,"Arterial Hypotension is a risk factor for Septic Shock, as low blood pressure can lead to organ dysfunction in head-injured patients.",0.9,,,
313,relation,Arterial Pressors,is treated with,Hypotension,[inferred] cluster completion,revise,4.4,Arterial Pressors,receivesTherapy,Hypotension,The relation 'is treated with' should be replaced with 'receivesTherapy' as Hypotension is a condition that receives therapy from Arterial Pressors.,0.9,The relation 'is treated with' should be 'receivesTherapy' as Hypotension is a condition that receives therapy from Arterial Pressors.,1.0,
314,relation,Hypertension,is related to,Adverse Event,[inferred] cluster completion,accept_indirect,,,,,Hypertension is related to Adverse Event via the chain: Hypertension affects Outcome → Adverse Event is a type of Outcome.,0.85,,,
315,relation,Hypotension,is a risk factor for,Acute Respiratory Distress Syndrome,[inferred] cluster completion,accept_direct,,,,,"Hypotension is a condition that can lead to Acute Respiratory Distress Syndrome, making the relationship valid as a risk factor.",0.9,,,
316,relation,Hypotension,is treated with,Vasopressors,[inferred] cluster completion,accept_direct,,,,,Hypotension is treated with Vasopressors is a valid direct relationship as Vasopressors are medications used to manage low blood pressure in critical care settings.,0.9,,,
317,relation,Mean Arterial Pressure (MAP),measures parameter,Hypotension,[inferred] cluster completion,accept_direct,,,,,"Mean Arterial Pressure (MAP) measures the parameter Hypotension, as MAP is a vital sign directly related to blood pressure conditions.",0.9,,,
